sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SOX9_g2	SOX9	3564.3	591.29	3564.3	591.29	-2.5897	4.4194e+06	3.3094e+08	2.0124	0.022087	0.97791	0.044173	0.38667	False
SOX9_g4	SOX9	2325.8	607.27	2325.8	607.27	-1.9356	1.4767e+06	2.1595e+08	1.8955	0.029011	0.97099	0.058022	0.38667	False
SOX9_g3	SOX9	4075.9	937.87	4075.9	937.87	-2.1185	4.9237e+06	3.7844e+08	1.8463	0.032426	0.96757	0.064852	0.38667	False
SOX9_g1	SOX9	4513.5	1183.6	4513.5	1183.6	-1.9302	5.5441e+06	4.1906e+08	1.7677	0.038558	0.96144	0.077116	0.38667	False
SOX9_g5	SOX9	5183.3	1426.3	5183.3	1426.3	-1.8609	7.0575e+06	4.8125e+08	1.719	0.042805	0.95719	0.085611	0.38667	False
AAVS1_g6	AAVS1	1334.6	1046.7	1334.6	1046.7	-0.35023	41437	1.2392e+08	1.4887	0.068284	0.93172	0.13657	0.38667	False
AAVS1_g9	AAVS1	1507.8	1226.5	1507.8	1226.5	-0.29768	39567	1.4e+08	1.4406	0.074847	0.92515	0.14969	0.38667	False
SOX9_g6	SOX9	7215.7	3126.2	7215.7	3126.2	-1.2065	8.362e+06	6.6996e+08	1.4248	0.077111	0.92289	0.15422	0.38667	False
AAVS1_g4	AAVS1	1949.4	1476.2	1949.4	1476.2	-0.40086	1.1193e+05	1.8099e+08	1.4176	0.07815	0.92185	0.1563	0.38667	False
ROSA26_g9	ROSA26	1432.7	1255.5	1432.7	1255.5	-0.19039	15709	1.3303e+08	1.4131	0.078808	0.92119	0.15762	0.38667	False
CCR5_g3	CCR5	2187.6	1630	2187.6	1630	-0.42426	1.5547e+05	2.0312e+08	1.399	0.080914	0.91909	0.16183	0.38667	False
mKate2_g5	mKate2	2404.9	1866.7	2404.9	1866.7	-0.36529	1.4481e+05	2.2329e+08	1.3538	0.087892	0.91211	0.17578	0.38667	False
LRIG1_g2	LRIG1	2497	1942.7	2497	1942.7	-0.36202	1.5366e+05	2.3184e+08	1.3435	0.089555	0.91045	0.17911	0.38667	False
AAVS1_g3	AAVS1	3683.5	2448	3683.5	2448	-0.58923	7.6312e+05	3.42e+08	1.3386	0.090351	0.90965	0.1807	0.38667	False
CCR5_g6	CCR5	3208.9	2374.1	3208.9	2374.1	-0.43451	3.484e+05	2.9794e+08	1.3111	0.094912	0.90509	0.18982	0.38667	False
mKate2_g4	mKate2	2597.1	2188.4	2597.1	2188.4	-0.24697	83553	2.4114e+08	1.2889	0.098712	0.90129	0.19742	0.38667	False
mKate2_g3	mKate2	3066.7	2411.1	3066.7	2411.1	-0.34688	2.1492e+05	2.8474e+08	1.2876	0.098951	0.90105	0.1979	0.38667	False
CCR5_g9	CCR5	2009.4	1938.7	2009.4	1938.7	-0.051703	2504.5	1.8657e+08	1.2758	0.10101	0.89899	0.20202	0.38667	False
AAVS1_g5	AAVS1	3506.2	2676.8	3506.2	2676.8	-0.38931	3.4402e+05	3.2554e+08	1.2717	0.10174	0.89826	0.20348	0.38667	False
AAVS1_g2	AAVS1	3465.2	2751.7	3465.2	2751.7	-0.33252	2.5455e+05	3.2173e+08	1.2518	0.10532	0.89468	0.21065	0.38667	False
ROSA26_g2	ROSA26	3636.4	2862.5	3636.4	2862.5	-0.34511	2.9943e+05	3.3763e+08	1.245	0.10657	0.89343	0.21313	0.38667	False
PROM1_g5	PROM1	3412.1	2787.6	3412.1	2787.6	-0.29154	1.95e+05	3.1681e+08	1.239	0.10767	0.89233	0.21534	0.38667	False
ROSA26_g8	ROSA26	2562.1	2383.1	2562.1	2383.1	-0.10443	16017	2.3788e+08	1.2352	0.10838	0.89162	0.21675	0.38667	False
ROSA26_g4	ROSA26	3984.8	3104.2	3984.8	3104.2	-0.36017	3.877e+05	3.6998e+08	1.2286	0.10962	0.89038	0.21923	0.38667	False
CTRL0008_g8	CTRL	3644.4	2961.4	3644.4	2961.4	-0.2993	2.3324e+05	3.3837e+08	1.2258	0.11013	0.88987	0.22027	0.38667	False
CCR5_g5	CCR5	2921.5	2612.8	2921.5	2612.8	-0.16105	47645	2.7126e+08	1.2249	0.11031	0.88969	0.22062	0.38667	False
AAVS1_g7	AAVS1	2565.1	2438.1	2565.1	2438.1	-0.073258	8070.8	2.3816e+08	1.2222	0.11081	0.88919	0.22163	0.38667	False
mKate2_g2	mKate2	2955.6	2741.7	2955.6	2741.7	-0.10834	22874	2.7442e+08	1.2003	0.11502	0.88498	0.23003	0.38667	False
ROSA26_g7	ROSA26	5564.7	4027.1	5564.7	4027.1	-0.46646	1.1821e+06	5.1667e+08	1.1908	0.11687	0.88313	0.23373	0.38667	False
CTRL0007_g7	CTRL	3425.1	3052.3	3425.1	3052.3	-0.16621	69502	3.1802e+08	1.1865	0.1177	0.8823	0.23541	0.38667	False
ROSA26_g6	ROSA26	5047.1	3838.4	5047.1	3838.4	-0.39488	7.3053e+05	4.6861e+08	1.1847	0.11806	0.88194	0.23612	0.38667	False
CCR5_g2	CCR5	4007.8	3402.9	4007.8	3402.9	-0.236	1.8299e+05	3.7212e+08	1.1758	0.11984	0.88016	0.23969	0.38667	False
LRIG1_g1	LRIG1	4257.1	3583.7	4257.1	3583.7	-0.24839	2.2679e+05	3.9526e+08	1.1657	0.12187	0.87813	0.24373	0.38667	False
CCR5_g10	CCR5	3375.1	3146.2	3375.1	3146.2	-0.10128	26194	3.1337e+08	1.1631	0.12239	0.87761	0.24477	0.38667	False
CTRL0005_g5	CTRL	3175.8	3045.3	3175.8	3045.3	-0.060526	8518.1	2.9487e+08	1.1618	0.12267	0.87733	0.24533	0.38667	False
PROM1_g4	PROM1	5759	4360.7	5759	4360.7	-0.40116	9.7753e+05	5.347e+08	1.1549	0.12406	0.87594	0.24812	0.38667	False
PROM1_g1	PROM1	3334	3215.1	3334	3215.1	-0.052383	7070.9	3.0956e+08	1.1456	0.12597	0.87403	0.25194	0.38667	False
ROSA26_g5	ROSA26	3334	3237.1	3334	3237.1	-0.042559	4699.2	3.0956e+08	1.1415	0.12684	0.87316	0.25367	0.38667	False
PROM1_g3	PROM1	3560.3	3363.9	3560.3	3363.9	-0.081829	19281	3.3056e+08	1.141	0.12693	0.87307	0.25385	0.38667	False
