sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
GFPsh3	GFP	2.8823	55.536	2.8823	55.536	3.8642	1386.2	8.9253	17.625	1	9.5916e-70	1.9183e-69	3.0885e-67	True
GFPsh2	GFP	139.79	1254.5	139.79	1254.5	3.1566	6.2124e+05	4564.6	16.499	1	1.9166e-61	3.8331e-61	3.0857e-59	True
SOX9sh8	SOX9	1075.1	6902.8	1075.1	6902.8	2.6816	1.6981e+07	1.428e+05	15.422	1	5.8619e-54	1.1724e-53	6.2918e-52	True
SOX9sh7	SOX9	2349.1	9975.2	2349.1	9975.2	2.0858	2.9079e+07	5.3726e+05	10.404	1	1.1859e-25	2.3717e-25	9.5462e-24	True
SOX9sh3	SOX9	114.57	512.89	114.57	512.89	2.1527	79329	3270	6.9656	1	1.6732e-12	3.3465e-12	1.0776e-10	True
SOX9sh10	SOX9	441.71	1615.4	441.71	1615.4	1.8684	6.8882e+05	31701	6.5922	1	2.1808e-11	4.3616e-11	1.1704e-09	True
SOX9sh6	SOX9	36.749	174.77	36.749	174.77	2.2192	9525.5	493.71	6.2119	1	2.7533e-10	5.5066e-10	1.2665e-08	True
mKatescrmsh10	mKatescrm	2.8823	19.601	2.8823	19.601	2.4077	139.76	8.9253	5.5961	1	1.316e-08	2.6321e-08	4.7085e-07	True
KRT20scrmsh1	KRT20scrm	2.8823	19.601	2.8823	19.601	2.4077	139.76	8.9253	5.5961	1	1.316e-08	2.6321e-08	4.7085e-07	True
SOX9sh9	SOX9	1078.7	3128	1078.7	3128	1.5351	2.0998e+06	1.4361e+05	5.4076	1	3.2005e-08	6.401e-08	1.0306e-06	True
mKatesh5m	mKate	20.176	86.571	20.176	86.571	2.048	2204.1	185.13	4.8797	1	5.7051e-07	1.141e-06	1.67e-05	True
GFPsh9	GFP	4.3234	21.234	4.3234	21.234	2.0624	142.99	16.36	4.181	0.99998	1.6925e-05	3.385e-05	0.00045415	True
hAPCsh3	hAPC	51.881	156.81	51.881	156.81	1.5773	5504.7	872.95	3.5513	0.9998	0.00019956	0.00039911	0.0049428	True
CCR5ch2	CCR5	3.6029	14.701	3.6029	14.701	1.7702	61.58	12.432	3.1475	0.99903	0.00097271	0.0019454	0.020881	True
mKatesh4	mKate	129.7	326.68	129.7	326.68	1.326	19400	4025.6	3.1046	0.99903	0.00097271	0.0019454	0.020881	True
mKatesh6m	mKate	12.97	40.835	12.97	40.835	1.5824	388.22	90.824	2.9239	0.99811	0.0018928	0.0037856	0.038093	True
POLRD2sh2	POLRD2	5.7646	19.601	5.7646	19.601	1.6066	95.721	25.389	2.746	0.99655	0.0034527	0.0069055	0.065399	True
SOX9sh1m	SOX9	87.189	200.91	87.189	200.91	1.195	6466.1	2071	2.4989	0.99359	0.0064066	0.012813	0.11461	True
SOX9sh2	SOX9	57.646	135.57	57.646	135.57	1.2196	3036.3	1039.7	2.4168	0.99187	0.0081298	0.01626	0.13778	True
KRT20sh8	KRT20	9505.1	3840.1	9505.1	3840.1	-1.3073	1.6046e+07	5.7623e+06	2.3614	0.0091022	0.9909	0.018204	0.14655	False
hSATB1sh3	hSATB1	18.735	47.369	18.735	47.369	1.2933	409.95	164.17	2.2348	0.9863	0.0137	0.0274	0.21006	True
KRT20scrmsh8	KRT20scrm	98.719	207.44	98.719	207.44	1.0637	5910.5	2548.6	2.1536	0.98396	0.01604	0.03208	0.23476	True
mKatescrmsh3	mKatescrm	1137.8	313.61	1137.8	313.61	-1.8558	3.3963e+05	1.5719e+05	2.1248	0.0168	0.9832	0.033601	0.2352	False
GFPsh8m	GFP	26.661	60.436	26.661	60.436	1.1512	570.37	291.54	1.9781	0.97453	0.025468	0.050936	0.32803	True
mKatesh3	mKate	128.26	21.234	128.26	21.234	-2.5394	5727.5	3950.9	1.9745	0.02416	0.97584	0.04832	0.32415	False
LGR5sh4	LGR5	87.91	173.14	87.91	173.14	0.96984	3632.2	2099.7	1.86	0.96767	0.032329	0.064658	0.40038	True
hSMARCA4sh2	hSMARCA4	41.073	6.5336	41.073	6.5336	-2.4815	596.47	593.11	1.8282	0.033761	0.96624	0.067523	0.40264	False
GFPsh1	GFP	92.233	176.41	92.233	176.41	0.92815	3542.7	2275	1.7648	0.96014	0.039859	0.079719	0.45838	True
mKatescrmsh6	mKatescrm	3.6029	9.8004	3.6029	9.8004	1.2305	19.205	12.432	1.7577	0.95346	0.04654	0.093079	0.48341	True
GFPsh10	GFP	12.97	29.401	12.97	29.401	1.1218	134.99	90.824	1.7241	0.95363	0.046367	0.092734	0.48341	True
mKatescrmsh8	mKatescrm	10.088	1.6334	10.088	1.6334	-2.074	35.74	60.881	1.6876	0.045741	0.95426	0.091482	0.48341	False
MYCsh3	MYC	82.145	22.868	82.145	22.868	-1.8006	1756.9	1874.9	1.5694	0.058278	0.94172	0.11656	0.57531	False
CCR5ch3	CCR5	228.42	78.404	228.42	78.404	-1.5307	11253	10421	1.5636	0.05896	0.94104	0.11792	0.57531	False
CCR5ch10	CCR5	96.557	171.51	96.557	171.51	0.82234	2808.8	2456	1.5124	0.93306	0.066938	0.13388	0.61583	True
MYCsh1	MYC	625.46	272.78	625.46	272.78	-1.1942	62191	57077	1.5077	0.065812	0.93419	0.13162	0.61583	False
mKatesh8	mKate	19.455	4.9002	19.455	4.9002	-1.7936	105.93	174.52	1.4775	0.069777	0.93022	0.13955	0.61741	False
GFPsh4	GFP	68.455	21.234	68.455	21.234	-1.6433	1114.9	1383.6	1.4638	0.07163	0.92837	0.14326	0.61741	False
Prom1sh5	Prom1	166.45	280.95	166.45	280.95	0.75167	6554.4	6119.2	1.4636	0.92714	0.072861	0.14572	0.61741	True
hSMARCB1sh2	hSMARCB1	60.528	19.601	60.528	19.601	-1.5785	837.52	1127.5	1.4151	0.078527	0.92147	0.15705	0.64835	False
Prom1sh2	Prom1	64.852	22.868	64.852	22.868	-1.4642	881.33	1264.5	1.3546	0.087767	0.91223	0.17553	0.70652	False
hSMARCD1sh2	hSMARCD1	42.514	14.701	42.514	14.701	-1.4706	386.79	627.87	1.3238	0.092787	0.90721	0.18557	0.72872	False
Prom1sh6	Prom1	24.5	8.167	24.5	8.167	-1.4759	133.37	253.93	1.3012	0.096604	0.9034	0.19321	0.74063	False
hAPCsh4	hAPC	367.49	184.57	367.49	184.57	-0.98963	16729	23235	1.2374	0.10797	0.89203	0.21594	0.80211	False
LGR5sh6	LGR5	53.322	21.234	53.322	21.234	-1.2888	514.83	913.52	1.2286	0.1096	0.8904	0.21921	0.80211	False
