sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g1	EGFP	7319.1	20673	7319.1	20673	1.4979	8.9159e+07	2.5488e+07	2.645	0.99559	0.0044084	0.0088167	0.67007	True
EGFP_g2	EGFP	11930	20016	11930	20016	0.74659	3.2698e+07	6.4997e+07	1.0031	0.83029	0.16971	0.33941	0.99681	True
EGFP_g5	EGFP	10874	18013	10874	18013	0.7281	2.5483e+07	5.4426e+07	0.96769	0.82081	0.17919	0.35837	0.99681	True
SOX9_g2	SOX9	6282.4	9905.6	6282.4	9905.6	0.65685	6.5638e+06	1.9021e+07	0.83077	0.78052	0.21948	0.43896	0.99681	True
SOX9_g3	SOX9	6805.5	10324	6805.5	10324	0.6012	6.1909e+06	2.217e+07	0.74732	0.75434	0.24566	0.49132	0.99681	True
EGFP_g3	EGFP	6346.2	9189.8	6346.2	9189.8	0.53406	4.0429e+06	1.9392e+07	0.64573	0.71982	0.28018	0.56036	0.99681	True
SOX9_g4	SOX9	4015.9	5372.6	4015.9	5372.6	0.41981	9.2033e+05	8.0694e+06	0.4776	0.65649	0.34351	0.68702	0.99681	True
EGFP_g4	EGFP	8090.5	10688	8090.5	10688	0.40168	3.3741e+06	3.0883e+07	0.46745	0.65481	0.34519	0.69038	0.99681	True
KRT20_g4	KRT20	5289.1	4412.9	5289.1	4412.9	-0.26124	3.8385e+05	1.3677e+07	0.36569	0.3573	0.6427	0.7146	0.99681	False
ROSA26_g8	ROSA26	7854.1	6658.8	7854.1	6658.8	-0.23816	7.144e+05	2.9177e+07	0.34198	0.36618	0.63382	0.73237	0.99681	False
KRT20_g5	KRT20	17947	15181	17947	15181	-0.24141	3.8237e+06	1.4216e+08	0.34143	0.36639	0.63361	0.73278	0.99681	False
CCR5_g2	CCR5	12368	10514	12368	10514	-0.23429	1.7187e+06	6.9647e+07	0.33609	0.3684	0.6316	0.73681	0.99681	False
ROSA26_g3	ROSA26	17185	14595	17185	14595	-0.23561	3.3526e+06	1.3082e+08	0.33594	0.36846	0.63154	0.73691	0.99681	False
SOX9_g6	SOX9	14691	17961	14691	17961	0.28991	5.3462e+06	9.6869e+07	0.33223	0.60326	0.39674	0.79348	0.99681	True
CTRL0007_g7	CTRL	10477	8956.8	10477	8956.8	-0.22614	1.1554e+06	5.068e+07	0.32898	0.37108	0.62892	0.74217	0.99681	False
LRIG1_g2	LRIG1	7996.1	6890.5	7996.1	6890.5	-0.21466	6.1118e+05	3.0196e+07	0.31932	0.37474	0.62526	0.74949	0.99681	False
ROSA26_g6	ROSA26	15461	13313	15461	13313	-0.21579	2.307e+06	1.0683e+08	0.31697	0.37563	0.62437	0.75127	0.99681	False
ROSA26_g4	ROSA26	11452	9900.8	11452	9900.8	-0.20991	1.2025e+06	6.0099e+07	0.31272	0.37725	0.62275	0.75449	0.99681	False
CTRL0010_g10	CTRL	14798	12810	14798	12810	-0.20809	1.9757e+06	9.8228e+07	0.30959	0.37844	0.62156	0.75687	0.99681	False
