sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
ROSA26_g6	ROSA26	3289.3	5254.7	3289.3	5254.7	0.67565	1.9313e+06	5.31e+05	2.6971	0.9965	0.0034974	0.0069948	0.53161	True
LRIG1_g1	LRIG1	5993.2	3653.1	5993.2	3653.1	-0.71406	2.7381e+06	9.675e+05	2.3791	0.008677	0.99132	0.017354	0.65945	False
CTRL0010_g10	CTRL	6628.5	4459.9	6628.5	4459.9	-0.57155	2.3513e+06	1.0701e+06	2.0964	0.018024	0.98198	0.036049	0.91323	False
SOX9_g6	SOX9	2545.1	3741.9	2545.1	3741.9	0.55588	7.1621e+05	4.1086e+05	1.8672	0.96906	0.030939	0.061877	0.93184	True
mKate2_g1	mKate2	3109.5	1994.9	3109.5	1994.9	-0.64008	6.2111e+05	5.0197e+05	1.5732	0.057841	0.94216	0.11568	0.93184	False
AAVS1_g7	AAVS1	2075.2	2910	2075.2	2910	0.48759	3.4848e+05	3.35e+05	1.4424	0.92539	0.07461	0.14922	0.93184	True
AAVS1_g10	AAVS1	1076.3	1675.9	1076.3	1675.9	0.63837	1.7976e+05	1.7375e+05	1.4385	0.92448	0.075524	0.15105	0.93184	True
EGFP_g1	EGFP	636.6	1068.5	636.6	1068.5	0.74627	93288	1.0277e+05	1.3474	0.90893	0.091067	0.18213	0.93184	True
KRT20_g4	KRT20	1130.1	1703.4	1130.1	1703.4	0.59148	1.643e+05	1.8244e+05	1.3421	0.90985	0.090152	0.1803	0.93184	True
ROSA26_g8	ROSA26	3403.5	2439.1	3403.5	2439.1	-0.48047	4.6499e+05	5.4943e+05	1.301	0.096627	0.90337	0.19325	0.93184	False
LRIG1_g2	LRIG1	2108	2850.2	2108	2850.2	0.43504	2.7547e+05	3.403e+05	1.2724	0.89837	0.10163	0.20326	0.93184	True
AAVS1_g6	AAVS1	813.79	1254.3	813.79	1254.3	0.62353	97024	1.3137e+05	1.2154	0.88648	0.11352	0.22704	0.93184	True
KRT20_g5	KRT20	4916.9	5931.5	4916.9	5931.5	0.2706	5.147e+05	7.9374e+05	1.1388	0.87261	0.12739	0.25478	0.93184	True
AAVS1_g8	AAVS1	5411.7	4371.9	5411.7	4371.9	-0.30777	5.4064e+05	8.7363e+05	1.1125	0.13296	0.86704	0.26592	0.93184	False
CCR5_g5	CCR5	3423.2	2654.8	3423.2	2654.8	-0.36662	2.9521e+05	5.5261e+05	1.0337	0.15065	0.84935	0.3013	0.93184	False
SOX9_g5	SOX9	1810	2353.5	1810	2353.5	0.37863	1.477e+05	2.922e+05	1.0054	0.8426	0.1574	0.31481	0.93184	True
mKate2_g5	mKate2	2698.6	2082.2	2698.6	2082.2	-0.374	1.9003e+05	4.3565e+05	0.93409	0.17513	0.82487	0.35026	0.93184	False
PROM1_g5	PROM1	2566.1	3155.5	2566.1	3155.5	0.29822	1.7374e+05	4.1425e+05	0.91586	0.82012	0.17988	0.35975	0.93184	True
PROM1_g1	PROM1	4088.7	3350.2	4088.7	3350.2	-0.28731	2.7267e+05	6.6004e+05	0.90896	0.18168	0.81832	0.36337	0.93184	False
EGFP_g4	EGFP	937.18	1281.8	937.18	1281.8	0.45132	59370	1.5129e+05	0.88592	0.81066	0.18934	0.37869	0.93184	True
CTRL0001_g1	CTRL	2948	2339	2948	2339	-0.33374	1.8546e+05	4.7591e+05	0.88287	0.18865	0.81135	0.37731	0.93184	False
KRT20_g6	KRT20	3121.3	2494.9	3121.3	2494.9	-0.32306	1.962e+05	5.0388e+05	0.88249	0.18876	0.81124	0.37751	0.93184	False
ROSA26_g10	ROSA26	4027	4701.4	4027	4701.4	0.22335	2.2744e+05	6.5008e+05	0.8365	0.79856	0.20144	0.40288	0.93184	True
ROSA26_g2	ROSA26	3830.1	3191.9	3830.1	3191.9	-0.26289	2.0365e+05	6.183e+05	0.81162	0.2085	0.7915	0.41701	0.93184	False
CCR5_g3	CCR5	2077.8	2524.8	2077.8	2524.8	0.28097	99886	3.3542e+05	0.77174	0.77983	0.22017	0.44034	0.93184	True
