sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g1	EGFP	3373.8	7794	3373.8	7794	1.2078	9.7691e+06	2.3308e+06	2.8953	0.99808	0.0019203	0.0038405	0.29188	True
EGFP_g2	EGFP	5806.2	10307	5806.2	10307	0.82786	1.0129e+07	4.0113e+06	2.2473	0.98767	0.012334	0.024669	0.75992	True
KRT20_g5	KRT20	6928.5	11544	6928.5	11544	0.73649	1.0653e+07	4.7867e+06	2.1098	0.98255	0.017452	0.034903	0.75992	True
EGFP_g5	EGFP	5478.1	9353.8	5478.1	9353.8	0.77177	7.5105e+06	3.7846e+06	1.9922	0.97677	0.02323	0.04646	0.75992	True
KRT20_g3	KRT20	4136.3	7362.1	4136.3	7362.1	0.83162	5.2029e+06	2.8576e+06	1.9082	0.97162	0.028384	0.056769	0.75992	True
KRT20_g1	KRT20	3311.5	6166	3311.5	6166	0.89663	4.074e+06	2.2878e+06	1.8872	0.97	0.029997	0.059993	0.75992	True
KRT20_g2	KRT20	5945.4	9617.2	5945.4	9617.2	0.69376	6.7413e+06	4.1075e+06	1.8118	0.96493	0.035071	0.070142	0.76154	True
EGFP_g4	EGFP	3705.3	5791.5	3705.3	5791.5	0.64422	2.1762e+06	2.5598e+06	1.3039	0.90287	0.097126	0.19425	0.99643	True
SOX9_g2	SOX9	7714.9	4846.3	7714.9	4846.3	-0.67066	4.1144e+06	5.3299e+06	1.2446	0.10665	0.89335	0.21329	0.99643	False
KRT20_g6	KRT20	4266.4	6115.8	4266.4	6115.8	0.51942	1.7102e+06	2.9475e+06	1.0772	0.85839	0.14161	0.28322	0.99643	True
KRT20_g4	KRT20	2071.5	3316.8	2071.5	3316.8	0.67884	7.7538e+05	1.4312e+06	1.0409	0.84457	0.15543	0.31085	0.99643	True
SOX9_g5	SOX9	9397.2	7379.1	9397.2	7379.1	-0.34874	2.0363e+06	6.4922e+06	0.79234	0.21408	0.78592	0.42817	0.99643	False
CTRL0010_g10	CTRL	11350	9161.2	11350	9161.2	-0.30905	2.3954e+06	7.8413e+06	0.78171	0.21719	0.78281	0.43439	0.99643	False
SOX9_g3	SOX9	7662.8	5882	7662.8	5882	-0.38151	1.5857e+06	5.294e+06	0.77513	0.21913	0.78087	0.43826	0.99643	False
SOX9_g1	SOX9	8527.2	6679.4	8527.2	6679.4	-0.35231	1.7072e+06	5.8911e+06	0.76187	0.22307	0.77693	0.44614	0.99643	False
SOX9_g4	SOX9	4909	3532.8	4909	3532.8	-0.47453	9.4706e+05	3.3915e+06	0.75723	0.22445	0.77555	0.44891	0.99643	False
EGFP_g3	EGFP	4103.5	5181.3	4103.5	5181.3	0.3364	5.8087e+05	2.835e+06	0.64015	0.73701	0.26299	0.52597	0.99643	True
PROM1_g2	PROM1	10585	8899.6	10585	8899.6	-0.25021	1.4206e+06	7.3129e+06	0.62341	0.26651	0.73349	0.53301	0.99643	False
LRIG1_g2	LRIG1	5765.5	4531.8	5765.5	4531.8	-0.3473	7.6104e+05	3.9832e+06	0.62247	0.26682	0.73318	0.53363	0.99643	False
AAVS1_g2	AAVS1	5188.5	6186.6	5188.5	6186.6	0.25379	4.9812e+05	3.5845e+06	0.52719	0.70005	0.29995	0.5999	0.99643	True
CTRL0007_g7	CTRL	7263.4	6140	7263.4	6140	-0.24237	6.3103e+05	5.0181e+06	0.50267	0.3076	0.6924	0.6152	0.99643	False
LRIG1_g5	LRIG1	15817	14198	15817	14198	-0.15572	1.3095e+06	1.0927e+07	0.48958	0.31222	0.68778	0.62443	0.99643	False
CTRL0006_g6	CTRL	12886	11470	12886	11470	-0.16796	1.0029e+06	8.9028e+06	0.47468	0.31751	0.68249	0.63501	0.99643	False
ROSA26_g4	ROSA26	9344	8202.5	9344	8202.5	-0.18796	6.5153e+05	6.4555e+06	0.4495	0.32654	0.67346	0.65307	0.99643	False
CCR5_g2	CCR5	8958.2	7882.7	8958.2	7882.7	-0.18451	5.7843e+05	6.1889e+06	0.43264	0.33264	0.66736	0.66528	0.99643	False
mKate2_g2	mKate2	6503.1	5729.7	6503.1	5729.7	-0.18266	2.9914e+05	4.4928e+06	0.36677	0.35689	0.64311	0.71379	0.99643	False
mKate2_g3	mKate2	6324.4	5613.2	6324.4	5613.2	-0.17208	2.529e+05	4.3693e+06	0.34233	0.36605	0.63395	0.7321	0.99643	False
ROSA26_g6	ROSA26	9112.1	9965.8	9112.1	9965.8	0.12918	3.6437e+05	6.2952e+06	0.34024	0.63311	0.36689	0.73378	0.99643	True
mKate2_g5	mKate2	5574.3	4926.9	5574.3	4926.9	-0.17808	2.0957e+05	3.8511e+06	0.33366	0.36932	0.63068	0.73863	0.99643	False
PROM1_g3	PROM1	8667.5	7875.5	8667.5	7875.5	-0.13822	3.1362e+05	5.9881e+06	0.32398	0.37298	0.62702	0.74596	0.99643	False
CTRL0001_g1	CTRL	6138.8	5482.4	6138.8	5482.4	-0.16314	2.1547e+05	4.2411e+06	0.32114	0.37405	0.62595	0.74811	0.99643	False
AAVS1_g8	AAVS1	10902	10021	10902	10021	-0.1215	3.8775e+05	7.5318e+06	0.32094	0.37413	0.62587	0.74826	0.99643	False
CTRL0002_g2	CTRL	5492.8	4875.8	5492.8	4875.8	-0.17187	1.9035e+05	3.7948e+06	0.3207	0.37422	0.62578	0.74843	0.99643	False
CCR5_g8	CCR5	7780.5	8503.6	7780.5	8503.6	0.12819	2.6143e+05	5.3753e+06	0.31188	0.62229	0.37771	0.75543	0.99643	True
mKate2_g1	mKate2	5432.9	4854.3	5432.9	4854.3	-0.16241	1.6736e+05	3.7534e+06	0.30272	0.38105	0.61895	0.7621	0.99643	False
CCR5_g7	CCR5	12780	13610	12780	13610	0.090731	3.4413e+05	8.8293e+06	0.2792	0.60995	0.39005	0.7801	0.99643	True
CTRL0003_g3	CTRL	19585	18574	19585	18574	-0.076467	5.1116e+05	1.3531e+07	0.27487	0.39171	0.60829	0.78341	0.99643	False
