sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g1	EGFP	662.84	4980.6	662.84	4980.6	2.9077	9.3215e+06	29665	25.069	1	5.4127e-139	1.0825e-138	8.2273e-137	True
EGFP_g5	EGFP	886.96	5154.2	886.96	5154.2	2.5375	9.1047e+06	46859	19.713	1	8.3324e-87	1.6665e-86	6.3326e-85	True
EGFP_g2	EGFP	1142	5011.8	1142	5011.8	2.1328	7.4878e+06	69702	14.658	1	6.0006e-49	1.2001e-48	3.0403e-47	True
EGFP_g3	EGFP	734.12	2824	734.12	2824	1.9422	2.1837e+06	34820	11.2	1	2.0502e-29	4.1004e-29	7.7907e-28	True
EGFP_g4	EGFP	1057.2	2920.3	1057.2	2920.3	1.465	1.7355e+06	61746	7.4975	1	3.2518e-14	6.5036e-14	9.8854e-13	True
SOX9_g2	SOX9	903.59	2337	903.59	2337	1.37	1.0274e+06	48246	6.526	1	3.377e-11	6.7541e-11	8.5551e-10	True
SOX9_g6	SOX9	2033.7	4575	2033.7	4575	1.1693	3.2293e+06	1.7283e+05	6.1131	1	4.8858e-10	9.7717e-10	1.0609e-08	True
SOX9_g4	SOX9	555.93	1346.9	555.93	1346.9	1.2751	3.128e+05	22515	5.2712	1	6.7761e-08	1.3552e-07	1.2875e-06	True
SOX9_g1	SOX9	1480.1	3135.9	1480.1	3135.9	1.0827	1.3709e+06	1.0481e+05	5.1146	1	1.5723e-07	3.1446e-07	2.6555e-06	True
SOX9_g5	SOX9	1278.2	2358.7	1278.2	2358.7	0.88341	5.8381e+05	83214	3.7459	0.99991	8.989e-05	0.00017978	0.0013663	True
AAVS1_g6	AAVS1	610.58	1139.4	610.58	1139.4	0.89887	1.398e+05	26079	3.2743	0.99947	0.00052959	0.0010592	0.007318	True
AAVS1_g10	AAVS1	787.18	1371.3	787.18	1371.3	0.8	1.706e+05	38851	2.9635	0.99848	0.0015211	0.0030422	0.019267	True
AAVS1_g2	AAVS1	3304.7	1665.6	3304.7	1665.6	-0.98803	1.3433e+06	3.714e+05	2.6896	0.0035774	0.99642	0.0071548	0.041828	False
KRT20_g2	KRT20	4614.6	2700.5	4614.6	2700.5	-0.77273	1.8318e+06	6.2878e+05	2.4138	0.0078936	0.99211	0.015787	0.085702	False
CCR5_g9	CCR5	2013.9	1029.5	2013.9	1029.5	-0.96736	4.8451e+05	1.7019e+05	2.3862	0.0085116	0.99149	0.017023	0.086251	False
LRIG1_g1	LRIG1	4165.5	2442.8	4165.5	2442.8	-0.76971	1.4839e+06	5.3502e+05	2.3552	0.0092564	0.99074	0.018513	0.087936	False
PROM1_g1	PROM1	3237.4	1869.1	3237.4	1869.1	-0.79218	9.3615e+05	3.5955e+05	2.282	0.011246	0.98875	0.022491	0.10055	False
PROM1_g3	PROM1	2953.9	4127.4	2953.9	4127.4	0.48249	6.8861e+05	3.1119e+05	2.1037	0.9823	0.017701	0.035401	0.14947	True
ROSA26_g1	ROSA26	8474.4	5882.6	8474.4	5882.6	-0.52659	3.3588e+06	1.6408e+06	2.0234	0.021517	0.97848	0.043034	0.17214	False
KRT20_g6	KRT20	2397.2	1459.5	2397.2	1459.5	-0.71551	4.3965e+05	2.2393e+05	1.9816	0.023762	0.97624	0.047523	0.18059	False
CCR5_g3	CCR5	2270.5	1401.1	2270.5	1401.1	-0.696	3.7786e+05	2.0557e+05	1.9174	0.027595	0.97241	0.05519	0.19973	False
mKate2_g3	mKate2	2664	1718.5	2664	1718.5	-0.63215	4.4701e+05	2.6444e+05	1.8387	0.032981	0.96702	0.065963	0.21766	False
mKate2_g1	mKate2	2532.6	1631.7	2532.6	1631.7	-0.63391	4.0578e+05	2.4418e+05	1.8231	0.034144	0.96586	0.068288	0.21766	False
CTRL0010_g10	CTRL	4641.5	3191.5	4641.5	3191.5	-0.54019	1.0512e+06	6.3457e+05	1.8202	0.034367	0.96563	0.068733	0.21766	False
EGFP_g6	EGFP	2409	3264.8	2409	3264.8	0.43837	3.6615e+05	2.2568e+05	1.8014	0.96418	0.035823	0.071646	0.2178	True
SOX9_g3	SOX9	1318.6	1805.3	1318.6	1805.3	0.45301	1.1847e+05	87387	1.6467	0.95019	0.049815	0.099629	0.29122	True
mKate2_g4	mKate2	1373.2	1854.2	1373.2	1854.2	0.43295	1.1566e+05	93150	1.5759	0.94247	0.05753	0.11506	0.31869	True
