sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g1	EGFP	3689.7	9692.9	3689.7	9692.9	1.3932	1.802e+07	2.1136e+05	13.058	1	2.8635e-39	5.7269e-39	4.3525e-37	True
EGFP_g5	EGFP	5991.1	10970	5991.1	10970	0.87257	1.2395e+07	3.432e+05	8.4989	1	9.5666e-18	1.9133e-17	7.2706e-16	True
EGFP_g2	EGFP	6349.9	11385	6349.9	11385	0.84217	1.2674e+07	3.6375e+05	8.3476	1	3.4821e-17	6.9641e-17	1.7643e-15	True
KRT20_g1	KRT20	3621.6	7351.9	3621.6	7351.9	1.0213	6.9577e+06	2.0746e+05	8.1898	1	1.308e-16	2.616e-16	4.9703e-15	True
KRT20_g3	KRT20	4523.6	8343.7	4523.6	8343.7	0.88307	7.2966e+06	2.5914e+05	7.5043	1	3.0871e-14	6.1743e-14	9.3849e-13	True
KRT20_g5	KRT20	7577.3	12480	7577.3	12480	0.71983	1.202e+07	4.3407e+05	7.442	1	4.9599e-14	9.9198e-14	1.2565e-12	True
SOX9_g2	SOX9	8437.2	4651	8437.2	4651	-0.8591	7.1678e+06	4.8333e+05	5.4461	2.574e-08	1	5.1479e-08	5.5892e-07	False
KRT20_g2	KRT20	6502.1	9773.5	6502.1	9773.5	0.5879	5.3511e+06	3.7247e+05	5.3603	1	4.1539e-08	8.3077e-08	7.8923e-07	True
EGFP_g4	EGFP	4052.2	6356.8	4052.2	6356.8	0.64947	2.6556e+06	2.3213e+05	4.7833	1	8.6207e-07	1.7241e-06	1.4559e-05	True
SOX9_g1	SOX9	9325.6	6665.6	9325.6	6665.6	-0.48441	3.5379e+06	5.3422e+05	3.6394	0.00013665	0.99986	0.00027331	0.0020772	False
SOX9_g4	SOX9	5368.7	3387.3	5368.7	3387.3	-0.66426	1.9629e+06	3.0755e+05	3.5728	0.0001766	0.99982	0.0003532	0.0024403	False
KRT20_g4	KRT20	2265.5	3491.4	2265.5	3491.4	0.62373	7.5136e+05	1.2978e+05	3.4028	0.99967	0.00033351	0.00066702	0.0042244	True
SOX9_g5	SOX9	10277	7770.6	10277	7770.6	-0.40328	3.1412e+06	5.8873e+05	3.2667	0.00054412	0.99946	0.0010882	0.006362	False
KRT20_g6	KRT20	4665.9	6312.3	4665.9	6312.3	0.43594	1.3554e+06	2.6729e+05	3.1846	0.99928	0.00072478	0.0014496	0.007869	True
SOX9_g6	SOX9	13750	11259	13750	11259	-0.2884	3.104e+06	7.8769e+05	2.8074	0.0024975	0.9975	0.004995	0.025308	False
SOX9_g3	SOX9	8380.3	6543.9	8380.3	6543.9	-0.3568	1.6862e+06	4.8007e+05	2.6504	0.0040197	0.99598	0.0080394	0.038187	False
EGFP_g3	EGFP	4487.7	5801.3	4487.7	5801.3	0.37033	8.6279e+05	2.5708e+05	2.5908	0.99521	0.0047878	0.0095756	0.042809	True
LRIG1_g4	LRIG1	14255	12348	14255	12348	-0.20721	1.8189e+06	8.1661e+05	2.1106	0.017403	0.9826	0.034805	0.14696	False
LRIG1_g5	LRIG1	17298	15299	17298	15299	-0.17714	1.9976e+06	9.909e+05	2.008	0.022323	0.97768	0.044646	0.17858	False
LRIG1_g3	LRIG1	6561.5	5398.6	6561.5	5398.6	-0.28139	6.7614e+05	3.7588e+05	1.8968	0.02893	0.97107	0.057861	0.21987	False
ROSA26_g4	ROSA26	10219	8876.5	10219	8876.5	-0.20316	9.0104e+05	5.854e+05	1.7545	0.03967	0.96033	0.079339	0.28713	False
LRIG1_g2	LRIG1	6305.3	5412.8	6305.3	5412.8	-0.22015	3.9827e+05	3.612e+05	1.485	0.068772	0.93123	0.13754	0.46324	False
mKate2_g2	mKate2	7112.1	6170.5	7112.1	6170.5	-0.20484	4.4324e+05	4.0742e+05	1.4751	0.070096	0.9299	0.14019	0.46324	False
ROSA26_g6	ROSA26	9965.3	10977	9965.3	10977	0.13945	5.1149e+05	5.7087e+05	1.3387	0.90966	0.090342	0.18068	0.57085	True
ROSA26_g3	ROSA26	12548	11440	12548	11440	-0.13332	6.1347e+05	7.1879e+05	1.3065	0.095691	0.90431	0.19138	0.57085	False
PROM1_g2	PROM1	11576	10535	11576	10535	-0.13592	5.4174e+05	6.6315e+05	1.2782	0.10059	0.89941	0.20117	0.57085	False
PROM1_g5	PROM1	7531.5	6694.9	7531.5	6694.9	-0.16984	3.4992e+05	4.3144e+05	1.2736	0.1014	0.8986	0.2028	0.57085	False
mKate2_g5	mKate2	6096.2	5384.3	6096.2	5384.3	-0.17912	2.5341e+05	3.4922e+05	1.2047	0.11416	0.88584	0.22833	0.59562	False
CTRL0002_g2	CTRL	6007.1	5303.8	6007.1	5303.8	-0.17963	2.4737e+05	3.4412e+05	1.199	0.11526	0.88474	0.23052	0.59562	False
CTRL0010_g10	CTRL	12413	11417	12413	11417	-0.12059	4.9547e+05	7.1107e+05	1.1805	0.1189	0.8811	0.2378	0.59562	False
AAVS1_g2	AAVS1	5674.3	6340	5674.3	6340	0.16002	2.2159e+05	3.2505e+05	1.1676	0.87852	0.12148	0.24295	0.59562	True
CTRL0007_g7	CTRL	7943.5	7278.1	7943.5	7278.1	-0.1262	2.214e+05	4.5505e+05	0.98645	0.16196	0.83804	0.32391	0.71156	False
CCR5_g8	CCR5	8509	9196.2	8509	9196.2	0.11204	2.3615e+05	4.8744e+05	0.98434	0.83753	0.16247	0.32495	0.71156	True
PROM1_g3	PROM1	9479	8754.9	9479	8754.9	-0.11464	2.6221e+05	5.4301e+05	0.98273	0.16287	0.83713	0.32574	0.71156	False
AAVS1_g5	AAVS1	8197.2	7526.5	8197.2	7526.5	-0.12314	2.2493e+05	4.6958e+05	0.97878	0.16385	0.83615	0.32769	0.71156	False
CCR5_g5	CCR5	6416.7	5866.8	6416.7	5866.8	-0.12924	1.512e+05	3.6758e+05	0.90701	0.1822	0.8178	0.3644	0.74832	False
CCR5_g3	CCR5	5435.5	4936.3	5435.5	4936.3	-0.13897	1.2463e+05	3.1137e+05	0.8947	0.18547	0.81453	0.37095	0.74832	False
ROSA26_g10	ROSA26	11070	10377	11070	10377	-0.093314	2.4042e+05	6.3416e+05	0.87076	0.19194	0.80806	0.38388	0.74832	False
AAVS1_g8	AAVS1	11923	11203	11923	11203	-0.089785	2.588e+05	6.83e+05	0.87054	0.192	0.808	0.384	0.74832	False
CCR5_g4	CCR5	4983.9	4562	4983.9	4562	-0.12757	88982	2.855e+05	0.78951	0.21491	0.78509	0.42981	0.81664	False
CCR5_g6	CCR5	7859.4	7361.2	7859.4	7361.2	-0.094471	1.2411e+05	4.5023e+05	0.74252	0.22889	0.77111	0.45777	0.84855	False
CTRL0003_g3	CTRL	21419	20654	21419	20654	-0.052492	2.9288e+05	1.227e+06	0.69093	0.2448	0.7552	0.48961	0.87642	False
LRIG1_g1	LRIG1	9865.1	9361.5	9865.1	9361.5	-0.07558	1.2679e+05	5.6512e+05	0.66985	0.25148	0.74852	0.50295	0.87642	False
PROM1_g6	PROM1	19428	18741	19428	18741	-0.051918	2.3582e+05	1.113e+06	0.65098	0.25753	0.74247	0.51506	0.87642	False
CCR5_g2	CCR5	9797	9326.3	9797	9326.3	-0.071035	1.108e+05	5.6123e+05	0.62838	0.26488	0.73512	0.52976	0.87642	False
mKate2_g3	mKate2	6916.6	6534.7	6916.6	6534.7	-0.081926	72916	3.9622e+05	0.60668	0.27203	0.72797	0.54406	0.87642	False
CCR5_g10	CCR5	7384.3	7005.4	7384.3	7005.4	-0.075976	71769	4.2301e+05	0.58252	0.28011	0.71989	0.56022	0.87642	False
AAVS1_g1	AAVS1	11137	10688	11137	10688	-0.059356	1.0078e+05	6.3799e+05	0.56207	0.28704	0.71296	0.57407	0.87642	False
AAVS1_g4	AAVS1	4719.1	4433.6	4719.1	4433.6	-0.089997	40741	2.7034e+05	0.54901	0.2915	0.7085	0.583	0.87642	False
mKate2_g1	mKate2	5941.6	5628.5	5941.6	5628.5	-0.078082	49008	3.4036e+05	0.53663	0.29576	0.70424	0.59152	0.87642	False
AAVS1_g3	AAVS1	7821	7466	7821	7466	-0.067006	63007	4.4803e+05	0.53034	0.29794	0.70206	0.59587	0.87642	False
ROSA26_g9	ROSA26	3408.8	3198.5	3408.8	3198.5	-0.091819	22103	1.9527e+05	0.47579	0.31711	0.68289	0.63422	0.87642	False
ROSA26_g8	ROSA26	5603.8	5866.8	5603.8	5866.8	0.066158	34586	3.2101e+05	0.4642	0.67875	0.32125	0.64251	0.87642	True
AAVS1_g10	AAVS1	4532.3	4309.5	4532.3	4309.5	-0.072707	24820	2.5963e+05	0.43725	0.33096	0.66904	0.66193	0.87642	False
AAVS1_g6	AAVS1	2529.1	2369.5	2529.1	2369.5	-0.093959	12724	1.4488e+05	0.41911	0.33757	0.66243	0.67513	0.87642	False
CCR5_g7	CCR5	13977	14347	13977	14347	0.037755	68678	8.0066e+05	0.41419	0.66063	0.33937	0.67873	0.87642	True
CTRL0008_g8	CTRL	8249.1	7970.3	8249.1	7970.3	-0.049599	38868	4.7256e+05	0.40559	0.34252	0.65748	0.68504	0.87642	False
AAVS1_g9	AAVS1	3241.8	3407.5	3241.8	3407.5	0.071904	13731	1.857e+05	0.38454	0.64971	0.35029	0.70057	0.87642	True
CTRL0005_g5	CTRL	7004.4	6763.7	7004.4	6763.7	-0.050434	28959	4.0125e+05	0.37993	0.352	0.648	0.704	0.87642	False
PROM1_g1	PROM1	7879.2	8127.2	7879.2	8127.2	0.044712	30764	4.5136e+05	0.36921	0.64401	0.35599	0.71197	0.87642	True
PROM1_g4	PROM1	12952	12635	12952	12635	-0.035796	50382	7.4197e+05	0.36852	0.35624	0.64376	0.71249	0.87642	False
CTRL0001_g1	CTRL	6713.6	6493.6	6713.6	6493.6	-0.048077	24217	3.8459e+05	0.35487	0.36134	0.63866	0.72269	0.87642	False
CTRL0004_g4	CTRL	3766.4	3614.7	3766.4	3614.7	-0.059277	11500	2.1576e+05	0.32649	0.37203	0.62797	0.74405	0.87642	False
mKate2_g6	mKate2	10375	10128	10375	10128	-0.034796	30569	5.9433e+05	0.32073	0.37421	0.62579	0.74841	0.87642	False
CCR5_g1	CCR5	6310.3	6120.2	6310.3	6120.2	-0.044123	18069	3.6149e+05	0.31618	0.37593	0.62407	0.75187	0.87642	False
CTRL0009_g9	CTRL	7531.5	7331.8	7531.5	7331.8	-0.038766	19941	4.3144e+05	0.30404	0.38055	0.61945	0.7611	0.87642	False
ROSA26_g5	ROSA26	7718.3	7899.8	7718.3	7899.8	0.03353	16473	4.4215e+05	0.27297	0.60756	0.39244	0.78487	0.88327	True
AAVS1_g7	AAVS1	6380.8	6220	6380.8	6220	-0.036811	12925	3.6553e+05	0.26593	0.39515	0.60485	0.79029	0.88327	False
LRIG1_g6	LRIG1	5847.5	5709	5847.5	5709	-0.034573	9589.8	3.3498e+05	0.23928	0.40544	0.59456	0.81089	0.89315	False
