sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g1	EGFP	7432.7	18140	7432.7	18140	1.2871	5.7319e+07	1.5575e+07	2.713	0.99656	0.0034362	0.0068724	0.5223	True
EGFP_g2	EGFP	12428	22119	12428	22119	0.83171	4.6964e+07	2.6041e+07	1.8992	0.97101	0.028986	0.057972	0.98595	True
KRT20_g5	KRT20	15049	25068	15049	25068	0.73612	5.0188e+07	3.1535e+07	1.7841	0.96266	0.03734	0.074681	0.98595	True
KRT20_g3	KRT20	8656.6	15723	8656.6	15723	0.86096	2.4969e+07	1.8139e+07	1.6592	0.95042	0.049578	0.099156	0.98595	True
EGFP_g5	EGFP	11127	18734	11127	18734	0.7515	2.893e+07	2.3317e+07	1.5753	0.94179	0.058212	0.11642	0.98595	True
KRT20_g1	KRT20	7106.1	12993	7106.1	12993	0.87053	1.7329e+07	1.489e+07	1.5256	0.93429	0.065706	0.13141	0.98595	True
SOX9_g2	SOX9	15341	8720.5	15341	8720.5	-0.81485	2.1916e+07	3.2147e+07	1.1827	0.11846	0.88154	0.23692	0.98595	False
KRT20_g2	KRT20	12332	18199	12332	18199	0.56147	1.7214e+07	2.584e+07	1.1543	0.87485	0.12515	0.2503	0.98595	True
EGFP_g4	EGFP	8576.7	12315	8576.7	12315	0.5219	6.9884e+06	1.7972e+07	0.88187	0.80692	0.19308	0.38616	0.98595	True
KRT20_g4	KRT20	4829.7	7457.4	4829.7	7457.4	0.62663	3.4524e+06	1.012e+07	0.82599	0.78151	0.21849	0.43699	0.98595	True
SOX9_g1	SOX9	16523	12051	16523	12051	-0.45535	1.0002e+07	3.4624e+07	0.7666	0.22166	0.77834	0.44332	0.98595	False
SOX9_g4	SOX9	8704.5	5709.9	8704.5	5709.9	-0.60822	4.4839e+06	1.824e+07	0.75372	0.22551	0.77449	0.45102	0.98595	False
KRT20_g6	KRT20	8204	11318	8204	11318	0.46415	4.848e+06	1.7191e+07	0.75101	0.76813	0.23187	0.46374	0.98595	True
SOX9_g3	SOX9	15060	11053	15060	11053	-0.4462	8.0262e+06	3.1557e+07	0.72233	0.23505	0.76495	0.47009	0.98595	False
SOX9_g5	SOX9	18506	14453	18506	14453	-0.35657	8.2119e+06	3.8778e+07	0.65421	0.25649	0.74351	0.51298	0.98595	False
