sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g1	EGFP	386.19	3303.1	386.19	3303.1	3.0931	4.2541e+06	1.8262e+06	2.1585	0.97478	0.025218	0.050436	0.87468	True
EGFP_g5	EGFP	918.9	3528.8	918.9	3528.8	1.9401	3.4059e+06	4.3452e+06	1.2521	0.84295	0.15705	0.3141	0.87468	True
EGFP_g2	EGFP	1119.6	3780.1	1119.6	3780.1	1.7546	3.5393e+06	5.2941e+06	1.1563	0.81976	0.18024	0.36048	0.87468	True
mKate2_g1	mKate2	1886.4	881.54	1886.4	881.54	-1.0966	5.0485e+05	8.9201e+06	1.0719	0.14188	0.85812	0.28375	0.87468	False
KRT20_g6	KRT20	1893.5	986.36	1893.5	986.36	-0.9402	4.1149e+05	8.954e+06	0.99671	0.15945	0.84055	0.31891	0.87468	False
AAVS1_g9	AAVS1	854.4	581.87	854.4	581.87	-0.55343	37137	4.0402e+06	0.96794	0.16654	0.83346	0.33307	0.87468	False
AAVS1_g4	AAVS1	893.42	606.06	893.42	606.06	-0.55912	41288	4.2247e+06	0.96053	0.16839	0.83161	0.33679	0.87468	False
CCR5_g6	CCR5	2001.8	1104.6	2001.8	1104.6	-0.8572	4.025e+05	9.4661e+06	0.94648	0.17195	0.82805	0.3439	0.87468	False
LRIG1_g1	LRIG1	3635.8	1827.6	3635.8	1827.6	-0.99194	1.6348e+06	1.7193e+07	0.93746	0.17426	0.82574	0.34852	0.87468	False
EGFP_g3	EGFP	906.96	2793.8	906.96	2793.8	1.622	1.7801e+06	4.2887e+06	0.9111	0.72938	0.27062	0.54123	0.87468	True
mKate2_g5	mKate2	1637.1	1084.5	1637.1	1084.5	-0.59376	1.5273e+05	7.7416e+06	0.84774	0.19829	0.80171	0.39658	0.87468	False
EGFP_g4	EGFP	568.54	1928.4	568.54	1928.4	1.7603	9.2457e+05	2.6885e+06	0.82934	0.6799	0.3201	0.64019	0.87468	True
LRIG1_g4	LRIG1	3639.8	2162.2	3639.8	2162.2	-0.75108	1.0916e+06	1.7211e+07	0.80368	0.21079	0.78921	0.42158	0.87468	False
PROM1_g1	PROM1	2480.4	1580.3	2480.4	1580.3	-0.65002	4.0507e+05	1.1729e+07	0.80132	0.21147	0.78853	0.42295	0.87468	False
ROSA26_g8	ROSA26	2064.7	1374.7	2064.7	1374.7	-0.58647	2.3806e+05	9.7636e+06	0.79874	0.21222	0.78778	0.42444	0.87468	False
AAVS1_g2	AAVS1	1885.6	1294.1	1885.6	1294.1	-0.54272	1.7493e+05	8.9164e+06	0.7922	0.21412	0.78588	0.42824	0.87468	False
mKate2_g6	mKate2	2790.9	1764.4	2790.9	1764.4	-0.66125	5.2687e+05	1.3198e+07	0.78859	0.21518	0.78482	0.43035	0.87468	False
CCR5_g4	CCR5	1150.6	915.14	1150.6	915.14	-0.33003	27726	5.4409e+06	0.78556	0.21606	0.78394	0.43212	0.87468	False
CCR5_g9	CCR5	1247.8	982.33	1247.8	982.33	-0.34476	35228	5.9003e+06	0.77425	0.21939	0.78061	0.43879	0.87468	False
AAVS1_g5	AAVS1	2036.9	1458	2036.9	1458	-0.48205	1.6753e+05	9.6318e+06	0.74307	0.22872	0.77128	0.45744	0.87468	False
CTRL0002_g2	CTRL	1733.5	1311.6	1733.5	1311.6	-0.40213	89013	8.1972e+06	0.73142	0.23226	0.76774	0.46452	0.87468	False
CCR5_g10	CCR5	2090.2	1525.2	2090.2	1525.2	-0.45438	1.5961e+05	9.884e+06	0.72209	0.23512	0.76488	0.47024	0.87468	False
CCR5_g5	CCR5	2076.7	1519.9	2076.7	1519.9	-0.4501	1.5503e+05	9.82e+06	0.72094	0.23547	0.76453	0.47095	0.87468	False
KRT20_g3	KRT20	1886.4	1450	1886.4	1450	-0.37936	95223	8.9201e+06	0.70016	0.24191	0.75809	0.48383	0.87468	False
KRT20_g2	KRT20	2689.8	1906.9	2689.8	1906.9	-0.49608	3.065e+05	1.2719e+07	0.69868	0.24238	0.75762	0.48475	0.87468	False
mKate2_g3	mKate2	1751	1392.2	1751	1392.2	-0.33062	64376	8.28e+06	0.68831	0.24563	0.75437	0.49126	0.87468	False
LRIG1_g2	LRIG1	1278.8	1162.4	1278.8	1162.4	-0.13759	6776.8	6.0472e+06	0.65222	0.25713	0.74287	0.51426	0.87468	False
CTRL0010_g10	CTRL	4021.2	2819.3	4021.2	2819.3	-0.51212	7.2225e+05	1.9015e+07	0.64509	0.25943	0.74057	0.51887	0.87468	False
ROSA26_g2	ROSA26	2323.5	1823.6	2323.5	1823.6	-0.3494	1.2499e+05	1.0987e+07	0.63837	0.26162	0.73838	0.52323	0.87468	False
mKate2_g4	mKate2	1153.8	1131.5	1153.8	1131.5	-0.028148	248.93	5.456e+06	0.61544	0.26913	0.73087	0.53827	0.87468	False
CCR5_g3	CCR5	1260.5	1209.4	1260.5	1209.4	-0.059624	1304.2	5.9606e+06	0.61024	0.27085	0.72915	0.5417	0.87468	False
SOX9_g6	SOX9	1544	3186.2	1544	3186.2	1.0447	1.3484e+06	7.301e+06	0.60776	0.62064	0.37936	0.75871	0.87468	True
ROSA26_g4	ROSA26	2240.7	1851.8	2240.7	1851.8	-0.27492	75639	1.0596e+07	0.60024	0.27417	0.72583	0.54835	0.87468	False
AAVS1_g3	AAVS1	1867.3	1623.3	1867.3	1623.3	-0.20186	29753	8.8298e+06	0.59673	0.27534	0.72466	0.55069	0.87468	False
CTRL0009_g9	CTRL	1851.3	1656.9	1851.3	1656.9	-0.15997	18899	8.7544e+06	0.57291	0.28335	0.71665	0.56671	0.87468	False
PROM1_g5	PROM1	1556.7	1502.4	1556.7	1502.4	-0.051222	1476.2	7.3613e+06	0.54917	0.29144	0.70856	0.58289	0.87468	False
CTRL0006_g6	CTRL	3478.9	2797.8	3478.9	2797.8	-0.31424	2.3195e+05	1.6451e+07	0.53711	0.29559	0.70441	0.59119	0.87468	False
SOX9_g3	SOX9	893.42	1992.9	893.42	1992.9	1.1565	6.044e+05	4.2247e+06	0.53491	0.55642	0.44358	0.88717	0.94964	True
LRIG1_g6	LRIG1	1731.1	1651.5	1731.1	1651.5	-0.067834	3164.7	8.1859e+06	0.5319	0.2974	0.7026	0.59479	0.87468	False
CCR5_g2	CCR5	2753.5	2354.4	2753.5	2354.4	-0.22585	79665	1.3021e+07	0.52416	0.30008	0.69992	0.60017	0.87468	False
AAVS1_g8	AAVS1	3283	2738.7	3283	2738.7	-0.26146	1.4816e+05	1.5525e+07	0.51215	0.30427	0.69573	0.60855	0.87468	False
CCR5_g1	CCR5	1739.1	1695.9	1739.1	1695.9	-0.036247	932	8.2235e+06	0.51056	0.30483	0.69517	0.60966	0.87468	False
ROSA26_g3	ROSA26	2682.6	2388	2682.6	2388	-0.16782	43423	1.2685e+07	0.49102	0.3117	0.6883	0.62341	0.87468	False
CTRL0001_g1	CTRL	1788.4	1768.5	1788.4	1768.5	-0.016197	199.54	8.457e+06	0.49021	0.31199	0.68801	0.62398	0.87468	False
ROSA26_g1	ROSA26	5493.5	4319	5493.5	4319	-0.34695	6.8971e+05	2.5977e+07	0.48961	0.3122	0.6878	0.62441	0.87468	False
CCR5_g8	CCR5	2681.9	2409.5	2681.9	2409.5	-0.15446	37101	1.2682e+07	0.48205	0.31488	0.68512	0.62977	0.87468	False
SOX9_g5	SOX9	1098.1	2189.1	1098.1	2189.1	0.9947	5.9515e+05	5.1924e+06	0.47879	0.53866	0.46134	0.92268	0.9606	True
PROM1_g4	PROM1	2908.8	2574.7	2908.8	2574.7	-0.17593	55794	1.3755e+07	0.47864	0.3161	0.6839	0.6322	0.87468	False
PROM1_g3	PROM1	1960.4	1955.2	1960.4	1955.2	-0.0038172	13.431	9.2703e+06	0.45775	0.32356	0.67644	0.64713	0.87468	False
SOX9_g1	SOX9	986.58	1957.9	986.58	1957.9	0.98809	4.7176e+05	4.6653e+06	0.44971	0.51713	0.48287	0.96574	0.97861	True
PROM1_g2	PROM1	2599	2499.5	2599	2499.5	-0.056324	4955.3	1.229e+07	0.42176	0.3366	0.6634	0.6732	0.87468	False
SOX9_g4	SOX9	488.12	1114	488.12	1114	1.1888	1.9588e+05	2.3082e+06	0.41198	0.45659	0.54341	0.91318	0.9606	True
SOX9_g2	SOX9	811.4	1599.1	811.4	1599.1	0.97792	3.1026e+05	3.8369e+06	0.40215	0.47962	0.52038	0.95925	0.97861	True
AAVS1_g1	AAVS1	2704.1	2703.7	2704.1	2703.7	-0.00021357	0.080171	1.2787e+07	0.37191	0.35498	0.64502	0.70996	0.87468	False
KRT20_g5	KRT20	2982.8	2980.6	2982.8	2980.6	-0.0010987	2.5797	1.4105e+07	0.34795	0.36394	0.63606	0.72788	0.87468	False
EGFP_g6	EGFP	1791.6	2761.5	1791.6	2761.5	0.62392	4.7037e+05	8.472e+06	0.33323	0.49448	0.50552	0.98897	0.98897	True
CCR5_g7	CCR5	4319	4055.6	4319	4055.6	-0.09075	34682	2.0423e+07	0.33215	0.36989	0.63011	0.73978	0.87468	False
PROM1_g6	PROM1	4812.7	4504.5	4812.7	4504.5	-0.095468	47502	2.2758e+07	0.31422	0.37668	0.62332	0.75335	0.87468	False
AAVS1_g10	AAVS1	652.95	1114	652.95	1114	0.76983	1.0629e+05	3.0876e+06	0.2624	0.38517	0.61483	0.77033	0.87468	True
CTRL0003_g3	CTRL	5210	5025.9	5210	5025.9	-0.051911	16959	2.4637e+07	0.26234	0.39653	0.60347	0.79306	0.87968	False
CTRL0004_g4	CTRL	893.42	1431.2	893.42	1431.2	0.67917	1.4458e+05	4.2247e+06	0.26162	0.40606	0.59394	0.81213	0.88174	True
KRT20_g4	KRT20	685.59	1067	685.59	1067	0.63737	72731	3.242e+06	0.21182	0.35814	0.64186	0.71629	0.87468	True
CTRL0008_g8	CTRL	2204.9	2593.6	2204.9	2593.6	0.23413	75533	1.0426e+07	0.12037	0.39933	0.60067	0.79865	0.87968	True
AAVS1_g6	AAVS1	493.69	641	493.69	641	0.37604	10850	2.3345e+06	0.096411	0.26344	0.73656	0.52689	0.87468	True
mKate2_g2	mKate2	1481.1	1726.8	1481.1	1726.8	0.22132	30191	7.0036e+06	0.092852	0.34983	0.65017	0.69967	0.87468	True
ROSA26_g6	ROSA26	1995.5	2254.9	1995.5	2254.9	0.17627	33657	9.436e+06	0.084462	0.37153	0.62847	0.74305	0.87468	True
AAVS1_g7	AAVS1	1258.9	1462.1	1258.9	1462.1	0.21567	20636	5.953e+06	0.083265	0.3303	0.6697	0.66061	0.87468	True
CTRL0007_g7	CTRL	1755.8	1983.5	1755.8	1983.5	0.17581	25919	8.3026e+06	0.079016	0.3572	0.6428	0.71439	0.87468	True
LRIG1_g3	LRIG1	1103.6	1252.4	1103.6	1252.4	0.18231	11070	5.2188e+06	0.065134	0.30847	0.69153	0.61695	0.87468	True
ROSA26_g9	ROSA26	718.24	819.72	718.24	819.72	0.19043	5149.6	3.3963e+06	0.055068	0.26639	0.73361	0.53278	0.87468	True
ROSA26_g10	ROSA26	2443	2598.9	2443	2598.9	0.089246	12162	1.1552e+07	0.045886	0.36938	0.63062	0.73877	0.87468	True
ROSA26_g5	ROSA26	1701.6	1819.5	1701.6	1819.5	0.096578	6948	8.0466e+06	0.041557	0.33385	0.66615	0.66771	0.87468	True
KRT20_g1	KRT20	1992.3	2058.7	1992.3	2058.7	0.047304	2207.1	9.4209e+06	0.021646	0.33766	0.66234	0.67531	0.87468	True
CTRL0005_g5	CTRL	1477.9	1505.1	1477.9	1505.1	0.026277	369.45	6.9885e+06	0.010283	0.30345	0.69655	0.6069	0.87468	True
ROSA26_g7	ROSA26	2675.5	2678.2	2675.5	2678.2	0.0014724	3.7348	1.2652e+07	0.00076838	0.35443	0.64557	0.70886	0.87468	True
LRIG1_g5	LRIG1	3748.1	3750.6	3748.1	3750.6	0.00096652	3.1563	1.7724e+07	0.0005968	0.38555	0.61445	0.7711	0.87468	True
