sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
GFPsh3	GFP	3.1971	85.464	3.1971	85.464	4.3647	3383.9	16.379	20.328	1	4.6567e-92	9.3134e-92	1.4995e-89	True
GFPsh2	GFP	155.06	2483.8	155.06	2483.8	3.993	2.7115e+06	72660	8.6392	1	3.944e-18	7.8879e-18	6.3498e-16	True
GFPsh9	GFP	4.7956	42.732	4.7956	42.732	2.9157	719.59	37.206	6.2194	1	3.1815e-10	6.3631e-10	3.4148e-08	True
SOX9sh8	SOX9	1192.5	9677.5	1192.5	9677.5	3.0196	3.5997e+07	6.703e+06	3.2773	0.99923	0.0007735	0.001547	0.062267	True
mKatescrmsh10	mKatescrm	3.1971	16.025	3.1971	16.025	2.0202	82.272	16.379	3.1696	0.99903	0.00097203	0.0019441	0.062599	True
SOX9sh6	SOX9	40.763	209.65	40.763	209.65	2.3346	14262	3781.2	2.7466	0.99597	0.0040344	0.0080688	0.21651	True
SOX9sh3	SOX9	127.08	697.07	127.08	697.07	2.4463	1.6244e+05	46755	2.636	0.99419	0.0058121	0.011624	0.26736	True
GFPsh10	GFP	14.387	61.427	14.387	61.427	2.0205	1106.4	385.36	2.3963	0.98922	0.01078	0.02156	0.43389	True
KRT20scrmsh1	KRT20scrm	3.1971	12.018	3.1971	12.018	1.6331	38.908	16.379	2.1797	0.98136	0.018644	0.037288	0.66704	True
KRT20sh1	KRT20	54.35	10.683	54.35	10.683	-2.2442	953.4	7136.1	1.5753	0.057591	0.94241	0.11518	0.85156	False
GFPsh8m	GFP	29.573	97.483	29.573	97.483	1.6876	2305.9	1864.8	1.5726	0.92313	0.076872	0.15374	0.85156	True
POLRD2sh1	POLRD2	9.5912	29.378	9.5912	29.378	1.5202	195.77	160.47	1.562	0.92374	0.07626	0.15252	0.85156	True
mKatescrmsh3	mKatescrm	1262	323.16	1262	323.16	-1.9621	4.4075e+05	7.6011e+06	1.5236	0.063806	0.93619	0.12761	0.85156	False
SOX9sh10	SOX9	489.95	1956.3	489.95	1956.3	1.9952	1.0751e+06	9.3167e+05	1.5192	0.90729	0.092713	0.18543	0.85156	True
KRT20sh8	KRT20	10543	3544.1	10543	3544.1	-1.5725	2.4493e+07	8.4402e+08	1.458	0.072426	0.92757	0.14485	0.85156	False
MYCsh1	MYC	693.76	220.34	693.76	220.34	-1.6503	1.1207e+05	2.0154e+06	1.3871	0.082701	0.9173	0.1654	0.85156	False
Prom1sh2	Prom1	71.934	21.366	71.934	21.366	-1.7053	1278.6	13262	1.3566	0.087462	0.91254	0.17492	0.85156	False
hSMARCA4sh3	hSMARCA4	4.7956	1.3354	4.7956	1.3354	-1.3113	5.9865	37.206	1.3501	0.088492	0.91151	0.17698	0.85156	False
hSATB2sh3	hSATB2	23.179	6.6769	23.179	6.6769	-1.6551	136.15	1092	1.3491	0.08865	0.91135	0.1773	0.85156	False
CCR5ch3	CCR5	253.37	88.135	253.37	88.135	-1.5128	13651	2.1581e+05	1.3013	0.096572	0.90343	0.19314	0.85156	False
SOX9sh1m	SOX9	96.711	304.47	96.711	304.47	1.6444	21581	25534	1.3002	0.86697	0.13303	0.26605	0.85156	True
SOX9sh9	SOX9	1196.5	4536.3	1196.5	4536.3	1.9218	5.5771e+06	6.7529e+06	1.2852	0.85332	0.14668	0.29336	0.85156	True
mKatesh6m	mKate	14.387	37.391	14.387	37.391	1.3191	264.59	385.36	1.1718	0.84296	0.15704	0.31407	0.85156	True
LGR5sh8	LGR5	20.781	8.0123	20.781	8.0123	-1.2731	81.519	859.65	1.168	0.12141	0.87859	0.24283	0.85156	False
mKatesh4	mKate	143.87	431.33	143.87	431.33	1.5774	41316	61547	1.1587	0.82853	0.17147	0.34294	0.85156	True
SOX9scrmsh8	SOX9scrm	13626	8351.5	13626	8351.5	-0.70618	1.391e+07	1.4912e+09	1.1216	0.13103	0.86897	0.26205	0.85156	False
mKatescrmsh5	mKatescrm	12.788	32.049	12.788	32.049	1.2612	185.49	298.44	1.1149	0.82809	0.17191	0.34382	0.85156	True
GFPscrmsh6	GFPscrm	27.974	12.018	27.974	12.018	-1.1542	127.3	1650.3	1.1039	0.13481	0.86519	0.26963	0.85156	False
KRT20sh3	KRT20	54.35	24.037	54.35	24.037	-1.1445	459.45	7136.1	1.1033	0.13496	0.86504	0.26991	0.85156	False
mKatesh5m	mKate	22.379	57.421	22.379	57.421	1.3213	613.96	1011.2	1.102	0.82187	0.17813	0.35625	0.85156	True
mKatesh10	mKate	9.5912	4.0061	9.5912	4.0061	-1.0811	15.596	160.47	1.1003	0.1356	0.8644	0.27121	0.85156	False
LGR5sh6	LGR5	59.146	26.708	59.146	26.708	-1.1182	526.11	8602.4	1.092	0.13741	0.86259	0.27482	0.85156	False
