sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SOX9_g3	SOX9	8804.8	11016	8804.8	11016	0.32316	2.444e+06	1.7156e+05	5.3376	1	4.7084e-08	9.4168e-08	7.1568e-06	True
LRIG1_g4	LRIG1	17651	20261	17651	20261	0.19889	3.4044e+06	3.5652e+05	4.3701	0.99999	6.2093e-06	1.2419e-05	0.00047191	True
SOX9_g4	SOX9	5195.7	6481.1	5195.7	6481.1	0.31886	8.2608e+05	98526	4.095	0.99998	2.1111e-05	4.2222e-05	0.0010696	True
LRIG1_g6	LRIG1	11691	9813.3	11691	9813.3	-0.25256	1.7628e+06	2.3116e+05	3.9054	4.7043e-05	0.99995	9.4087e-05	0.0017876	False
ROSA26_g7	ROSA26	21727	19191	21727	19191	-0.17903	3.215e+06	4.4357e+05	3.8073	7.0235e-05	0.99993	0.00014047	0.0021351	False
KRT20_g5	KRT20	23219	20798	23219	20798	-0.15887	2.9312e+06	4.7566e+05	3.5107	0.0002235	0.99978	0.00044699	0.0056619	False
ROSA26_g6	ROSA26	20003	17816	20003	17816	-0.16705	2.3917e+06	4.0663e+05	3.4298	0.00030199	0.9997	0.00060398	0.0065575	False
EGFP_g3	EGFP	8210.6	9558.5	8210.6	9558.5	0.21927	9.0841e+05	1.5941e+05	3.376	0.99963	0.0003678	0.0007356	0.0069882	True
EGFP_g2	EGFP	15434	17201	15434	17201	0.15633	1.5603e+06	3.0958e+05	3.1749	0.99925	0.00074954	0.0014991	0.011459	True
mKate2_g5	mKate2	8293.1	9566.7	8293.1	9566.7	0.20609	8.1105e+05	1.611e+05	3.1732	0.99925	0.00075387	0.0015077	0.011459	True
mKate2_g2	mKate2	9215.2	10453	9215.2	10453	0.1818	7.6601e+05	1.7998e+05	2.9175	0.99824	0.0017641	0.0035281	0.024376	True
CCR5_g1	CCR5	11671	10289	11671	10289	-0.18184	9.5526e+05	2.3075e+05	2.8774	0.0020045	0.998	0.004009	0.025391	False
CTRL0006_g6	CTRL	21537	23422	21537	23422	0.1211	1.7782e+06	4.3949e+05	2.8447	0.99778	0.0022229	0.0044457	0.02599	True
SOX9_g6	SOX9	19007	20692	19007	20692	0.12256	1.4203e+06	3.8537e+05	2.715	0.99669	0.0033141	0.0066283	0.035976	True
KRT20_g1	KRT20	13918	12499	13918	12499	-0.15508	1.0062e+06	2.7768e+05	2.6921	0.0035502	0.99645	0.0071005	0.035976	False
SOX9_g1	SOX9	10855	12048	10855	12048	0.15052	7.1257e+05	2.138e+05	2.5818	0.99509	0.0049143	0.0098287	0.046686	True
SOX9_g2	SOX9	8128.1	9109.4	8128.1	9109.4	0.16443	4.8153e+05	1.5773e+05	2.471	0.99326	0.0067364	0.013473	0.060232	True
AAVS1_g1	AAVS1	20270	18755	20270	18755	-0.11207	1.1478e+06	4.1235e+05	2.3595	0.0091499	0.99085	0.0183	0.077266	False
AAVS1_g2	AAVS1	13582	12419	13582	12419	-0.12921	6.7705e+05	2.7064e+05	2.2368	0.01265	0.98735	0.025299	0.1012	False
EGFP_g1	EGFP	9469.4	10418	9469.4	10418	0.13774	4.5006e+05	1.8521e+05	2.2046	0.98626	0.013743	0.027485	0.10444	True
ROSA26_g10	ROSA26	12731	11648	12731	11648	-0.12822	5.8616e+05	2.5283e+05	2.1533	0.015646	0.98435	0.031292	0.11325	False
CCR5_g10	CCR5	13135	12069	13135	12069	-0.12209	5.6808e+05	2.6127e+05	2.0853	0.018519	0.98148	0.037038	0.12701	False
CCR5_g6	CCR5	13241	12179	13241	12179	-0.12068	5.6463e+05	2.635e+05	2.0702	0.019218	0.98078	0.038436	0.12701	False
CTRL0001_g1	CTRL	10231	11072	10231	11072	0.11405	3.542e+05	2.009e+05	1.8778	0.9698	0.030204	0.060408	0.19129	True
CCR5_g4	CCR5	8458.2	9189.2	8458.2	9189.2	0.11957	2.6718e+05	1.6447e+05	1.8025	0.96427	0.035735	0.071469	0.21263	True
CCR5_g7	CCR5	26333	25011	26333	25011	-0.074322	8.742e+05	5.4298e+05	1.7944	0.036371	0.96363	0.072743	0.21263	False
CCR5_g8	CCR5	16811	15843	16811	15843	-0.085572	4.6868e+05	3.3868e+05	1.6636	0.048093	0.95191	0.096186	0.25861	False
CTRL0004_g4	CTRL	6891.3	6293.2	6891.3	6293.2	-0.13096	1.7887e+05	1.3259e+05	1.6425	0.050239	0.94976	0.10048	0.25861	False
CCR5_g2	CCR5	16001	16931	16001	16931	0.081534	4.3282e+05	3.2155e+05	1.6408	0.94958	0.050423	0.10085	0.25861	True
CTRL0002_g2	CTRL	9488.1	10189	9488.1	10189	0.10282	2.4565e+05	1.8559e+05	1.627	0.94813	0.051865	0.10373	0.25861	True
SOX9_g5	SOX9	13712	14559	13712	14559	0.086405	3.5819e+05	2.7337e+05	1.6188	0.94726	0.052742	0.10548	0.25861	True
LRIG1_g3	LRIG1	8564.9	9209.3	8564.9	9209.3	0.10465	2.0764e+05	1.6665e+05	1.5786	0.94278	0.057216	0.11443	0.27178	True
CCR5_g9	CCR5	7612	8207.7	7612	8207.7	0.10868	1.7739e+05	1.4721e+05	1.5524	0.93972	0.060283	0.12057	0.27224	True
KRT20_g2	KRT20	19008	18048	19008	18048	-0.074808	4.6134e+05	3.8539e+05	1.5473	0.060896	0.9391	0.12179	0.27224	False
