sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g3	EGFP	345.58	5925.6	345.58	5925.6	4.096	1.5569e+07	12599	49.714	1	0	0	0	True
EGFP_g1	EGFP	559.67	7871.4	559.67	7871.4	3.8116	2.673e+07	23912	47.284	1	0	0	0	True
EGFP_g5	EGFP	659.97	8780.9	659.97	8780.9	3.7319	3.2975e+07	29773	47.065	1	0	0	0	True
EGFP_g2	EGFP	810	9524.5	810	9524.5	3.554	3.7972e+07	39100	44.071	1	0	0	0	True
EGFP_g4	EGFP	448.41	5269.3	448.41	5269.3	3.5518	1.162e+07	17809	36.125	1	4.6377e-286	9.2754e-286	1.4099e-284	True
KRT20_g3	KRT20	1041.8	7168.3	1041.8	7168.3	2.7814	1.8767e+07	54656	26.206	1	1.1481e-151	2.2963e-151	2.9086e-150	True
KRT20_g2	KRT20	1405.1	8202	1405.1	8202	2.5445	2.3099e+07	81399	23.823	1	9.587e-126	1.9174e-125	2.0818e-124	True
KRT20_g5	KRT20	1627.6	9117.7	1627.6	9117.7	2.4852	2.8051e+07	99006	23.804	1	1.5037e-125	3.0074e-125	2.8571e-124	True
KRT20_g1	KRT20	1045.2	5896.1	1045.2	5896.1	2.4949	1.1766e+07	54892	20.705	1	1.5593e-95	3.1187e-95	2.6336e-94	True
KRT20_g4	KRT20	526.8	2725	526.8	2725	2.3687	2.416e+06	22062	14.799	1	7.4156e-50	1.4831e-49	1.1272e-48	True
EGFP_g6	EGFP	2903.7	8822.7	2903.7	8822.7	1.603	1.7517e+07	2.1413e+05	12.791	1	9.19e-38	1.838e-37	1.2699e-36	True
KRT20_g6	KRT20	1274.4	4678.1	1274.4	4678.1	1.8752	5.7924e+06	71479	12.731	1	1.9943e-37	3.9886e-37	2.5261e-36	True
SOX9_g2	SOX9	6088.1	902.18	6088.1	902.18	-2.7531	1.3447e+07	5.7472e+05	6.8406	3.9424e-12	1	7.8848e-12	4.6096e-11	False
SOX9_g5	SOX9	8018.3	1822.8	8018.3	1822.8	-2.1365	1.9192e+07	8.2991e+05	6.8008	5.2026e-12	1	1.0405e-11	5.6485e-11	False
SOX9_g3	SOX9	6364.5	1424.6	6364.5	1424.6	-2.1588	1.2202e+07	6.098e+05	6.326	1.2578e-10	1	2.5156e-10	1.2746e-09	False
SOX9_g1	SOX9	7121.4	1948.2	7121.4	1948.2	-1.8695	1.3381e+07	7.0843e+05	6.1463	3.9645e-10	1	7.929e-10	3.7663e-09	False
SOX9_g6	SOX9	12233	4861.2	12233	4861.2	-1.3312	2.7169e+07	1.4583e+06	6.1042	5.1657e-10	1	1.0331e-09	4.6188e-09	False
SOX9_g4	SOX9	3441.5	830.89	3441.5	830.89	-2.049	3.4075e+06	2.6857e+05	5.0374	2.3593e-07	1	4.7185e-07	1.9923e-06	False
ROSA26_g7	ROSA26	8867	6413.6	8867	6413.6	-0.46725	3.0097e+06	9.4916e+05	2.5183	0.0058965	0.9941	0.011793	0.047172	False
CCR5_g7	CCR5	11869	9386.9	11869	9386.9	-0.33839	3.0793e+06	1.4006e+06	2.0969	0.018002	0.982	0.036004	0.13681	False
AAVS1_g2	AAVS1	5926.2	4391.7	5926.2	4391.7	-0.43226	1.1774e+06	5.5443e+05	2.0609	0.019656	0.98034	0.039311	0.14227	False
CCR5_g8	CCR5	7946.6	6219.4	7946.6	6219.4	-0.35351	1.4916e+06	8.2003e+05	1.9074	0.028237	0.97176	0.056474	0.19509	False
CTRL0001_g1	CTRL	4771.5	3654.2	4771.5	3654.2	-0.3848	6.2418e+05	4.1524e+05	1.7339	0.041469	0.95853	0.082938	0.27405	False
ROSA26_g6	ROSA26	9012	7360	9012	7360	-0.2921	1.3645e+06	9.6993e+05	1.6774	0.046733	0.95327	0.093467	0.28644	False
CTRL0003_g3	CTRL	16230	13790	16230	13790	-0.2351	2.9787e+06	2.1271e+06	1.6735	0.047111	0.95289	0.094223	0.28644	False
AAVS1_g7	AAVS1	4420.9	3414.5	4420.9	3414.5	-0.37255	5.0637e+05	3.7505e+05	1.6432	0.050166	0.94983	0.10033	0.29328	False
AAVS1_g3	AAVS1	5578.1	4477.7	5578.1	4477.7	-0.31696	6.0546e+05	5.1142e+05	1.5387	0.061933	0.93807	0.12387	0.33417	False
ROSA26_g3	ROSA26	8910.9	7417.8	8910.9	7417.8	-0.26454	1.1146e+06	9.5543e+05	1.5275	0.06332	0.93668	0.12664	0.33417	False
CCR5_g6	CCR5	5021.8	4005.7	5021.8	4005.7	-0.32608	5.1624e+05	4.4455e+05	1.524	0.063757	0.93624	0.12751	0.33417	False
AAVS1_g4	AAVS1	3147.3	2415.2	3147.3	2415.2	-0.3818	2.6795e+05	2.3841e+05	1.4993	0.066901	0.9331	0.1338	0.33897	False
ROSA26_g1	ROSA26	16375	14254	16375	14254	-0.20005	2.2478e+06	2.1523e+06	1.4452	0.074196	0.9258	0.14839	0.35356	False
CTRL0007_g7	CTRL	6085.6	4991.5	6085.6	4991.5	-0.28586	5.9847e+05	5.744e+05	1.4435	0.074434	0.92557	0.14887	0.35356	False
AAVS1_g8	AAVS1	7887.6	6798.3	7887.6	6798.3	-0.21438	5.9328e+05	8.1191e+05	1.2089	0.11335	0.88665	0.2267	0.5159	False
PROM1_g1	PROM1	5281.4	6083	5281.4	6083	0.20381	3.2122e+05	4.7546e+05	1.1624	0.87746	0.12254	0.24507	0.5159	True
PROM1_g6	PROM1	12759	11329	12759	11329	-0.17145	1.022e+06	1.5426e+06	1.1511	0.12484	0.87516	0.24969	0.5159	False
LRIG1_g5	LRIG1	11194	9924	11194	9924	-0.17374	8.0671e+05	1.2955e+06	1.116	0.13221	0.86779	0.26442	0.5159	False
CCR5_g5	CCR5	4770.7	4058.6	4770.7	4058.6	-0.23316	2.5353e+05	4.1514e+05	1.1052	0.13454	0.86546	0.26909	0.5159	False
CCR5_g2	CCR5	7012.7	6096.5	7012.7	6096.5	-0.20196	4.1973e+05	6.9404e+05	1.0998	0.13571	0.86429	0.27142	0.5159	False
CTRL0006_g6	CTRL	10174	9003.4	10174	9003.4	-0.17638	6.8556e+05	1.1404e+06	1.0965	0.13643	0.86357	0.27285	0.5159	False
AAVS1_g1	AAVS1	7149.3	6239.1	7149.3	6239.1	-0.19643	4.1422e+05	7.1212e+05	1.0786	0.14039	0.85961	0.28077	0.5159	False
ROSA26_g2	ROSA26	6462.3	5615.9	6462.3	5615.9	-0.2025	3.5821e+05	6.2233e+05	1.0729	0.14165	0.85835	0.2833	0.5159	False
LRIG1_g1	LRIG1	6886.3	6010.4	6886.3	6010.4	-0.19622	3.8354e+05	6.7739e+05	1.0641	0.14363	0.85637	0.28726	0.5159	False
mKate2_g3	mKate2	4586.1	3924.6	4586.1	3924.6	-0.22466	2.1877e+05	3.9386e+05	1.054	0.14594	0.85406	0.29189	0.5159	False
PROM1_g2	PROM1	7993	7068.7	7993	7068.7	-0.17726	4.2711e+05	8.2642e+05	1.0167	0.15465	0.84535	0.3093	0.53425	False
PROM1_g5	PROM1	6282.8	5509	6282.8	5509	-0.18959	2.994e+05	5.9937e+05	0.99952	0.15877	0.84123	0.31754	0.5363	False
mKate2_g6	mKate2	7451	6631.2	7451	6631.2	-0.16815	3.3607e+05	7.5251e+05	0.9451	0.1723	0.8277	0.34461	0.56371	False
