sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
KRT20sh2m	KRT20	545.88	6934.7	545.88	6934.7	3.6648	2.0408e+07	3.9123e+05	10.214	1	1.0595e-24	2.1191e-24	3.4117e-22	True
hAPCsh4	hAPC	137.85	566.23	137.85	566.23	2.0304	91755	23621	2.7873	0.99674	0.0032602	0.0065204	0.36969	True
GFPsh2	GFP	140.05	572.63	140.05	572.63	2.0239	93562	24397	2.7695	0.99656	0.0034443	0.0068887	0.36969	True
mKatesh10	mKate	8.8222	31.101	8.8222	31.101	1.7085	248.18	94.289	2.2944	0.9867	0.013302	0.026605	0.99915	True
KRT20scrmsh5	KRT20scrm	14.336	48.482	14.336	48.482	1.69	582.95	244.78	2.1824	0.98228	0.017724	0.035449	0.99915	True
KRT20sh5	KRT20	27.569	91.475	27.569	91.475	1.6946	2041.9	904.1	2.1253	0.97955	0.020453	0.040905	0.99915	True
GFPscrmsh6	GFPscrm	18.747	60.373	18.747	60.373	1.636	866.36	417.39	2.0375	0.97465	0.025349	0.050698	0.99915	True
mKatescrmsh5	mKatescrm	31.981	89.645	31.981	89.645	1.4586	1662.6	1219	1.6516	0.93988	0.060118	0.12024	0.99915	True
KRT20scrmsh8	KRT20scrm	120.2	322.91	120.2	322.91	1.4181	20544	17871	1.5163	0.92065	0.079346	0.15869	0.99915	True
GFPscrmsh3	GFPscrm	187.47	497.62	187.47	497.62	1.4036	48096	44199	1.4752	0.91389	0.086113	0.17223	0.99915	True
hAPCsh2	hAPC	454.34	1216.6	454.34	1216.6	1.419	2.9053e+05	2.6898e+05	1.4698	0.91252	0.087478	0.17496	0.99915	True
KRT20sh4	KRT20	8.8222	22.869	8.8222	22.869	1.281	98.651	94.289	1.4466	0.90954	0.090455	0.18091	0.99915	True
hAPCsh3	hAPC	77.195	200.33	77.195	200.33	1.3644	7581.1	7260.1	1.4451	0.90923	0.090774	0.18155	0.99915	True
hAPCsh1	hAPC	4941.6	13197	4941.6	13197	1.417	3.4077e+07	3.5201e+07	1.3914	0.89713	0.10287	0.20574	0.99915	True
MYCsh1	MYC	1249.4	333.88	1249.4	333.88	-1.9007	4.1913e+05	2.1222e+06	1.3648	0.086154	0.91385	0.17231	0.99915	False
SOX9sh8	SOX9	10774	2985.7	10774	2985.7	-1.8511	3.033e+07	1.7302e+08	1.3478	0.088861	0.91114	0.17772	0.99915	False
POLRD2sh4	POLRD2	2058.9	568.06	2058.9	568.06	-1.8559	1.1113e+06	5.8862e+06	1.3467	0.089035	0.91096	0.17807	0.99915	False
TCF4sh1	TCF4	3621.5	1144.3	3621.5	1144.3	-1.6612	3.0682e+06	1.8656e+07	1.265	0.10294	0.89706	0.20588	0.99915	False
mKatescrmsh6	mKatescrm	16.542	39.334	16.542	39.334	1.2012	259.75	325.24	1.2638	0.87429	0.12571	0.25143	0.99915	True
LGR5sh6	LGR5	51.831	119.83	51.831	119.83	1.1936	2312.1	3235	1.1956	0.85843	0.14157	0.28313	0.99915	True
mKatescrmsh7	mKatescrm	41.906	14.636	41.906	14.636	-1.4563	371.82	2103.8	1.1918	0.11668	0.88332	0.23335	0.99915	False
mKatescrmsh4	mKatescrm	393.69	915.66	393.69	915.66	1.2157	1.3623e+05	2.0077e+05	1.1649	0.84938	0.15062	0.30123	0.99915	True
mKatesh4	mKate	834.8	353.09	834.8	353.09	-1.239	1.1602e+05	9.3138e+05	1.067	0.14299	0.85701	0.28599	0.99915	False
mKatesh5m	mKate	74.989	153.68	74.989	153.68	1.0254	3095.9	6844.9	0.9511	0.79113	0.20887	0.41773	0.99915	True
hSATB2sh3	hSATB2	28.672	57.629	28.672	57.629	0.9825	419.25	978.33	0.92578	0.7839	0.2161	0.43221	0.99915	True
SOX9sh6	SOX9	388.18	198.5	388.18	198.5	-0.96404	17989	1.9508e+05	0.92379	0.1778	0.8222	0.35559	0.99915	False
SOX9sh7	SOX9	18736	9919.5	18736	9919.5	-0.91742	3.8867e+07	5.3582e+08	0.91464	0.18019	0.81981	0.36038	0.99915	False
KRT20scrmsh3	KRT20scrm	115.79	60.373	115.79	60.373	-0.92826	1535.6	16562	0.90427	0.18293	0.81707	0.36585	0.99915	False
SOX9sh9	SOX9	12997	7055.4	12997	7055.4	-0.88132	1.7653e+07	2.5383e+08	0.89347	0.1858	0.8142	0.3716	0.99915	False
TCF4sh2	TCF4	24.261	12.806	24.261	12.806	-0.87158	65.605	699.33	0.89105	0.18645	0.81355	0.3729	0.99915	False
SOX9sh10	SOX9	5145.6	2938.2	5145.6	2938.2	-0.8082	2.4363e+06	3.8233e+07	0.84871	0.19802	0.80198	0.39604	0.99915	False
POLRD2sh5	POLRD2	54.036	30.187	54.036	30.187	-0.81945	284.4	3520.1	0.84651	0.19864	0.80136	0.39727	0.99915	False
GFPsh3	GFP	23.158	43.908	23.158	43.908	0.89444	215.27	637.02	0.82211	0.74956	0.25044	0.50089	0.99915	True
