sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
ROSA26_g1	ROSA26	30210	26634	30210	26634	-0.18176	6.3949e+06	2.0309e+10	1.1426	0.12661	0.87339	0.25321	0.43045	False
CTRL0003_g3	CTRL	27949	25397	27949	25397	-0.1381	3.2547e+06	1.698e+10	1.1178	0.13182	0.86818	0.26364	0.43045	False
ROSA26_g3	ROSA26	17218	15057	17218	15057	-0.19347	2.335e+06	5.5707e+09	1.1042	0.13476	0.86524	0.26952	0.43045	False
AAVS1_g8	AAVS1	16044	13927	16044	13927	-0.20413	2.2407e+06	4.7351e+09	1.1033	0.13494	0.86506	0.26988	0.43045	False
ROSA26_g6	ROSA26	15491	13477	15491	13477	-0.20092	2.0281e+06	4.368e+09	1.0992	0.13583	0.86417	0.27166	0.43045	False
CCR5_g2	CCR5	12392	10639	12392	10639	-0.21993	1.5352e+06	2.6136e+09	1.0903	0.13779	0.86221	0.27558	0.43045	False
CCR5_g10	CCR5	10172	8663.4	10172	8663.4	-0.23154	1.1376e+06	1.6596e+09	1.0802	0.14003	0.85997	0.28005	0.43045	False
KRT20_g2	KRT20	14720	13300	14720	13300	-0.14637	1.0087e+06	3.8843e+09	1.0713	0.14202	0.85798	0.28403	0.43045	False
ROSA26_g2	ROSA26	12220	10835	12220	10835	-0.17352	9.5904e+05	2.5312e+09	1.0688	0.14259	0.85741	0.28517	0.43045	False
CTRL0001_g1	CTRL	7923	6719	7923	6719	-0.23777	7.2485e+05	9.3401e+08	1.0637	0.14373	0.85627	0.28746	0.43045	False
KRT20_g5	KRT20	17982	16861	17982	16861	-0.092815	6.2772e+05	6.1555e+09	1.0633	0.14381	0.85619	0.28763	0.43045	False
AAVS1_g1	AAVS1	15698	14534	15698	14534	-0.1111	6.7694e+05	4.5035e+09	1.0607	0.14441	0.85559	0.28882	0.43045	False
CTRL0007_g7	CTRL	10497	9253.9	10497	9253.9	-0.18187	7.7302e+05	1.7843e+09	1.0606	0.14443	0.85557	0.28886	0.43045	False
CTRL0006_g6	CTRL	16679	15581	16679	15581	-0.098216	6.025e+05	5.1773e+09	1.0598	0.14462	0.85538	0.28924	0.43045	False
CCR5_g7	CCR5	20393	19574	20393	19574	-0.059147	3.3555e+05	8.2226e+09	1.0584	0.14494	0.85506	0.28988	0.43045	False
ROSA26_g7	ROSA26	16826	15776	16826	15776	-0.092986	5.516e+05	5.2832e+09	1.0582	0.14499	0.85501	0.28999	0.43045	False
PROM1_g4	PROM1	17432	16516	17432	16516	-0.077842	4.1924e+05	5.7312e+09	1.0542	0.14589	0.85411	0.29178	0.43045	False
PROM1_g6	PROM1	25660	25619	25660	25619	-0.002314	845.69	1.395e+10	1.0515	0.14651	0.85349	0.29303	0.43045	False
LRIG1_g2	LRIG1	8011.7	6968.3	8011.7	6968.3	-0.20128	5.4434e+05	9.5822e+08	1.0483	0.14726	0.85274	0.29452	0.43045	False
CTRL0005_g5	CTRL	8932.8	7879.4	8932.8	7879.4	-0.18101	5.5486e+05	1.2309e+09	1.0476	0.1474	0.8526	0.2948	0.43045	False
PROM1_g5	PROM1	10271	9298.7	10271	9298.7	-0.14353	4.7318e+05	1.6972e+09	1.0418	0.14876	0.85124	0.29752	0.43045	False
AAVS1_g5	AAVS1	10164	9206.7	10164	9206.7	-0.14271	4.5831e+05	1.6567e+09	1.0406	0.14904	0.85096	0.29808	0.43045	False
KRT20_g1	KRT20	10779	9843.2	10779	9843.2	-0.13095	4.3743e+05	1.8962e+09	1.0399	0.14919	0.85081	0.29839	0.43045	False
KRT20_g3	KRT20	11231	10328	11231	10328	-0.12086	4.0736e+05	2.0844e+09	1.0386	0.14949	0.85051	0.29899	0.43045	False
LRIG1_g1	LRIG1	13009	12400	13009	12400	-0.069222	1.8575e+05	2.9231e+09	1.027	0.15221	0.84779	0.30442	0.43045	False
CTRL0008_g8	CTRL	10717	10025	10717	10025	-0.096358	2.3977e+05	1.8715e+09	1.0238	0.15296	0.84704	0.30592	0.43045	False
CCR5_g8	CCR5	13019	12505	13019	12505	-0.058066	1.319e+05	2.928e+09	1.022	0.15339	0.84661	0.30678	0.43045	False
LRIG1_g6	LRIG1	9053.8	8376.7	9053.8	8376.7	-0.11213	2.2925e+05	1.2696e+09	1.0176	0.15444	0.84556	0.30888	0.43045	False
ROSA26_g4	ROSA26	11474	10991	11474	10991	-0.061962	1.1636e+05	2.1895e+09	1.0136	0.15538	0.84462	0.31076	0.43045	False
CCR5_g6	CCR5	10254	9821.4	10254	9821.4	-0.062245	93771	1.6908e+09	1.0047	0.15751	0.84249	0.31503	0.43045	False
CCR5_g1	CCR5	9038.5	8558.2	9038.5	8558.2	-0.078767	1.1534e+05	1.2646e+09	1.0022	0.15813	0.84187	0.31626	0.43045	False
ROSA26_g8	ROSA26	7869.4	7338.5	7869.4	7338.5	-0.10074	1.409e+05	9.1952e+08	1.0012	0.15837	0.84163	0.31673	0.43045	False
CCR5_g9	CCR5	5895	5367.5	5895	5367.5	-0.13522	1.3914e+05	4.7306e+08	0.99411	0.16009	0.83991	0.32017	0.43045	False
KRT20_g4	KRT20	5299.4	4781.8	5299.4	4781.8	-0.14822	1.3391e+05	3.7024e+08	0.99169	0.16068	0.83932	0.32135	0.43045	False
AAVS1_g2	AAVS1	10519	10345	10519	10345	-0.023965	15016	1.7927e+09	0.98917	0.16129	0.83871	0.32258	0.43045	False
mKate2_g3	mKate2	8263	8022.2	8263	8022.2	-0.042678	29013	1.0288e+09	0.97827	0.16397	0.83603	0.32794	0.43045	False
CTRL0002_g2	CTRL	7347.9	7086.8	7347.9	7086.8	-0.052174	34065	7.8532e+08	0.97319	0.16523	0.83477	0.33046	0.43045	False
ROSA26_g9	ROSA26	4192.4	3788.4	4192.4	3788.4	-0.14615	81610	2.1596e+08	0.97218	0.16548	0.83452	0.33096	0.43045	False
CCR5_g5	CCR5	8635.4	8508.6	8635.4	8508.6	-0.021348	8045.8	1.1386e+09	0.97192	0.16555	0.83445	0.33109	0.43045	False
