sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SOX9_g2	SOX9	3717	2652.9	3717	2652.9	-0.48639	5.6611e+05	73985	3.912	4.5777e-05	0.99995	9.1554e-05	0.0038941	False
SOX9_g5	SOX9	5405.3	4140.1	5405.3	4140.1	-0.38462	8.0034e+05	1.0759e+05	3.8572	5.7355e-05	0.99994	0.00011471	0.0038941	False
SOX9_g3	SOX9	4250.5	3161.5	4250.5	3161.5	-0.42693	5.9304e+05	84604	3.7442	9.0484e-05	0.99991	0.00018097	0.0038941	False
SOX9_g1	SOX9	4706.8	3586.5	4706.8	3586.5	-0.39207	6.2753e+05	93686	3.6601	0.00012605	0.99987	0.0002521	0.0038941	False
SOX9_g6	SOX9	7524.8	6109.9	7524.8	6109.9	-0.30046	1.001e+06	1.4978e+05	3.656	0.00012809	0.99987	0.00025619	0.0038941	False
ROSA26_g10	ROSA26	4281.9	5012.3	4281.9	5012.3	0.22718	2.6676e+05	85228	2.502	0.99383	0.0061746	0.012349	0.15642	True
mKate2_g1	mKate2	2158.2	2654.9	2158.2	2654.9	0.29871	1.2336e+05	42957	2.3965	0.99172	0.0082755	0.016551	0.1797	True
SOX9_g4	SOX9	2425.4	1925.7	2425.4	1925.7	-0.33274	1.2489e+05	48277	2.2746	0.011464	0.98854	0.022928	0.21782	False
ROSA26_g3	ROSA26	5176.7	5867.2	5176.7	5867.2	0.18061	2.3841e+05	1.0304e+05	2.1512	0.98427	0.01573	0.03146	0.26566	True
KRT20_g3	KRT20	558.59	771.42	558.59	771.42	0.465	22647	11118	2.0183	0.97822	0.021778	0.043556	0.28255	True
CTRL0010_g10	CTRL	5064.9	5703.1	5064.9	5703.1	0.17117	2.0363e+05	1.0081e+05	2.0099	0.97778	0.02222	0.04444	0.28255	True
AAVS1_g10	AAVS1	1886.7	2275.9	1886.7	2275.9	0.27043	75731	37553	2.0083	0.97769	0.022306	0.044613	0.28255	True
ROSA26_g7	ROSA26	5803.1	5157.2	5803.1	5157.2	-0.17022	2.0862e+05	1.1551e+05	1.9006	0.028678	0.97132	0.057355	0.33531	False
CCR5_g8	CCR5	4414.5	3934.8	4414.5	3934.8	-0.16591	1.1504e+05	87867	1.6181	0.052815	0.94718	0.10563	0.56559	False
CCR5_g4	CCR5	1907.6	2214.5	1907.6	2214.5	0.21512	47091	37969	1.575	0.94237	0.057632	0.11526	0.56559	True
LRIG1_g4	LRIG1	5936.8	6460.1	5936.8	6460.1	0.12187	1.3696e+05	1.1817e+05	1.5225	0.93606	0.063939	0.12788	0.56559	True
ROSA26_g4	ROSA26	4155.5	4586.3	4155.5	4586.3	0.14226	92778	82713	1.4978	0.93291	0.067095	0.13419	0.56559	True
