sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g6	mKate2	4369.5	1038.2	4369.5	1038.2	-2.0723	5.5488e+06	9.3578e+05	3.4467	0.00028376	0.99972	0.00056751	0.028692	False
EGFP_g2	EGFP	911.53	2402.4	911.53	2402.4	1.3971	1.1113e+06	1.9521e+05	3.3742	0.99962	0.00037752	0.00075505	0.028692	True
EGFP_g1	EGFP	712.86	1930.4	712.86	1930.4	1.436	7.4126e+05	1.5267e+05	3.1162	0.99905	0.00094824	0.0018965	0.035948	True
mKate2_g2	mKate2	3113.2	623.09	3113.2	623.09	-2.319	3.1004e+06	6.6673e+05	3.0681	0.001077	0.99892	0.002154	0.035948	False
EGFP_g5	EGFP	802.85	2066.8	802.85	2066.8	1.3631	7.9876e+05	1.7194e+05	3.0482	0.99882	0.0011825	0.002365	0.035948	True
mKate2_g3	mKate2	2975.3	672.9	2975.3	672.9	-2.1429	2.6506e+06	6.372e+05	2.9002	0.0018646	0.99814	0.0037292	0.047237	False
mKate2_g1	mKate2	2583.8	578.52	2583.8	578.52	-2.1571	2.0106e+06	5.5336e+05	2.7209	0.0032555	0.99674	0.0065111	0.069767	False
EGFP_g3	EGFP	501.34	1386.9	501.34	1386.9	1.4661	3.9209e+05	1.0737e+05	2.7025	0.99633	0.003672	0.0073439	0.069767	True
KRT20_g5	KRT20	1195.5	2502.9	1195.5	2502.9	1.0653	8.5458e+05	2.5603e+05	2.5837	0.99507	0.0049318	0.0098635	0.083292	True
KRT20_g2	KRT20	1052.9	2191.7	1052.9	2191.7	1.057	6.4845e+05	2.255e+05	2.3982	0.99165	0.0083494	0.016699	0.12691	True
mKate2_g5	mKate2	2360.6	697.37	2360.6	697.37	-1.7577	1.3832e+06	5.0555e+05	2.3568	0.0092158	0.99078	0.018432	0.12735	False
SOX9_g5	SOX9	2964.8	1246.2	2964.8	1246.2	-1.2497	1.4768e+06	6.3495e+05	2.1593	0.015413	0.98459	0.030825	0.19523	False
KRT20_g1	KRT20	785.32	1551.2	785.32	1551.2	0.98111	2.9327e+05	1.6818e+05	1.8675	0.9682	0.0318	0.0636	0.37181	True
KRT20_g6	KRT20	610.02	1256.7	610.02	1256.7	1.0415	2.0908e+05	1.3064e+05	1.7891	0.96143	0.038566	0.077133	0.41872	True
mKate2_g4	mKate2	2061.5	964.79	2061.5	964.79	-1.0946	6.0134e+05	4.4148e+05	1.6595	0.048507	0.95149	0.097014	0.49154	False
SOX9_g2	SOX9	2207.5	1111.6	2207.5	1111.6	-0.98915	6.0053e+05	4.7277e+05	1.5995	0.054854	0.94515	0.10971	0.52111	False
EGFP_g4	EGFP	654.43	1235.7	654.43	1235.7	0.91598	1.6894e+05	1.4015e+05	1.5526	0.93722	0.062779	0.12556	0.56111	True
KRT20_g3	KRT20	1005	1705.9	1005	1705.9	0.76269	2.4559e+05	2.1524e+05	1.5106	0.93355	0.066447	0.13289	0.56111	True
EGFP_g6	EGFP	1619.7	2453	1619.7	2453	0.59853	3.4722e+05	3.4688e+05	1.4149	0.92122	0.078784	0.15757	0.6206	True
SOX9_g3	SOX9	1856.9	984.01	1856.9	984.01	-0.91549	3.8101e+05	3.9769e+05	1.394	0.081658	0.91834	0.16332	0.6206	False
SOX9_g1	SOX9	2679.7	1646.4	2679.7	1646.4	-0.70237	5.3378e+05	5.7388e+05	1.3651	0.086113	0.91389	0.17223	0.6233	False
SOX9_g6	SOX9	3245.3	2195.2	3245.3	2195.2	-0.56375	5.5128e+05	6.9501e+05	1.2598	0.10388	0.89612	0.20775	0.69375	False
SOX9_g4	SOX9	1470.1	778.65	1470.1	778.65	-0.91603	2.3908e+05	3.1485e+05	1.2537	0.10497	0.89503	0.20995	0.69375	False
KRT20_g4	KRT20	393.83	718.35	393.83	718.35	0.86547	52657	84343	1.1174	0.85544	0.14456	0.28912	0.91555	True
PROM1_g2	PROM1	2102.4	2562.3	2102.4	2562.3	0.2853	1.0576e+05	4.5024e+05	0.68543	0.75325	0.24675	0.4935	0.99825	True
ROSA26_g1	ROSA26	4602	5269.6	4602	5269.6	0.19539	2.2283e+05	9.8558e+05	0.67245	0.74935	0.25065	0.5013	0.99825	True
CTRL0003_g3	CTRL	4077.3	4675.4	4077.3	4675.4	0.19741	1.7883e+05	8.7321e+05	0.63999	0.73891	0.26109	0.52218	0.99825	True
LRIG1_g5	LRIG1	3045.4	3493	3045.4	3493	0.19775	1.0015e+05	6.5222e+05	0.55417	0.71025	0.28975	0.57951	0.99825	True
CCR5_g5	CCR5	1158.1	1434.1	1158.1	1434.1	0.30811	38078	2.4802e+05	0.55413	0.70732	0.29268	0.58536	0.99825	True
ROSA26_g6	ROSA26	2297.5	2624.3	2297.5	2624.3	0.19179	53402	4.9204e+05	0.4659	0.67919	0.32081	0.64162	0.99825	True
CTRL0009_g9	CTRL	1340.4	1556.4	1340.4	1556.4	0.2154	23329	2.8706e+05	0.40316	0.65445	0.34555	0.6911	0.99825	True
AAVS1_g2	AAVS1	1473.6	1698	1473.6	1698	0.20432	25167	3.156e+05	0.39936	0.65368	0.34632	0.69264	0.99825	True
