sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g1	mKate2	118.64	5533.2	118.64	5533.2	5.5316	1.4659e+07	38416	27.625	1	3.7987e-168	7.5974e-168	5.7741e-166	True
mKate2_g2	mKate2	170.3	6836.1	170.3	6836.1	5.3188	2.2216e+07	85297	22.824	1	1.8572e-115	3.7144e-115	1.4115e-113	True
mKate2_g3	mKate2	159.78	6157.4	159.78	6157.4	5.2594	1.7986e+07	74095	22.034	1	9.5309e-108	1.9062e-107	4.829e-106	True
mKate2_g6	mKate2	323.38	9159.1	323.38	9159.1	4.8196	3.9035e+07	3.5142e+05	14.905	1	2.1661e-50	4.3322e-50	8.2313e-49	True
mKate2_g5	mKate2	331.99	4941.4	331.99	4941.4	3.8917	1.0623e+07	3.7242e+05	7.5532	1	3.0048e-14	6.0096e-14	9.1346e-13	True
SOX9_g5	SOX9	984.49	3262.5	984.49	3262.5	1.7275	2.5947e+06	4.1102e+06	1.1236	0.80975	0.19025	0.3805	0.50472	True
mKate2_g4	mKate2	1112.7	3569.4	1112.7	3569.4	1.6807	3.0176e+06	5.3867e+06	1.0585	0.78819	0.21181	0.42362	0.50472	True
SOX9_g2	SOX9	809.41	2430.9	809.41	2430.9	1.5854	1.3146e+06	2.6667e+06	0.99295	0.76756	0.23244	0.46488	0.50472	True
ROSA26_g6	ROSA26	4004.9	2746.2	4004.9	2746.2	-0.5442	7.9225e+05	9.1257e+07	0.96954	0.16614	0.83386	0.33228	0.50472	False
SOX9_g4	SOX9	667.81	1905.1	667.81	1905.1	1.511	7.6549e+05	1.7437e+06	0.93701	0.74855	0.25145	0.50291	0.52357	True
LRIG1_g5	LRIG1	5638.1	4181	5638.1	4181	-0.43126	1.0615e+06	1.943e+08	0.93189	0.1757	0.8243	0.35139	0.50472	False
ROSA26_g1	ROSA26	8606.9	6718.8	8606.9	6718.8	-0.35724	1.7825e+06	4.9475e+08	0.9173	0.17949	0.82051	0.35899	0.50472	False
