sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g2	EGFP	732.35	2352.2	732.35	2352.2	1.682	1.3119e+06	4.8733e+05	2.3203	0.98809	0.011914	0.023827	0.99351	True
EGFP_g1	EGFP	672.41	2100.9	672.41	2100.9	1.6421	1.0202e+06	4.4745e+05	2.1355	0.98058	0.019417	0.038834	0.99351	True
EGFP_g5	EGFP	771.59	2220	771.59	2220	1.5235	1.049e+06	5.1344e+05	2.0214	0.97484	0.025159	0.050318	0.99351	True
KRT20_g5	KRT20	1151.9	2694	1151.9	2694	1.225	1.189e+06	7.6654e+05	1.7613	0.95684	0.043156	0.086312	0.99351	True
KRT20_g2	KRT20	1073.5	2360.5	1073.5	2360.5	1.1361	8.282e+05	7.1432e+05	1.5228	0.92883	0.071169	0.14234	0.99351	True
EGFP_g4	EGFP	495.86	1370.1	495.86	1370.1	1.4644	3.8214e+05	3.2997e+05	1.5219	0.92058	0.079424	0.15885	0.99351	True
EGFP_g3	EGFP	441.37	1170.5	441.37	1170.5	1.4051	2.6584e+05	2.9371e+05	1.3455	0.88737	0.11263	0.22527	0.99351	True
KRT20_g1	KRT20	743.25	1561.3	743.25	1561.3	1.0698	3.3463e+05	4.9459e+05	1.1633	0.85684	0.14316	0.28633	0.99351	True
KRT20_g3	KRT20	840.24	1699.9	840.24	1699.9	1.0157	3.6951e+05	5.5913e+05	1.1497	0.85607	0.14393	0.28787	0.99351	True
KRT20_g4	KRT20	385.79	840.72	385.79	840.72	1.1218	1.0348e+05	2.5672e+05	0.89786	0.76232	0.23768	0.47536	0.99351	True
SOX9_g2	SOX9	2614.5	1567.8	2614.5	1567.8	-0.7374	5.4774e+05	1.7398e+06	0.86098	0.19462	0.80538	0.38925	0.99351	False
KRT20_g6	KRT20	688.76	1271.2	688.76	1271.2	0.8832	1.6964e+05	4.5833e+05	0.86038	0.76962	0.23038	0.46076	0.99351	True
SOX9_g3	SOX9	1976.9	1169.6	1976.9	1169.6	-0.75672	3.2587e+05	1.3155e+06	0.81635	0.20715	0.79285	0.4143	0.99351	False
SOX9_g1	SOX9	2973	1917.9	2973	1917.9	-0.63209	5.5658e+05	1.9783e+06	0.79605	0.213	0.787	0.426	0.99351	False
SOX9_g5	SOX9	3145.2	2101.8	3145.2	2101.8	-0.5813	5.4434e+05	2.0929e+06	0.75923	0.22386	0.77614	0.44772	0.99351	False
SOX9_g6	SOX9	3901.5	2730	3901.5	2730	-0.51497	6.8621e+05	2.5962e+06	0.7467	0.22762	0.77238	0.45525	0.99351	False
