id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
mKate2	6	0.84834	0.84736	0.999885	7	0	0.46483	5.1537e-05	0.00024495	0.00245	1	5	0.46483
AAVS1	10	0.99989	0.99989	0.999885	10	0	0.06303	0.012671	0.057404	0.287018	2	7	0.06303
ROSA26	10	0.85853	0.88944	0.999885	8	1	-0.0012957	0.115	0.3047	0.999995	3	4	-0.0012957
CCR5	10	0.45684	0.66642	0.999885	4	2	0.018098	0.3054	0.56255	0.999995	4	4	0.018098
EGFP	6	0.74552	0.75412	0.999885	5	1	0.026549	0.35434	0.54755	0.999995	5	2	0.026549
CTRL	10	0.80615	0.86999	0.999885	6	1	-0.0087926	0.79755	0.89858	0.999995	6	2	-0.0087926
PROM1	6	0.9404	0.94007	0.999885	9	0	0.006844	0.81245	0.83749	0.999995	7	1	0.006844
LRIG1	6	0.0040877	0.016642	0.083208	2	5	-0.055431	0.9597	0.95967	0.999995	8	0	-0.055431
KRT20	6	0.038089	0.10814	0.360478	3	3	-0.054418	0.96942	0.96923	0.999995	9	0	-0.054418
SOX9	6	1.9796e-05	6.4987e-05	0.00065	1	6	-0.53274	0.99998	1.0	0.999995	10	0	-0.53274
