sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g4	EGFP	3688.9	652.57	3688.9	652.57	-2.4972	4.6097e+06	5.0239e+10	2.8348	0.0022926	0.99771	0.0045852	0.04304	False
EGFP_g3	EGFP	3472.9	641.14	3472.9	641.14	-2.4356	4.0095e+06	4.7297e+10	2.8307	0.0023224	0.99768	0.0046447	0.04304	False
EGFP_g2	EGFP	6346.7	1004.6	6346.7	1004.6	-2.6582	1.4269e+07	8.6435e+10	2.7846	0.0026796	0.99732	0.0053592	0.04304	False
EGFP_g5	EGFP	6137.8	990.85	6137.8	990.85	-2.6298	1.3246e+07	8.359e+10	2.7835	0.0026884	0.99731	0.0053768	0.04304	False
EGFP_g1	EGFP	5409.8	1008	5409.8	1008	-2.4229	9.688e+06	7.3675e+10	2.7571	0.0029162	0.99708	0.0058324	0.04304	False
SOX9_g3	SOX9	1776.9	661.71	1776.9	661.71	-1.4237	6.2182e+05	2.4199e+10	2.7101	0.0033632	0.99664	0.0067263	0.04304	False
EGFP_g6	EGFP	6805.4	1548.6	6805.4	1548.6	-2.135	1.3817e+07	9.2681e+10	2.6532	0.0039867	0.99601	0.0079733	0.04304	False
SOX9_g4	SOX9	2194.7	991.99	2194.7	991.99	-1.1448	7.2323e+05	2.9889e+10	2.6096	0.004532	0.99547	0.0090641	0.04304	False
SOX9_g2	SOX9	3194.7	1324.6	3194.7	1324.6	-1.2695	1.7487e+06	4.3508e+10	2.5755	0.0050052	0.99499	0.01001	0.04304	False
SOX9_g5	SOX9	4278.2	1541.7	4278.2	1541.7	-1.4719	3.7443e+06	5.8265e+10	2.5741	0.0050245	0.99498	0.010049	0.04304	False
SOX9_g1	SOX9	4271.1	2060.6	4271.1	2060.6	-1.0512	2.4433e+06	5.8168e+10	2.4718	0.0067212	0.99328	0.013442	0.04304	False
SOX9_g6	SOX9	5740.5	3245.7	5740.5	3245.7	-0.82245	3.112e+06	7.8179e+10	2.361	0.0091117	0.99089	0.018223	0.04304	False
CCR5_g4	CCR5	2072.9	2016	2072.9	2016	-0.040147	1619.7	2.8231e+10	2.3463	0.0094799	0.99052	0.01896	0.04304	False
CCR5_g6	CCR5	3160	2997.7	3160	2997.7	-0.076056	13175	4.3036e+10	2.2771	0.011391	0.98861	0.022781	0.04304	False
PROM1_g5	PROM1	3579.6	3560	3579.6	3560	-0.0079203	192.15	4.875e+10	2.2353	0.0127	0.9873	0.0254	0.04304	False
CCR5_g8	CCR5	3646.2	3641.1	3646.2	3641.1	-0.0020299	13.149	4.9658e+10	2.2302	0.012869	0.98713	0.025737	0.04304	False
PROM1_g1	PROM1	3688.9	3684.5	3688.9	3684.5	-0.0017084	9.5346	5.0239e+10	2.2278	0.012946	0.98705	0.025891	0.04304	False
ROSA26_g4	ROSA26	4353.8	4100.5	4353.8	4100.5	-0.086442	32071	5.9294e+10	2.2189	0.013246	0.98675	0.026493	0.04304	False
ROSA26_g7	ROSA26	4908.5	4684.5	4908.5	4684.5	-0.067354	25074	6.6848e+10	2.1906	0.01424	0.98576	0.02848	0.04304	False
AAVS1_g8	AAVS1	6001.8	5816	6001.8	5816	-0.045374	17271	8.1738e+10	2.1453	0.015963	0.98404	0.031925	0.04304	False
CCR5_g7	CCR5	5861.4	5810.2	5861.4	5810.2	-0.012637	1306.9	7.9825e+10	2.1409	0.01614	0.98386	0.03228	0.04304	False
LRIG1_g5	LRIG1	7395.6	7337.1	7395.6	7337.1	-0.011458	1711.8	1.0072e+11	2.0945	0.018108	0.98189	0.036216	0.043689	False
KRT20_g5	KRT20	3867.6	8194.2	3867.6	8194.2	1.083	9.3599e+06	5.2672e+10	0.018852	0.028108	0.97189	0.056217	0.056217	True
mKate2_g1	mKate2	1765.3	4595.4	1765.3	4595.4	1.3797	4.0046e+06	2.4042e+10	0.018252	0.023433	0.97657	0.046866	0.049713	True
mKate2_g2	mKate2	2059.6	5113.1	2059.6	5113.1	1.3114	4.662e+06	2.8049e+10	0.018232	0.024122	0.97588	0.048243	0.049713	True
mKate2_g3	mKate2	2078.2	5065.1	2078.2	5065.1	1.2848	4.4607e+06	2.8303e+10	0.017754	0.023787	0.97621	0.047573	0.049713	True
mKate2_g6	mKate2	3097.8	6685.7	3097.8	6685.7	1.1096	6.4364e+06	4.2188e+10	0.017468	0.025661	0.97434	0.051322	0.052006	True
mKate2_g5	mKate2	1636.5	3701.7	1636.5	3701.7	1.1771	2.1326e+06	2.2287e+10	0.013834	0.019612	0.98039	0.039224	0.044533	True
KRT20_g2	KRT20	2739.6	5324.5	2739.6	5324.5	0.95845	3.341e+06	3.731e+10	0.013383	0.021748	0.97825	0.043495	0.047908	True
KRT20_g3	KRT20	1907.6	4046.8	1907.6	4046.8	1.0847	2.2882e+06	2.5979e+10	0.013273	0.019845	0.98015	0.03969	0.044533	True
KRT20_g6	KRT20	1588.5	3240	1588.5	3240	1.0279	1.3638e+06	2.1633e+10	0.011229	0.017426	0.98257	0.034851	0.043416	True
