sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g2	EGFP	859.91	7189.6	859.91	7189.6	3.0622	2.0032e+07	36643	33.067	1	4.498e-240	8.9961e-240	6.837e-238	True
EGFP_g5	EGFP	848.17	6423.6	848.17	6423.6	2.9195	1.5543e+07	35937	29.411	1	2.0005e-190	4.0011e-190	1.5204e-188	True
EGFP_g3	EGFP	548.82	4331.1	548.82	4331.1	2.9781	7.153e+06	19424	27.139	1	1.7095e-162	3.419e-162	8.6614e-161	True
EGFP_g1	EGFP	862.85	5700.5	862.85	5700.5	2.7225	1.1702e+07	36820	25.212	1	1.4977e-140	2.9955e-140	5.6914e-139	True
EGFP_g6	EGFP	1325.6	7242.8	1325.6	7242.8	2.449	1.7507e+07	67606	22.757	1	6.0474e-115	1.2095e-114	1.8384e-113	True
EGFP_g4	EGFP	558.6	3654.1	558.6	3654.1	2.7074	4.7911e+06	19914	21.936	1	5.9532e-107	1.1906e-106	1.5081e-105	True
SOX9_g5	SOX9	1319.7	3397.4	1319.7	3397.4	1.3636	2.1584e+06	67182	8.016	1	5.4621e-16	1.0924e-15	1.1861e-14	True
SOX9_g2	SOX9	1133.8	2306.2	1133.8	2306.2	1.0237	6.8722e+05	54189	5.0362	1	2.3742e-07	4.7484e-07	4.5109e-06	True
SOX9_g6	SOX9	2778.3	4806.7	2778.3	4806.7	0.79061	2.0571e+06	1.9295e+05	4.6177	1	1.9401e-06	3.8803e-06	3.087e-05	True
SOX9_g3	SOX9	566.43	1223.2	566.43	1223.2	1.1093	2.1564e+05	20310	4.6082	1	2.0309e-06	4.0619e-06	3.087e-05	True
SOX9_g1	SOX9	1763.8	3209.2	1763.8	3209.2	0.86314	1.0446e+06	1.0132e+05	4.5408	1	2.8025e-06	5.6049e-06	3.8725e-05	True
SOX9_g4	SOX9	849.15	1651.7	849.15	1651.7	0.959	3.2201e+05	35996	4.2299	0.99999	1.1692e-05	2.3383e-05	0.00014809	True
mKate2_g3	mKate2	4335.8	3086.5	4335.8	3086.5	-0.49017	7.803e+05	3.628e+05	2.074	0.019039	0.98096	0.038078	0.22261	False
mKate2_g1	mKate2	3933.7	2853.3	3933.7	2853.3	-0.46309	5.8357e+05	3.16e+05	1.9218	0.027313	0.97269	0.054626	0.29654	False
mKate2_g2	mKate2	4376.8	3235.8	4376.8	3235.8	-0.43564	6.5096e+05	3.6769e+05	1.8817	0.029939	0.97006	0.059878	0.30338	False
KRT20_g5	KRT20	7014.3	5482.7	7014.3	5482.7	-0.35535	1.1729e+06	7.1827e+05	1.8072	0.035368	0.96463	0.070736	0.336	False
ROSA26_g3	ROSA26	5530.2	4260.6	5530.2	4260.6	-0.37622	8.0602e+05	5.1249e+05	1.7736	0.038068	0.96193	0.076136	0.34037	False
ROSA26_g6	ROSA26	5138.9	4000.8	5138.9	4000.8	-0.3611	6.4766e+05	4.6178e+05	1.6748	0.046985	0.95302	0.09397	0.39676	False
ROSA26_g8	ROSA26	3035.6	2315.4	3035.6	2315.4	-0.39058	2.5936e+05	2.1878e+05	1.5398	0.061804	0.9382	0.12361	0.49088	False
