sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g3	EGFP	1589.5	325.78	1589.5	325.78	-2.2831	7.9846e+05	5.5658e+07	1.8916	0.02927	0.97073	0.05854	0.48361	False
EGFP_g4	EGFP	1779.2	365.18	1779.2	365.18	-2.2814	9.9966e+05	6.23e+07	1.8707	0.030691	0.96931	0.061382	0.48361	False
EGFP_g5	EGFP	2946.6	527.31	2946.6	527.31	-2.4801	2.9265e+06	1.0318e+08	1.8444	0.032563	0.96744	0.065126	0.48361	False
EGFP_g1	EGFP	2809.9	535.65	2809.9	535.65	-2.389	2.5861e+06	9.8393e+07	1.8239	0.034087	0.96591	0.068174	0.48361	False
EGFP_g2	EGFP	2955.5	581.1	2955.5	581.1	-2.3445	2.8188e+06	1.0349e+08	1.8011	0.035841	0.96416	0.071683	0.48361	False
SOX9_g3	SOX9	933.69	383.36	933.69	383.36	-1.282	1.5143e+05	3.2695e+07	1.6752	0.046947	0.95305	0.093894	0.48361	False
EGFP_g6	EGFP	3190.7	847.03	3190.7	847.03	-1.9121	2.7464e+06	1.1173e+08	1.6456	0.049925	0.95008	0.099849	0.48361	False
SOX9_g4	SOX9	1083.7	472.76	1083.7	472.76	-1.195	1.866e+05	3.7947e+07	1.6145	0.053213	0.94679	0.10643	0.48361	False
SOX9_g2	SOX9	1557.1	678.08	1557.1	678.08	-1.1982	3.8636e+05	5.4526e+07	1.5389	0.061914	0.93809	0.12383	0.48361	False
SOX9_g5	SOX9	2139.4	894.76	2139.4	894.76	-1.2567	7.7455e+05	7.4915e+07	1.4933	0.067675	0.93232	0.13535	0.48361	False
SOX9_g1	SOX9	2155.6	1041	2155.6	1041	-1.0494	6.2114e+05	7.5481e+07	1.4153	0.07849	0.92151	0.15698	0.48361	False
AAVS1_g6	AAVS1	741.07	672.02	741.07	672.02	-0.1409	2383.8	2.595e+07	1.3166	0.09398	0.90602	0.18796	0.48361	False
AAVS1_g9	AAVS1	746.95	693.99	746.95	693.99	-0.10595	1402.3	2.6156e+07	1.301	0.096636	0.90336	0.19327	0.48361	False
SOX9_g6	SOX9	2755.5	1677.4	2755.5	1677.4	-0.71574	5.8113e+05	9.6488e+07	1.2299	0.10936	0.89064	0.21873	0.48361	False
