sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
CTRL0010_g10	CTRL	1848.3	987.47	1848.3	987.47	-0.90368	3.7049e+05	4.6399e+09	2.2795	0.011319	0.98868	0.022639	0.083514	False
CTRL0003_g3	CTRL	2752.2	1934.4	2752.2	1934.4	-0.50851	3.3444e+05	1.5072e+10	2.2461	0.012349	0.98765	0.024699	0.083514	False
PROM1_g6	PROM1	2144.1	1358.3	2144.1	1358.3	-0.65813	3.087e+05	7.1992e+09	2.2408	0.012519	0.98748	0.025038	0.083514	False
LRIG1_g4	LRIG1	1433.1	753.77	1433.1	753.77	-0.92599	2.3071e+05	2.1854e+09	2.2397	0.012555	0.98745	0.02511	0.083514	False
mKate2_g6	mKate2	1621.4	911.77	1621.4	911.77	-0.82979	2.5177e+05	3.1491e+09	2.2362	0.012669	0.98733	0.025338	0.083514	False
CTRL0001_g1	CTRL	1086.7	528.85	1086.7	528.85	-1.0377	1.5562e+05	9.6388e+08	2.2198	0.013217	0.98678	0.026434	0.083514	False
PROM1_g4	PROM1	1510.2	882.14	1510.2	882.14	-0.77499	1.9724e+05	2.5522e+09	2.2085	0.013604	0.9864	0.027209	0.083514	False
LRIG1_g5	LRIG1	1768.4	1126.8	1768.4	1126.8	-0.64969	2.0578e+05	4.071e+09	2.2034	0.013784	0.98622	0.027567	0.083514	False
CTRL0006_g6	CTRL	1842.8	1220.1	1842.8	1220.1	-0.5945	1.9387e+05	4.5991e+09	2.196	0.014048	0.98595	0.028095	0.083514	False
PROM1_g2	PROM1	1878.6	1306.8	1878.6	1306.8	-0.52332	1.635e+05	4.8687e+09	2.1801	0.014626	0.98537	0.029252	0.083514	False
KRT20_g5	KRT20	1455.1	908.48	1455.1	908.48	-0.679	1.494e+05	2.2864e+09	2.1755	0.014797	0.9852	0.029593	0.083514	False
ROSA26_g1	ROSA26	2204.7	1720.4	2204.7	1720.4	-0.35766	1.1727e+05	7.8184e+09	2.1643	0.015219	0.98478	0.030439	0.083514	False
AAVS1_g2	AAVS1	1089.5	625.4	1089.5	625.4	-0.79982	1.0769e+05	9.7113e+08	2.1552	0.015573	0.98443	0.031146	0.083514	False
LRIG1_g1	LRIG1	1057.3	608.94	1057.3	608.94	-0.79506	1.0053e+05	8.8876e+08	2.1483	0.015844	0.98416	0.031688	0.083514	False
mKate2_g3	mKate2	847.89	458.63	847.89	458.63	-0.88512	75763	4.6248e+08	2.1323	0.01649	0.98351	0.03298	0.083514	False
CTRL0008_g8	CTRL	1202.5	768.04	1202.5	768.04	-0.64609	94371	1.3004e+09	2.1309	0.016548	0.98345	0.033097	0.083514	False
CTRL0009_g9	CTRL	1262.2	832.77	1262.2	832.77	-0.59935	92201	1.501e+09	2.127	0.016712	0.98329	0.033424	0.083514	False
AAVS1_g8	AAVS1	1127.2	705.5	1127.2	705.5	-0.67521	88898	1.0739e+09	2.1269	0.016714	0.98329	0.033427	0.083514	False
CCR5_g3	CCR5	847.89	473.99	847.89	473.99	-0.83769	69902	4.6248e+08	2.1191	0.017042	0.98296	0.034085	0.083514	False
