sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
PROM1_g6	PROM1	2235	1208.5	2235	1208.5	-0.88653	5.2689e+05	1.7184e+10	2.4443	0.0072564	0.99274	0.014513	0.055662	False
CTRL0003_g3	CTRL	2869	1897	2869	1897	-0.59656	4.7238e+05	3.6856e+10	2.4186	0.0077907	0.99221	0.015581	0.055662	False
ROSA26_g1	ROSA26	2298.2	1543.3	2298.2	1543.3	-0.57418	2.8495e+05	1.8713e+10	2.3705	0.0088822	0.99112	0.017764	0.055662	False
LRIG1_g5	LRIG1	1843.4	1131.1	1843.4	1131.1	-0.70416	2.5369e+05	9.5376e+09	2.3614	0.009103	0.9909	0.018206	0.055662	False
PROM1_g2	PROM1	1958.3	1244.1	1958.3	1244.1	-0.65409	2.5505e+05	1.1473e+10	2.3602	0.0091331	0.99087	0.018266	0.055662	False
CCR5_g2	CCR5	1089.8	526.3	1089.8	526.3	-1.0486	1.5874e+05	1.9134e+09	2.349	0.0094112	0.99059	0.018822	0.055662	False
LRIG1_g4	LRIG1	1493.9	857.99	1493.9	857.99	-0.7993	2.0217e+05	5.0167e+09	2.3454	0.0095042	0.9905	0.019008	0.055662	False
ROSA26_g6	ROSA26	1234.3	660.23	1234.3	660.23	-0.90169	1.648e+05	2.8001e+09	2.335	0.0097719	0.99023	0.019544	0.055662	False
PROM1_g4	PROM1	1574.3	972.04	1574.3	972.04	-0.69506	1.8136e+05	5.8887e+09	2.3285	0.009943	0.99006	0.019886	0.055662	False
AAVS1_g8	AAVS1	1175	629.89	1175	629.89	-0.8984	1.4856e+05	2.4085e+09	2.3246	0.010047	0.98995	0.020094	0.055662	False
CTRL0009_g9	CTRL	1315.7	762.77	1315.7	762.77	-0.78576	1.5289e+05	3.4034e+09	2.3172	0.010246	0.98975	0.020493	0.055662	False
CTRL0010_g10	CTRL	1926.7	1425.1	1926.7	1425.1	-0.4348	1.258e+05	1.0917e+10	2.3	0.010724	0.98928	0.021448	0.055662	False
ROSA26_g3	ROSA26	1092.6	618.38	1092.6	618.38	-0.82022	1.1245e+05	1.9289e+09	2.2899	0.011014	0.98899	0.022028	0.055662	False
mKate2_g6	mKate2	1690.2	1201.2	1690.2	1201.2	-0.49236	1.1955e+05	7.316e+09	2.2893	0.01103	0.98897	0.02206	0.055662	False
KRT20_g5	KRT20	1516.8	1033.8	1516.8	1033.8	-0.55271	1.1668e+05	5.2563e+09	2.2839	0.011189	0.98881	0.022378	0.055662	False
CTRL0001_g1	CTRL	1132.8	671.74	1132.8	671.74	-0.7531	1.0631e+05	2.1542e+09	2.2793	0.011326	0.98867	0.022651	0.055662	False
CTRL0006_g6	CTRL	1920.9	1500.4	1920.9	1500.4	-0.35623	88417	1.0818e+10	2.2787	0.011342	0.98866	0.022685	0.055662	False
LRIG1_g1	LRIG1	1102.2	667.56	1102.2	667.56	-0.72257	94457	1.981e+09	2.2658	0.011733	0.98827	0.023467	0.055662	False
LRIG1_g3	LRIG1	720.12	352.61	720.12	352.61	-1.0281	67530	5.3948e+08	2.263	0.011817	0.98818	0.023634	0.055662	False
CCR5_g3	CCR5	883.87	492.82	883.87	492.82	-0.84147	76459	1.009e+09	2.2537	0.012107	0.98789	0.024215	0.055662	False
CTRL0007_g7	CTRL	1227.6	834.97	1227.6	834.97	-0.55555	77097	2.7538e+09	2.2426	0.012461	0.98754	0.024922	0.055662	False
CCR5_g6	CCR5	679.9	351.57	679.9	351.57	-0.94954	53901	4.5259e+08	2.2306	0.012854	0.98715	0.025708	0.055662	False
AAVS1_g2	AAVS1	1135.7	791.02	1135.7	791.02	-0.52126	59406	2.1709e+09	2.2178	0.013286	0.98671	0.026571	0.055662	False
ROSA26_g4	ROSA26	958.56	618.38	958.56	618.38	-0.63155	57861	1.2929e+09	2.2134	0.013434	0.98657	0.026867	0.055662	False
ROSA26_g10	ROSA26	971.97	657.09	971.97	657.09	-0.5641	49572	1.349e+09	2.1979	0.013977	0.98602	0.027954	0.055662	False
CTRL0008_g8	CTRL	1253.5	1004.5	1253.5	1004.5	-0.31924	31007	2.9349e+09	2.1828	0.014524	0.98548	0.029048	0.055662	False
CCR5_g7	CCR5	1230.5	994.01	1230.5	994.01	-0.30765	27968	2.7736e+09	2.1759	0.014782	0.98522	0.029565	0.055662	False
