sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g1	mKate2	1942.6	256.48	1942.6	256.48	-2.9162	1.4215e+06	1.3176e+13	3.8615	5.6352e-05	0.99994	0.0001127	0.0013281	False
mKate2_g2	mKate2	2385.4	293.25	2385.4	293.25	-3.0197	2.1885e+06	1.6179e+13	3.8538	5.8142e-05	0.99994	0.00011628	0.0013281	False
mKate2_g3	mKate2	2223.6	302.68	2223.6	302.68	-2.8729	1.8449e+06	1.5082e+13	3.8375	6.2158e-05	0.99994	0.00012432	0.0013281	False
mKate2_g6	mKate2	3366.8	451.66	3366.8	451.66	-2.8953	4.2489e+06	2.2836e+13	3.7898	7.537e-05	0.99992	0.00015074	0.0013281	False
mKate2_g5	mKate2	1883	390.37	1883	390.37	-2.2672	1.1139e+06	1.2772e+13	3.7537	8.7119e-05	0.99991	0.00017424	0.0013281	False
SOX9_g4	SOX9	790.87	466.75	790.87	466.75	-0.75952	52526	5.3643e+12	3.5973	0.00016075	0.99984	0.0003215	0.0013281	False
SOX9_g3	SOX9	1005.9	565.76	1005.9	565.76	-0.82909	96854	6.8227e+12	3.5785	0.00017277	0.99983	0.00034553	0.0013281	False
SOX9_g2	SOX9	1127.2	660.99	1127.2	660.99	-0.76916	1.0869e+05	7.6457e+12	3.5527	0.00019067	0.99981	0.00038134	0.0013281	False
SOX9_g5	SOX9	1597.7	825.06	1597.7	825.06	-0.95257	2.9848e+05	1.0837e+13	3.5402	0.0001999	0.9998	0.0003998	0.0013281	False
mKate2_g4	mKate2	1746.7	929.73	1746.7	929.73	-0.90904	3.3374e+05	1.1848e+13	3.5204	0.00021543	0.99978	0.00043086	0.0013281	False
ROSA26_g9	ROSA26	772.77	685.51	772.77	685.51	-0.17263	3807.2	5.2416e+12	3.493	0.00023884	0.99976	0.00047768	0.0013281	False
CTRL0004_g4	CTRL	891.99	823.18	891.99	823.18	-0.11568	2367.3	6.0502e+12	3.4631	0.00026695	0.99973	0.00053389	0.0013281	False
CCR5_g4	CCR5	949.47	912.76	949.47	912.76	-0.056825	673.78	6.44e+12	3.4437	0.00028689	0.99971	0.00057379	0.0013281	False
AAVS1_g10	AAVS1	1064.4	1020.3	1064.4	1020.3	-0.06109	975.62	7.2198e+12	3.429	0.00030286	0.9997	0.00060573	0.0013281	False
SOX9_g1	SOX9	1467.8	1218.3	1467.8	1218.3	-0.26866	31144	9.9561e+12	3.4245	0.00030795	0.99969	0.0006159	0.0013281	False
AAVS1_g7	AAVS1	1151.7	1107.9	1151.7	1107.9	-0.055839	957.6	7.8118e+12	3.4173	0.00031618	0.99968	0.00063237	0.0013281	False
LRIG1_g2	LRIG1	1247.5	1169.2	1247.5	1169.2	-0.093404	3063.1	8.4616e+12	3.4136	0.0003206	0.99968	0.00064121	0.0013281	False
CCR5_g3	CCR5	1212.4	1166.4	1212.4	1166.4	-0.055724	1056.8	8.2233e+12	3.4103	0.00032443	0.99968	0.00064886	0.0013281	False
CCR5_g1	CCR5	1350.8	1231.5	1350.8	1231.5	-0.13328	7114.6	9.1619e+12	3.4103	0.0003245	0.99968	0.000649	0.0013281	False
LRIG1_g3	LRIG1	1404	1341.8	1404	1341.8	-0.06531	1933.5	9.5229e+12	3.3921	0.0003468	0.99965	0.00069361	0.0013281	False
CCR5_g6	CCR5	1424.2	1388	1424.2	1388	-0.037123	655.4	9.66e+12	3.3848	0.00035619	0.99964	0.00071238	0.0013281	False
CCR5_g10	CCR5	1710.5	1583.2	1710.5	1583.2	-0.11155	8108.8	1.1602e+13	3.3738	0.0003707	0.99963	0.00074141	0.0013281	False
CTRL0009_g9	CTRL	1831.9	1662.4	1831.9	1662.4	-0.13998	14363	1.2425e+13	3.3698	0.00037613	0.99962	0.00075226	0.0013281	False
ROSA26_g8	ROSA26	1637.1	1593.6	1637.1	1593.6	-0.038857	947.47	1.1104e+13	3.3659	0.00038141	0.99962	0.00076283	0.0013281	False
AAVS1_g5	AAVS1	1630.7	1590.7	1630.7	1590.7	-0.035783	798.93	1.1061e+13	3.3659	0.00038148	0.99962	0.00076296	0.0013281	False
SOX9_g6	SOX9	2847.3	2118.8	2847.3	2118.8	-0.42621	2.6541e+05	1.9313e+13	3.3637	0.00038448	0.99962	0.00076896	0.0013281	False
PROM1_g1	PROM1	1796.7	1756.7	1796.7	1756.7	-0.032518	802.7	1.2187e+13	3.3519	0.00040133	0.9996	0.00080267	0.0013281	False
CCR5_g8	CCR5	1790.4	1756.7	1790.4	1756.7	-0.027384	567.2	1.2144e+13	3.3514	0.00040205	0.9996	0.0008041	0.0013281	False
CTRL0005_g5	CTRL	1792.5	1762.3	1792.5	1762.3	-0.024461	454.58	1.2158e+13	3.3507	0.0004031	0.9996	0.00080621	0.0013281	False
ROSA26_g7	ROSA26	1865.9	1821.7	1865.9	1821.7	-0.034561	976.5	1.2656e+13	3.347	0.00040841	0.99959	0.00081681	0.0013281	False
LRIG1_g1	LRIG1	2176.7	1976.4	2176.7	1976.4	-0.13924	20073	1.4764e+13	3.3458	0.00041021	0.99959	0.00082042	0.0013281	False
CTRL0007_g7	CTRL	1994.7	1942.4	1994.7	1942.4	-0.038306	1367.3	1.353e+13	3.3385	0.00042117	0.99958	0.00084233	0.0013281	False
LRIG1_g4	LRIG1	2582.3	2553.5	2582.3	2553.5	-0.016195	415.75	1.7515e+13	3.2982	0.00048657	0.99951	0.00097314	0.0013281	False
CCR5_g7	CCR5	2958	2774.1	2958	2774.1	-0.092585	16915	2.0064e+13	3.294	0.00049389	0.99951	0.00098777	0.0013281	False
PROM1_g2	PROM1	2740.9	2710	2740.9	2710	-0.016355	477.66	1.8591e+13	3.2898	0.00050123	0.9995	0.0010025	0.0013281	False
ROSA26_g3	ROSA26	2962.3	2848.6	2962.3	2848.6	-0.056444	6463.6	2.0093e+13	3.2867	0.00050678	0.99949	0.0010136	0.0013281	False
CTRL0010_g10	CTRL	2860.1	2858	2860.1	2858	-0.0010511	2.1711	1.94e+13	3.2809	0.00051747	0.99948	0.0010349	0.0013311	False
CTRL0006_g6	CTRL	3128.3	3047.6	3128.3	3047.6	-0.037735	3263.5	2.1219e+13	3.2754	0.00052759	0.99947	0.0010552	0.0013311	False
PROM1_g4	PROM1	3073	3069.2	3073	3069.2	-0.001762	7.039	2.0843e+13	3.2709	0.00053611	0.99946	0.0010722	0.0013311	False
LRIG1_g5	LRIG1	3822.3	3579.4	3822.3	3579.4	-0.094729	29520	2.5926e+13	3.2582	0.00056055	0.99944	0.0011211	0.0013524	False
PROM1_g6	PROM1	4288.6	4278.1	4288.6	4278.1	-0.0035313	54.987	2.9088e+13	3.2238	0.00063249	0.99937	0.001265	0.0014051	False
EGFP_g2	EGFP	990.98	2962.7	990.98	2962.7	1.579	1.9438e+06	6.7216e+12	0.00076051	0.0009115	0.99909	0.001823	0.001823	True
EGFP_g5	EGFP	946.27	2538.4	946.27	2538.4	1.4226	1.2674e+06	6.4184e+12	0.00062843	0.00079919	0.9992	0.0015984	0.0016197	True
EGFP_g1	EGFP	938.82	2406.4	938.82	2406.4	1.357	1.0768e+06	6.3678e+12	0.00058156	0.00076063	0.99924	0.0015213	0.0016058	True
KRT20_g5	KRT20	1353.9	3005.1	1353.9	3005.1	1.1497	1.3632e+06	9.1835e+12	0.00054486	0.00079094	0.99921	0.0015819	0.0016197	True
EGFP_g3	EGFP	589.69	1599.2	589.69	1599.2	1.4378	5.0956e+05	3.9998e+12	0.00050478	0.00063786	0.99936	0.0012757	0.0014051	True
EGFP_g4	EGFP	617.37	1528.5	617.37	1528.5	1.3065	4.1507e+05	4.1875e+12	0.00044525	0.00059583	0.9994	0.0011917	0.0013933	True
KRT20_g3	KRT20	910.08	1932.1	910.08	1932.1	1.0852	5.2222e+05	6.1729e+12	0.00041134	0.00062028	0.99938	0.0012406	0.0014051	True
KRT20_g2	KRT20	1067.6	2147.1	1067.6	2147.1	1.0073	5.8259e+05	7.2414e+12	0.00040113	0.0006364	0.99936	0.0012728	0.0014051	True
KRT20_g4	KRT20	360.84	929.73	360.84	929.73	1.363	1.6182e+05	2.4475e+12	0.00036364	0.00047408	0.99953	0.00094817	0.0013281	True
EGFP_g6	EGFP	1760.6	2967.4	1760.6	2967.4	0.75284	7.2824e+05	1.1941e+13	0.00034924	0.00068487	0.99932	0.0013697	0.0014872	True
KRT20_g1	KRT20	830.25	1615.2	830.25	1615.2	0.95929	3.081e+05	5.6314e+12	0.00033079	0.00054293	0.99946	0.0010859	0.0013311	True
KRT20_g6	KRT20	731.26	1289.9	731.26	1289.9	0.81798	1.5606e+05	4.96e+12	0.00025085	0.00046201	0.99954	0.00092402	0.0013281	True
ROSA26_g6	ROSA26	2577	2996.6	2577	2996.6	0.21759	88059	1.7479e+13	0.00010038	0.00057161	0.99943	0.0011432	0.0013576	True
ROSA26_g10	ROSA26	2086.3	2319.6	2086.3	2319.6	0.15289	27223	1.4151e+13	6.2029e-05	0.00049178	0.99951	0.00098356	0.0013281	True
CCR5_g2	CCR5	1949	2151.8	1949	2151.8	0.14275	20565	1.3219e+13	5.578e-05	0.000472	0.99953	0.000944	0.0013281	True
ROSA26_g4	ROSA26	2095.8	2280.9	2095.8	2280.9	0.12204	17131	1.4216e+13	4.9093e-05	0.00048248	0.99952	0.00096496	0.0013281	True
ROSA26_g1	ROSA26	5906.5	6142.2	5906.5	6142.2	0.056458	27792	4.0062e+13	3.7248e-05	0.0007737	0.99923	0.0015474	0.001611	True
AAVS1_g1	AAVS1	2107.6	2237.6	2107.6	2237.6	0.086323	8452	1.4295e+13	3.4387e-05	0.00047199	0.99953	0.00094397	0.0013281	True
PROM1_g5	PROM1	1722.2	1838.7	1722.2	1838.7	0.09436	6783.5	1.1682e+13	3.4079e-05	0.00042907	0.99957	0.00085814	0.0013281	True
AAVS1_g2	AAVS1	1893.6	1980.2	1893.6	1980.2	0.064441	3745	1.2844e+13	2.4148e-05	0.00044066	0.99956	0.00088133	0.0013281	True
ROSA26_g2	ROSA26	2504.6	2598.7	2504.6	2598.7	0.053205	4430	1.6988e+13	2.2837e-05	0.00050282	0.9995	0.0010056	0.0013281	True
CCR5_g9	CCR5	1068.7	1126.8	1068.7	1126.8	0.076333	1689	7.2486e+12	2.1587e-05	0.00033383	0.99967	0.00066765	0.0013281	True
PROM1_g3	PROM1	1874.4	1939.6	1874.4	1939.6	0.049272	2122.8	1.2714e+13	1.8274e-05	0.00043384	0.99957	0.00086768	0.0013281	True
CTRL0001_g1	CTRL	1700.9	1762.3	1700.9	1762.3	0.051121	1884.3	1.1537e+13	1.8073e-05	0.00041381	0.99959	0.00082763	0.0013281	True
ROSA26_g5	ROSA26	1732.9	1788.7	1732.9	1788.7	0.045744	1560	1.1754e+13	1.6293e-05	0.00041612	0.99958	0.00083225	0.0013281	True
AAVS1_g8	AAVS1	2234.2	2288.5	2234.2	2288.5	0.034608	1472.5	1.5154e+13	1.394e-05	0.00046884	0.99953	0.00093768	0.0013281	True
AAVS1_g9	AAVS1	639.72	665.71	639.72	665.71	0.057366	337.75	4.3391e+12	1.2477e-05	0.00025493	0.99975	0.00050986	0.0013281	True
AAVS1_g4	AAVS1	816.41	841.09	816.41	841.09	0.042916	304.58	5.5376e+12	1.0488e-05	0.00028511	0.99971	0.00057021	0.0013281	True
AAVS1_g6	AAVS1	754.68	773.2	754.68	773.2	0.034944	171.62	5.1188e+12	8.1887e-06	0.0002726	0.99973	0.00054521	0.0013281	True
CTRL0002_g2	CTRL	1619	1645.4	1619	1645.4	0.023344	349.15	1.0981e+13	7.9744e-06	0.00039602	0.9996	0.00079204	0.0013281	True
CTRL0008_g8	CTRL	1897.9	1921.7	1897.9	1921.7	0.017989	283.82	1.2873e+13	6.6405e-06	0.00042717	0.99957	0.00085434	0.0013281	True
CCR5_g5	CCR5	1533.8	1553.9	1533.8	1553.9	0.018785	202.31	1.0404e+13	6.2363e-06	0.00038425	0.99962	0.00076851	0.0013281	True
AAVS1_g3	AAVS1	1416.7	1435.1	1416.7	1435.1	0.018596	169.14	9.6095e+12	5.9332e-06	0.00036925	0.99963	0.00073851	0.0013281	True
LRIG1_g6	LRIG1	1246.4	1261.6	1246.4	1261.6	0.017474	115.54	8.4543e+12	5.228e-06	0.00034609	0.99965	0.00069218	0.0013281	True
