sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g1	EGFP	320.47	1608.5	320.47	1608.5	2.3239	8.2949e+05	24034	8.3082	1	4.9522e-17	9.9045e-17	7.5274e-15	True
EGFP_g3	EGFP	222.72	1259.4	222.72	1259.4	2.4942	5.3739e+05	16703	8.0216	1	5.4501e-16	1.09e-15	4.1421e-14	True
EGFP_g6	EGFP	540.71	2021.3	540.71	2021.3	1.9004	1.0961e+06	40551	7.3525	1	9.7655e-14	1.9531e-13	4.9478e-12	True
EGFP_g5	EGFP	452.86	1768.7	452.86	1768.7	1.9632	8.6577e+05	33963	7.1403	1	4.6902e-13	9.3803e-13	1.7823e-11	True
EGFP_g2	EGFP	537	1961.7	537	1961.7	1.8672	1.0149e+06	40273	7.0995	1	6.2856e-13	1.2571e-12	1.9108e-11	True
EGFP_g4	EGFP	253.65	1024.5	253.65	1024.5	2.0097	2.971e+05	19023	5.5889	1	1.1814e-08	2.3628e-08	2.9929e-07	True
KRT20_g5	KRT20	642.17	1805.7	642.17	1805.7	1.4901	6.7686e+05	48161	5.3017	1	5.7455e-08	1.1491e-07	1.2476e-06	True
KRT20_g2	KRT20	436.78	1354.2	436.78	1354.2	1.6303	4.2088e+05	32757	5.0692	1	2.0129e-07	4.0258e-07	3.8245e-06	True
KRT20_g3	KRT20	334.08	1027	334.08	1027	1.6173	2.4008e+05	25055	4.3777	0.99999	6.1024e-06	1.2205e-05	0.00010306	True
KRT20_g1	KRT20	343.98	1025.3	343.98	1025.3	1.5729	2.3212e+05	25797	4.2422	0.99999	1.1248e-05	2.2497e-05	0.00017097	True
KRT20_g6	KRT20	301.91	881.86	301.91	881.86	1.5433	1.6817e+05	22642	3.8542	0.99994	5.939e-05	0.00011878	0.00082067	True
KRT20_g4	KRT20	165.8	552.94	165.8	552.94	1.7316	74939	12435	3.4718	0.99972	0.00027751	0.00055502	0.0035151	True
SOX9_g2	SOX9	1524.4	977.51	1524.4	977.51	-0.64052	1.4954e+05	1.1432e+05	1.6174	0.052891	0.94711	0.10578	0.61841	False
SOX9_g6	SOX9	2307.6	1683.2	2307.6	1683.2	-0.455	1.9497e+05	1.7306e+05	1.5011	0.06667	0.93333	0.13334	0.72384	False
SOX9_g5	SOX9	2079.9	1518.7	2079.9	1518.7	-0.45345	1.575e+05	1.5599e+05	1.421	0.077654	0.92235	0.15531	0.78689	False
SOX9_g1	SOX9	1817.6	1322.4	1817.6	1322.4	-0.45864	1.2265e+05	1.3632e+05	1.3414	0.08989	0.91011	0.17978	0.85395	False
SOX9_g4	SOX9	984.91	695.58	984.91	695.58	-0.50116	41856	73865	1.0651	0.14341	0.85659	0.28682	0.87695	False
AAVS1_g3	AAVS1	975.01	703.97	975.01	703.97	-0.46933	36731	73122	1.0029	0.15796	0.84204	0.31593	0.87695	False
CCR5_g6	CCR5	989.86	726.63	989.86	726.63	-0.44548	34646	74236	0.96659	0.16687	0.83313	0.33375	0.87695	False
AAVS1_g9	AAVS1	446.67	279.41	446.67	279.41	-0.67492	13989	33499	0.93718	0.17433	0.82567	0.34866	0.87695	False
SOX9_g3	SOX9	675.58	465.68	675.58	465.68	-0.53583	22029	50666	0.93682	0.17443	0.82557	0.34885	0.87695	False
ROSA26_g1	ROSA26	3415	2951	3415	2951	-0.21063	1.0766e+05	2.5611e+05	0.91693	0.17959	0.82041	0.35918	0.87695	False
PROM1_g2	PROM1	1654.3	1337.5	1654.3	1337.5	-0.30652	50193	1.2407e+05	0.89952	0.18419	0.81581	0.36837	0.87695	False
CTRL0004_g4	CTRL	538.24	365.83	538.24	365.83	-0.5558	14862	40366	0.86897	0.19243	0.80757	0.38487	0.87695	False
CCR5_g3	CCR5	710.23	514.35	710.23	514.35	-0.46477	19184	53264	0.85175	0.19718	0.80282	0.39435	0.87695	False
LRIG1_g5	LRIG1	2014.4	1685.7	2014.4	1685.7	-0.25686	54019	1.5107e+05	0.84566	0.19887	0.80113	0.39774	0.87695	False
PROM1_g1	PROM1	1086.4	855.84	1086.4	855.84	-0.34374	26572	81474	0.80783	0.20959	0.79041	0.41919	0.87695	False
CTRL0006_g6	CTRL	1983.4	1677.3	1983.4	1677.3	-0.24174	46863	1.4875e+05	0.79378	0.21366	0.78634	0.42732	0.87695	False
ROSA26_g3	ROSA26	1729.8	1446.5	1729.8	1446.5	-0.25782	40112	1.2973e+05	0.78639	0.21582	0.78418	0.43164	0.87695	False
PROM1_g6	PROM1	2495.7	2156.4	2495.7	2156.4	-0.21073	57561	1.8717e+05	0.78427	0.21644	0.78356	0.43288	0.87695	False
AAVS1_g1	AAVS1	1373.4	1132.7	1373.4	1132.7	-0.27775	28968	1.03e+05	0.75	0.22663	0.77337	0.45325	0.87695	False
CCR5_g7	CCR5	1710	1454.9	1710	1454.9	-0.23288	32525	1.2824e+05	0.71221	0.23817	0.76183	0.47633	0.87695	False
ROSA26_g6	ROSA26	1567.7	1327.4	1567.7	1327.4	-0.23988	28871	1.1757e+05	0.70081	0.24171	0.75829	0.48342	0.87695	False
CCR5_g2	CCR5	1270.7	1055.5	1270.7	1055.5	-0.26745	23154	95300	0.69712	0.24286	0.75714	0.48573	0.87695	False
ROSA26_g5	ROSA26	1010.9	821.44	1010.9	821.44	-0.29907	17946	75813	0.68835	0.24562	0.75438	0.49123	0.87695	False
CCR5_g1	CCR5	816.64	650.27	816.64	650.27	-0.32819	13838	61245	0.67337	0.25036	0.74964	0.50071	0.87695	False
AAVS1_g2	AAVS1	1207.6	1006.9	1207.6	1006.9	-0.26206	20151	90568	0.66715	0.25234	0.74766	0.50467	0.87695	False
mKate2_g5	mKate2	1353.6	1147	1353.6	1147	-0.23878	21349	1.0152e+05	0.64856	0.25831	0.74169	0.51662	0.87695	False
PROM1_g3	PROM1	1061.6	891.08	1061.6	891.08	-0.25238	14542	79618	0.60458	0.27273	0.72727	0.54546	0.87695	False
AAVS1_g10	AAVS1	612.48	488.33	612.48	488.33	-0.32619	7705.6	45933	0.58379	0.27968	0.72032	0.55936	0.87695	False
