sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
CTRL0004_g4	CTRL	602.94	318.36	602.94	318.36	-0.91919	40491	1.5793e+06	1.0874	0.13844	0.86156	0.27688	0.73516	False
ROSA26_g6	ROSA26	1348	758.07	1348	758.07	-0.82963	1.7403e+05	9.4927e+06	1.0835	0.1393	0.8607	0.27859	0.73516	False
CCR5_g2	CCR5	1086.8	604.29	1086.8	604.29	-0.84575	1.1642e+05	5.8731e+06	1.0807	0.13992	0.86008	0.27984	0.73516	False
ROSA26_g5	ROSA26	925.81	526.2	925.81	526.2	-0.81393	79845	4.1081e+06	1.0587	0.14486	0.85514	0.28971	0.73516	False
ROSA26_g3	ROSA26	1069.7	710.01	1069.7	710.01	-0.5906	64687	5.6687e+06	0.96082	0.16832	0.83168	0.33664	0.73516	False
AAVS1_g5	AAVS1	769.94	503.38	769.94	503.38	-0.61212	35529	2.7237e+06	0.95478	0.16984	0.83016	0.33969	0.73516	False
LRIG1_g3	LRIG1	613.21	404.86	613.21	404.86	-0.59775	21705	1.64e+06	0.93653	0.1745	0.8255	0.349	0.73516	False
LRIG1_g1	LRIG1	1100.5	766.48	1100.5	766.48	-0.52131	55795	6.0394e+06	0.92857	0.17656	0.82344	0.35311	0.73516	False
LRIG1_g6	LRIG1	545.55	364.02	545.55	364.02	-0.5824	16478	1.2638e+06	0.9232	0.17795	0.82205	0.3559	0.73516	False
AAVS1_g1	AAVS1	865.01	605.49	865.01	605.49	-0.51389	33674	3.5308e+06	0.91246	0.18076	0.81924	0.36153	0.73516	False
ROSA26_g1	ROSA26	2304.7	1772	2304.7	1772	-0.37898	1.4186e+05	3.1377e+07	0.89809	0.18457	0.81543	0.36914	0.73516	False
CCR5_g7	CCR5	1474.8	1141.3	1474.8	1141.3	-0.36954	55607	1.1598e+07	0.86866	0.19252	0.80748	0.38503	0.73516	False
LRIG1_g5	LRIG1	1662.4	1298.7	1662.4	1298.7	-0.35593	66128	1.5146e+07	0.86842	0.19258	0.80742	0.38517	0.73516	False
CCR5_g6	CCR5	556.69	403.66	556.69	403.66	-0.46274	11708	1.322e+06	0.86394	0.19381	0.80619	0.38762	0.73516	False
AAVS1_g3	AAVS1	695.43	523.8	695.43	523.8	-0.40822	14729	2.1709e+06	0.84761	0.19833	0.80167	0.39666	0.73516	False
AAVS1_g8	AAVS1	937.81	723.23	937.81	723.23	-0.37438	23022	4.2276e+06	0.8463	0.19869	0.80131	0.39738	0.73516	False
PROM1_g6	PROM1	1712.9	1387.6	1712.9	1387.6	-0.30365	52910	1.6192e+07	0.84352	0.19947	0.80053	0.39894	0.73516	False
ROSA26_g9	ROSA26	390.54	284.73	390.54	284.73	-0.45452	5598.1	5.9994e+05	0.8415	0.20003	0.79997	0.40007	0.73516	False
mKate2_g1	mKate2	690.29	528.6	690.29	528.6	-0.38438	13072	2.1353e+06	0.83488	0.20189	0.79811	0.40378	0.73516	False
PROM1_g3	PROM1	725.41	564.65	725.41	564.65	-0.36088	12922	2.385e+06	0.82534	0.20459	0.79541	0.40918	0.73516	False
ROSA26_g2	ROSA26	1060.3	857.78	1060.3	857.78	-0.30544	20502	5.558e+06	0.81739	0.20685	0.79315	0.41371	0.73516	False
CCR5_g8	CCR5	858.16	693.19	858.16	693.19	-0.30758	13606	3.4687e+06	0.80668	0.20992	0.79008	0.41985	0.73516	False
CCR5_g1	CCR5	576.39	458.93	576.39	458.93	-0.32814	6898.6	1.4285e+06	0.79557	0.21314	0.78686	0.42628	0.73516	False
CTRL0003_g3	CTRL	2430.6	2178.1	2430.6	2178.1	-0.15817	31876	3.5326e+07	0.78844	0.21522	0.78478	0.43044	0.73516	False
CTRL0007_g7	CTRL	1129.6	958.7	1129.6	958.7	-0.2365	14612	6.4014e+06	0.78472	0.21631	0.78369	0.43262	0.73516	False
KRT20_g3	KRT20	775.94	642.74	775.94	642.74	-0.27133	8871.4	2.7712e+06	0.78182	0.21716	0.78284	0.43432	0.73516	False
ROSA26_g4	ROSA26	835.89	710.01	835.89	710.01	-0.23516	7922.4	3.2713e+06	0.76668	0.22164	0.77836	0.44327	0.73516	False
LRIG1_g4	LRIG1	1115.9	985.13	1115.9	985.13	-0.17971	8556.7	6.2296e+06	0.7536	0.22554	0.77446	0.45109	0.73516	False
KRT20_g2	KRT20	1013.2	891.42	1013.2	891.42	-0.18451	7411.8	5.0226e+06	0.75051	0.22647	0.77353	0.45295	0.73516	False
ROSA26_g10	ROSA26	859.87	754.46	859.87	754.46	-0.18843	5555.2	3.4842e+06	0.74302	0.22873	0.77127	0.45747	0.73516	False
PROM1_g5	PROM1	606.36	518.99	606.36	518.99	-0.22406	3816.6	1.5994e+06	0.74226	0.22896	0.77104	0.45793	0.73516	False
PROM1_g4	PROM1	1235.8	1116.1	1235.8	1116.1	-0.14694	7172.5	7.821e+06	0.74191	0.22907	0.77093	0.45814	0.73516	False
