sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g2	EGFP	831.86	6622.3	831.86	6622.3	2.9914	1.6765e+07	39339	29.195	1	1.1364e-187	2.2728e-187	1.7273e-185	True
EGFP_g5	EGFP	820.5	6270.3	820.5	6270.3	2.9324	1.485e+07	38505	27.773	1	4.5679e-170	9.1359e-170	3.4716e-168	True
EGFP_g3	EGFP	530.91	3932.9	530.91	3932.9	2.8867	5.7867e+06	19554	24.329	1	4.8946e-131	9.7893e-131	2.4799e-129	True
EGFP_g1	EGFP	834.7	5544.2	834.7	5544.2	2.7302	1.109e+07	39548	23.682	1	2.7842e-124	5.5684e-124	1.058e-122	True
EGFP_g4	EGFP	540.38	3764.3	540.38	3764.3	2.7981	5.1969e+06	20098	22.741	1	8.8233e-115	1.7647e-114	2.6823e-113	True
EGFP_g6	EGFP	1282.3	7379.2	1282.3	7379.2	2.5238	1.8586e+07	77260	21.935	1	6.0833e-107	1.2167e-106	1.5411e-105	True
SOX9_g5	SOX9	1276.7	3766.4	1276.7	3766.4	1.5601	3.0995e+06	76727	8.9886	1	1.2523e-19	2.5046e-19	2.7193e-18	True
SOX9_g2	SOX9	1096.8	2650.2	1096.8	2650.2	1.272	1.2064e+06	60544	6.313	1	1.3685e-10	2.7371e-10	2.6002e-09	True
SOX9_g1	SOX9	1706.3	3534.3	1706.3	3534.3	1.0501	1.6708e+06	1.2069e+05	5.2618	1	7.1337e-08	1.4267e-07	1.2048e-06	True
SOX9_g4	SOX9	821.45	1811.7	821.45	1811.7	1.1401	4.9027e+05	38574	5.0418	1	2.3061e-07	4.6121e-07	3.5052e-06	True
SOX9_g6	SOX9	2687.7	4847.7	2687.7	4847.7	0.8507	2.3329e+06	2.4555e+05	4.359	0.99999	6.5326e-06	1.3065e-05	9.0269e-05	True
SOX9_g3	SOX9	547.95	1068.6	547.95	1068.6	0.96227	1.3552e+05	20538	3.6327	0.99986	0.00014023	0.00028046	0.0017762	True
CCR5_g9	CCR5	1894.6	1319.8	1894.6	1319.8	-0.52127	1.6522e+05	1.4214e+05	1.5247	0.063669	0.93633	0.12734	0.55933	False
ROSA26_g6	ROSA26	4971.3	3752.7	4971.3	3752.7	-0.4056	7.425e+05	6.4293e+05	1.5198	0.064283	0.93572	0.12857	0.55933	False
mKate2_g1	mKate2	3805.3	2866.4	3805.3	2866.4	-0.40864	4.4077e+05	4.231e+05	1.4434	0.074448	0.92555	0.1489	0.55933	False
