sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g2	EGFP	312.44	10828	312.44	10828	5.1106	5.5292e+07	2.2119e+06	7.0708	1	1.3211e-12	2.6421e-12	2.008e-10	True
EGFP_g1	EGFP	276.91	8771.4	276.91	8771.4	4.9803	3.6079e+07	1.6271e+06	6.6593	1	2.3483e-11	4.6966e-11	1.7847e-09	True
EGFP_g5	EGFP	365.13	10009	365.13	10009	4.773	4.6502e+07	3.2874e+06	5.3189	1	9.0043e-08	1.8009e-07	4.5622e-06	True
EGFP_g3	EGFP	254.85	5857.2	254.85	5857.2	4.5171	1.5693e+07	1.3175e+06	4.8808	1	8.9886e-07	1.7977e-06	3.4157e-05	True
EGFP_g4	EGFP	325.92	5759.2	325.92	5759.2	4.1391	1.476e+07	2.4626e+06	3.4623	0.99954	0.00045993	0.00091986	0.013982	True
mKate2_g6	mKate2	21214	3130.5	21214	3130.5	-2.7602	1.6351e+08	1.008e+11	2.4346	0.0074548	0.99255	0.01491	0.14637	False
mKate2_g2	mKate2	15488	2203.8	15488	2203.8	-2.8125	8.824e+07	4.5294e+10	2.4185	0.0077914	0.99221	0.015583	0.14637	False
mKate2_g3	mKate2	13863	2012.1	13863	2012.1	-2.7838	7.0216e+07	3.4162e+10	2.401	0.0081761	0.99182	0.016352	0.14637	False
mKate2_g1	mKate2	12309	1837.2	12309	1837.2	-2.7434	5.4828e+07	2.525e+10	2.3796	0.0086664	0.99133	0.017333	0.14637	False
mKate2_g5	mKate2	11576	2112.6	11576	2112.6	-2.4535	4.478e+07	2.1601e+10	2.2986	0.010764	0.98924	0.021528	0.16361	False
SOX9_g5	SOX9	11531	3501.3	11531	3501.3	-1.7192	3.2237e+07	2.1386e+10	2.0984	0.017933	0.98207	0.035866	0.21248	False
SOX9_g2	SOX9	9424.6	3037.6	9424.6	3037.6	-1.6332	2.0397e+07	1.2805e+10	2.053	0.020036	0.97996	0.040071	0.21248	False
SOX9_g4	SOX9	5821.2	1807.7	5821.2	1807.7	-1.6866	8.0541e+06	3.76e+09	2.018	0.021797	0.9782	0.043593	0.21248	False
mKate2_g4	mKate2	8024.2	2846.7	8024.2	2846.7	-1.4948	1.3403e+07	8.5052e+09	1.9959	0.022972	0.97703	0.045943	0.21248	False
SOX9_g6	SOX9	13921	5882.5	13921	5882.5	-1.2426	3.2311e+07	3.4532e+10	1.9811	0.023792	0.97621	0.047584	0.21248	False
SOX9_g3	SOX9	6680.1	2415	6680.1	2415	-1.4675	9.0954e+06	5.3358e+09	1.9683	0.024518	0.97548	0.049035	0.21248	False
SOX9_g1	SOX9	10710	4865.5	10710	4865.5	-1.1381	1.7079e+07	1.7724e+10	1.9213	0.027348	0.97265	0.054697	0.21248	False
CCR5_g10	CCR5	4534.7	4318.1	4534.7	4318.1	-0.070568	23440	1.9922e+09	1.4663	0.071284	0.92872	0.14257	0.21248	False
AAVS1_g3	AAVS1	4437.9	4307.2	4437.9	4307.2	-0.043119	8542	1.8858e+09	1.4535	0.073049	0.92695	0.1461	0.21248	False
AAVS1_g7	AAVS1	3332.7	3296	3332.7	3296	-0.015945	671.3	9.103e+08	1.4054	0.079954	0.92005	0.15991	0.21248	False
