sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g1	EGFP	247.21	8857.5	247.21	8857.5	5.1574	3.7069e+07	1.4784e+05	22.393	1	3.0789e-111	6.1578e-111	4.6799e-109	True
EGFP_g5	EGFP	389.11	10321	389.11	10321	4.7257	4.9323e+07	3.9357e+05	15.832	1	1.2843e-56	2.5686e-56	6.927e-55	True
EGFP_g2	EGFP	429.02	11462	429.02	11462	4.7365	6.0868e+07	4.8593e+05	15.828	1	1.3672e-56	2.7343e-56	6.927e-55	True
EGFP_g4	EGFP	249.43	5848.2	249.43	5848.2	4.5458	1.5673e+07	1.5072e+05	14.422	1	2.5568e-47	5.1136e-47	9.7157e-46	True
EGFP_g3	EGFP	430.13	6619.7	430.13	6619.7	3.9408	1.9155e+07	4.8864e+05	8.8545	1	5.7512e-19	1.1502e-18	1.7484e-17	True
KRT20_g3	KRT20	856.92	7594.2	856.92	7594.2	3.1462	2.2696e+07	2.1646e+06	4.5793	1	3.2406e-06	6.4812e-06	8.2095e-05	True
KRT20_g1	KRT20	896.83	6811.9	896.83	6811.9	2.9237	1.7494e+07	2.3882e+06	3.8276	0.99991	8.9981e-05	0.00017996	0.0019539	True
KRT20_g5	KRT20	1524.3	11020	1524.3	11020	2.8531	4.5082e+07	7.5087e+06	3.4652	0.99963	0.00037254	0.00074508	0.0070783	True
KRT20_g2	KRT20	1460	10218	1460	10218	2.8063	3.8354e+07	6.8413e+06	3.3485	0.99943	0.0005709	0.0011418	0.0096419	True
KRT20_g6	KRT20	885.75	5703.4	885.75	5703.4	2.6855	1.1605e+07	2.3249e+06	3.1596	0.9989	0.001098	0.0021961	0.01669	True
KRT20_g4	KRT20	552.07	3408.2	552.07	3408.2	2.6239	4.0788e+06	8.376e+05	3.1208	0.99876	0.0012409	0.0024818	0.017147	True
EGFP_g6	EGFP	2648.4	9884.9	2648.4	9884.9	1.8997	2.6184e+07	2.4759e+07	1.4543	0.89622	0.10378	0.20756	0.52982	True
SOX9_g2	SOX9	8839.7	4846.4	8839.7	4846.4	-0.86697	7.9735e+06	3.3449e+08	1.0598	0.14462	0.85538	0.28925	0.52982	False
SOX9_g5	SOX9	11600	6607.8	11600	6607.8	-0.81179	1.2461e+07	6.0161e+08	1.0431	0.14846	0.85154	0.29692	0.52982	False
SOX9_g6	SOX9	13427	7717.2	13427	7717.2	-0.79891	1.6301e+07	8.2511e+08	1.0419	0.14873	0.85127	0.29747	0.52982	False
SOX9_g3	SOX9	6516.2	3720.6	6516.2	3720.6	-0.80832	3.9076e+06	1.731e+08	1.0229	0.15318	0.84682	0.30636	0.52982	False
SOX9_g1	SOX9	10026	5922.9	10026	5922.9	-0.75925	8.4172e+06	4.3904e+08	1.0138	0.15534	0.84466	0.31067	0.52982	False
SOX9_g4	SOX9	5807.8	3520.2	5807.8	3520.2	-0.72216	2.6165e+06	1.35e+08	0.97827	0.16397	0.83603	0.32794	0.52982	False
mKate2_g1	mKate2	12971	8485	12971	8485	-0.61229	1.0064e+07	7.6582e+08	0.95235	0.17046	0.82954	0.34092	0.52982	False
mKate2_g6	mKate2	20575	14098	20575	14098	-0.54535	2.0974e+07	2.0744e+09	0.93611	0.17461	0.82539	0.34921	0.52982	False
mKate2_g3	mKate2	13887	9411.3	13887	9411.3	-0.56123	1.0016e+07	8.8739e+08	0.92983	0.17623	0.82377	0.35246	0.52982	False
mKate2_g2	mKate2	14695	10254	14695	10254	-0.51915	9.8631e+06	1.0027e+09	0.91109	0.18112	0.81888	0.36225	0.52982	False
mKate2_g4	mKate2	8704.5	6016.7	8704.5	6016.7	-0.5327	3.612e+06	3.2354e+08	0.89909	0.1843	0.8157	0.3686	0.52982	False
mKate2_g5	mKate2	10672	7768.2	10672	7768.2	-0.45815	4.2166e+06	5.0247e+08	0.86881	0.19247	0.80753	0.38495	0.52982	False
ROSA26_g7	ROSA26	6648.1	4794.4	6648.1	4794.4	-0.47149	1.718e+06	1.8076e+08	0.85841	0.19533	0.80467	0.39067	0.52982	False
CCR5_g10	CCR5	5008.5	3686	5008.5	3686	-0.44222	8.7452e+05	9.8052e+07	0.83301	0.20242	0.79758	0.40484	0.52982	False
AAVS1_g8	AAVS1	6577.1	5108.7	6577.1	5108.7	-0.36445	1.0782e+06	1.7662e+08	0.80219	0.21122	0.78878	0.42244	0.52982	False
LRIG1_g5	LRIG1	10085	8363	10085	8363	-0.27005	1.4821e+06	4.4462e+08	0.76824	0.22117	0.77883	0.44234	0.52982	False
