sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g2	EGFP	4455.1	2699.5	4455.1	2699.5	-0.72256	1.5411e+06	2.6427e+11	2.6387	0.004161	0.99584	0.008322	0.04829	False
EGFP_g5	EGFP	3813.7	2257.1	3813.7	2257.1	-0.75645	1.2114e+06	1.6245e+11	2.6171	0.0044347	0.99557	0.0088693	0.04829	False
EGFP_g1	EGFP	3123.5	1974.4	3123.5	1974.4	-0.66146	6.6019e+05	8.6958e+10	2.5558	0.0052974	0.9947	0.010595	0.04829	False
EGFP_g6	EGFP	3472.5	2610.4	3472.5	2610.4	-0.41153	3.7154e+05	1.2114e+11	2.5159	0.0059369	0.99406	0.011874	0.04829	False
CTRL0003_g3	CTRL	3743.3	3170.1	3743.3	3170.1	-0.23969	1.6424e+05	1.5324e+11	2.4886	0.0064124	0.99359	0.012825	0.04829	False
EGFP_g3	EGFP	2339.7	1568.8	2339.7	1568.8	-0.57637	2.9716e+05	3.5199e+10	2.478	0.0066059	0.99339	0.013212	0.04829	False
EGFP_g4	EGFP	1884	1373.8	1884	1373.8	-0.45539	1.3017e+05	1.7866e+10	2.404	0.008109	0.99189	0.016218	0.04829	False
PROM1_g2	PROM1	2069.7	1891	2069.7	1891	-0.13017	15959	2.3978e+10	2.34	0.0096408	0.99036	0.019282	0.04829	False
LRIG1_g5	LRIG1	2332	2291	2332	2291	-0.02556	839.27	3.4836e+10	2.3379	0.009697	0.9903	0.019394	0.04829	False
CTRL0010_g10	CTRL	2017.1	1835.9	2017.1	1835.9	-0.13569	16410	2.2121e+10	2.3361	0.0097432	0.99026	0.019486	0.04829	False
CCR5_g2	CCR5	1569.9	1293.2	1569.9	1293.2	-0.2795	38274	1.0094e+10	2.321	0.010143	0.98986	0.020287	0.04829	False
ROSA26_g6	ROSA26	1818.2	1638.1	1818.2	1638.1	-0.15047	16233	1.5985e+10	2.3182	0.01022	0.98978	0.02044	0.04829	False
CCR5_g7	CCR5	2040.3	1991.4	2040.3	1991.4	-0.034985	1195.9	2.2928e+10	2.3123	0.010381	0.98962	0.020763	0.04829	False
LRIG1_g4	LRIG1	1579.9	1349.7	1579.9	1349.7	-0.22703	26496	1.0297e+10	2.3086	0.010482	0.98952	0.020964	0.04829	False
SOX9_g2	SOX9	1572.2	1339.8	1572.2	1339.8	-0.23056	26994	1.014e+10	2.3085	0.010485	0.98951	0.02097	0.04829	False
SOX9_g1	SOX9	1749.4	1601.3	1749.4	1601.3	-0.12751	10962	1.4165e+10	2.304	0.01061	0.98939	0.02122	0.04829	False
CTRL0008_g8	CTRL	1408.2	1173.1	1408.2	1173.1	-0.26333	27636	7.1823e+09	2.2939	0.010899	0.9891	0.021798	0.04829	False
ROSA26_g2	ROSA26	1733.1	1673.4	1733.1	1673.4	-0.050576	1784.4	1.3758e+10	2.2818	0.01125	0.98875	0.0225	0.04829	False
CTRL0005_g5	CTRL	1238.7	996.4	1238.7	996.4	-0.31377	29360	4.808e+09	2.28	0.011304	0.9887	0.022607	0.04829	False
CTRL0001_g1	CTRL	1212.4	1010.5	1212.4	1010.5	-0.26253	20378	4.4956e+09	2.2618	0.011854	0.98815	0.023707	0.04829	False
AAVS1_g2	AAVS1	1391.1	1257.9	1391.1	1257.9	-0.14518	8881.4	6.914e+09	2.26	0.011911	0.98809	0.023821	0.04829	False
CTRL0002_g2	CTRL	1193.1	996.4	1193.1	996.4	-0.25965	19340	4.2749e+09	2.2576	0.011984	0.98802	0.023968	0.04829	False
CCR5_g8	CCR5	1255	1129.3	1255	1129.3	-0.15215	7902.3	5.0082e+09	2.2398	0.012554	0.98745	0.025107	0.04829	False
CTRL0007_g7	CTRL	1399.7	1344.1	1399.7	1344.1	-0.058409	1544.3	7.0473e+09	2.2381	0.012607	0.98739	0.025213	0.04829	False
CTRL0009_g9	CTRL	1234.9	1118	1234.9	1118	-0.14337	6833.5	4.7612e+09	2.2339	0.012745	0.98726	0.025489	0.04829	False
ROSA26_g8	ROSA26	1142.8	1051.5	1142.8	1051.5	-0.11996	4164.2	3.7357e+09	2.2108	0.013524	0.98648	0.027049	0.04829	False
LRIG1_g3	LRIG1	974.89	833.87	974.89	833.87	-0.22516	9943	2.2717e+09	2.2048	0.013734	0.98627	0.027468	0.04829	False
CCR5_g5	CCR5	1036	972.38	1036	972.38	-0.091361	2024.6	2.748e+09	2.1816	0.014569	0.98543	0.029139	0.04829	False
CCR5_g10	CCR5	1065.4	1034.6	1065.4	1034.6	-0.042349	475.81	2.9996e+09	2.1743	0.01484	0.98516	0.029681	0.04829	False
AAVS1_g10	AAVS1	705.63	556.86	705.63	556.86	-0.34107	11067	8.2591e+08	2.1658	0.015161	0.98484	0.030323	0.04829	False
AAVS1_g5	AAVS1	1041.4	1027.5	1041.4	1027.5	-0.019409	97.02	2.7933e+09	2.163	0.015271	0.98473	0.030542	0.04829	False
CCR5_g3	CCR5	867.34	795.71	867.34	795.71	-0.12421	2565.5	1.5756e+09	2.1515	0.015719	0.98428	0.031438	0.04829	False
CTRL0004_g4	CTRL	685.52	636	685.52	636	-0.10799	1225.8	7.5442e+08	2.0944	0.018113	0.98189	0.036225	0.04829	False
CCR5_g9	CCR5	664.63	626.11	664.63	626.11	-0.085994	741.76	6.8476e+08	2.0812	0.018709	0.98129	0.037419	0.04829	False
SOX9_g3	SOX9	603.5	558.27	603.5	558.27	-0.1122	1023	5.0627e+08	2.0667	0.019379	0.98062	0.038759	0.04829	False
mKate2_g5	mKate2	747.41	1474.1	747.41	1474.1	0.97892	2.6405e+05	9.8886e+08	0.023109	0.036703	0.9633	0.073407	0.073407	True
mKate2_g1	mKate2	916.86	1650.8	916.86	1650.8	0.84768	2.6932e+05	1.8747e+09	0.016951	0.029913	0.97009	0.059827	0.061444	True
mKate2_g2	mKate2	1056.9	1919.3	1056.9	1919.3	0.86014	3.7188e+05	2.9252e+09	0.015945	0.027878	0.97212	0.055756	0.060478	True
mKate2_g3	mKate2	1046.8	1785	1046.8	1785	0.76935	2.7247e+05	2.839e+09	0.013855	0.026317	0.97368	0.052633	0.058429	True
mKate2_g4	mKate2	844.9	1289	844.9	1289	0.60877	98596	1.4515e+09	0.011656	0.026524	0.97348	0.053047	0.058429	True
KRT20_g1	KRT20	874.3	1327.1	874.3	1327.1	0.60154	1.0252e+05	1.6155e+09	0.011266	0.025894	0.97411	0.051788	0.058429	True
KRT20_g6	KRT20	793.84	1136.3	793.84	1136.3	0.51691	58649	1.1941e+09	0.009911	0.025763	0.97424	0.051526	0.058429	True
AAVS1_g6	AAVS1	393.05	496.08	393.05	496.08	0.33511	5307.8	1.3226e+08	0.008959	0.033499	0.9665	0.066998	0.067891	True
KRT20_g4	KRT20	553.21	710.91	553.21	710.91	0.36126	12435	3.8556e+08	0.0080313	0.028249	0.97175	0.056499	0.060478	True
SOX9_g6	SOX9	1559.8	2217.5	1559.8	2217.5	0.5073	2.1629e+05	9.8926e+09	0.0066127	0.017569	0.98243	0.035138	0.04829	True
KRT20_g2	KRT20	1268.1	1732.8	1268.1	1732.8	0.45006	1.0794e+05	5.1744e+09	0.0064591	0.018952	0.98105	0.037905	0.04829	True
mKate2_g6	mKate2	1844.6	2648.6	1844.6	2648.6	0.52172	3.2325e+05	1.672e+10	0.0062181	0.016159	0.98384	0.032318	0.04829	True
ROSA26_g9	ROSA26	441.79	517.28	441.79	517.28	0.2271	2849.2	1.907e+08	0.0054664	0.029139	0.97086	0.058279	0.06071	True
KRT20_g5	KRT20	1840.7	2470.5	1840.7	2470.5	0.42437	1.9835e+05	1.6611e+10	0.0048869	0.015122	0.98488	0.030243	0.04829	True
ROSA26_g3	ROSA26	1498.7	1937.7	1498.7	1937.7	0.37041	96357	8.729e+09	0.0046987	0.016338	0.98366	0.032676	0.04829	True
AAVS1_g1	AAVS1	1306.8	1649.4	1306.8	1649.4	0.33563	58671	5.6847e+09	0.0045433	0.017216	0.98278	0.034431	0.04829	True
AAVS1_g8	AAVS1	1562.9	1992.8	1562.9	1992.8	0.35036	92404	9.9541e+09	0.0043088	0.01574	0.98426	0.031479	0.04829	True
AAVS1_g9	AAVS1	399.24	442.38	399.24	442.38	0.14766	930.34	1.3889e+08	0.0036602	0.029157	0.97084	0.058314	0.06071	True
CCR5_g4	CCR5	548.57	613.39	548.57	613.39	0.16086	2100.9	3.7552e+08	0.003345	0.024695	0.97531	0.04939	0.057748	True
AAVS1_g3	AAVS1	917.63	1045.9	917.63	1045.9	0.18852	8222.6	1.8796e+09	0.0029579	0.018927	0.98107	0.037854	0.04829	True
AAVS1_g4	AAVS1	560.17	614.8	560.17	614.8	0.13402	1492.2	4.0096e+08	0.0027282	0.02396	0.97604	0.04792	0.056905	True
KRT20_g3	KRT20	1147.4	1307.3	1147.4	1307.3	0.18808	12786	3.7834e+09	0.0025998	0.016709	0.98329	0.033418	0.04829	True
PROM1_g4	PROM1	1727.7	2028.1	1727.7	2028.1	0.23117	45127	1.3623e+10	0.0025739	0.013702	0.9863	0.027404	0.04829	True
