sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SOX9_g1	SOX9	1003.6	597.87	1003.6	597.87	-0.74625	82293	98383	1.297	0.097313	0.90269	0.19463	0.99885	False
SOX9_g3	SOX9	690.45	397.59	690.45	397.59	-0.79474	42886	52996	1.2791	0.10044	0.89956	0.20087	0.99885	False
EGFP_g6	EGFP	1537.5	1983	1537.5	1983	0.36688	99229	1.994e+05	0.99764	0.84073	0.15927	0.31855	0.99885	True
SOX9_g2	SOX9	728.59	495.24	728.59	495.24	-0.55605	27226	57922	0.97372	0.1651	0.8349	0.33019	0.99885	False
CCR5_g6	CCR5	1134	797.17	1134	797.17	-0.50797	56739	1.2045e+05	0.97247	0.16541	0.83459	0.33082	0.99885	False
SOX9_g5	SOX9	900.2	631.75	900.2	631.75	-0.5102	36032	82185	0.93911	0.17384	0.82616	0.34767	0.99885	False
ROSA26_g7	ROSA26	1595.7	1201.7	1595.7	1201.7	-0.40876	77596	2.1206e+05	0.85624	0.19593	0.80407	0.39187	0.99885	False
SOX9_g4	SOX9	563	402.57	563	402.57	-0.48288	12869	37824	0.83025	0.2032	0.7968	0.4064	0.99885	False
AAVS1_g3	AAVS1	1078.8	831.05	1078.8	831.05	-0.37608	30700	1.109e+05	0.74562	0.22795	0.77205	0.4559	0.99885	False
CCR5_g10	CCR5	1187.2	922.72	1187.2	922.72	-0.36328	34980	1.2994e+05	0.735	0.23117	0.76883	0.46234	0.99885	False
KRT20_g5	KRT20	4394.6	5129.8	4394.6	5129.8	0.22311	2.7022e+05	1.1379e+06	0.68917	0.75464	0.24536	0.49073	0.99885	True
mKate2_g1	mKate2	2142.6	2540	2142.6	2540	0.24533	78945	3.4563e+05	0.67588	0.75041	0.24959	0.49918	0.99885	True
SOX9_g6	SOX9	1752.2	1441.9	1752.2	1441.9	-0.28107	48160	2.4764e+05	0.62414	0.26627	0.73373	0.53254	0.99885	False
mKate2_g3	mKate2	2448.7	2846.9	2448.7	2846.9	0.21728	79272	4.3129e+05	0.6063	0.72782	0.27218	0.54437	0.99885	True
mKate2_g4	mKate2	1512.4	1771.7	1512.4	1771.7	0.22818	33625	1.9404e+05	0.58871	0.72189	0.27811	0.55622	0.99885	True
AAVS1_g8	AAVS1	1646.9	1381.1	1646.9	1381.1	-0.25374	35315	2.2345e+05	0.56274	0.28681	0.71319	0.57361	0.99885	False
AAVS1_g4	AAVS1	610.17	494.24	610.17	494.24	-0.30343	6719.4	43202	0.56122	0.28733	0.71267	0.57465	0.99885	False
KRT20_g4	KRT20	1388.9	1591.3	1388.9	1591.3	0.19613	20484	1.6851e+05	0.49307	0.68891	0.31109	0.62218	0.99885	True
CCR5_g2	CCR5	1481.3	1272.5	1481.3	1272.5	-0.21903	21796	1.8747e+05	0.48282	0.31461	0.68539	0.62922	0.99885	False
EGFP_g2	EGFP	1537.5	1749.8	1537.5	1749.8	0.18651	22539	1.994e+05	0.47546	0.68268	0.31732	0.63464	0.99885	True
mKate2_g2	mKate2	2755.8	3093	2755.8	3093	0.16648	56855	5.2464e+05	0.46555	0.67921	0.32079	0.64158	0.99885	True
AAVS1_g7	AAVS1	834.97	727.41	834.97	727.41	-0.19869	5783.9	72567	0.40099	0.34422	0.65578	0.68843	0.99885	False
KRT20_g2	KRT20	3600.8	3952	3600.8	3952	0.13421	61653	8.1758e+05	0.38835	0.65111	0.34889	0.69778	0.99885	True
PROM1_g6	PROM1	2785.9	2505.1	2785.9	2505.1	-0.15322	39427	5.3418e+05	0.38433	0.35037	0.64963	0.70073	0.99885	False
EGFP_g4	EGFP	801.85	900.8	801.85	900.8	0.16767	4895.3	67868	0.37981	0.64759	0.35241	0.70482	0.99885	True
KRT20_g3	KRT20	3044.8	3342.1	3044.8	3342.1	0.13436	44192	6.1902e+05	0.37787	0.64722	0.35278	0.70557	0.99885	True
CTRL0007_g7	CTRL	1127	1252.5	1127	1252.5	0.15224	7880.3	1.1921e+05	0.3636	0.64173	0.35827	0.71655	0.99885	True
PROM1_g3	PROM1	1266.5	1130	1266.5	1130	-0.16441	9318.8	1.4463e+05	0.35972	0.35953	0.64047	0.71905	0.99885	False
PROM1_g4	PROM1	1974	1798.6	1974	1798.6	-0.13418	15385	3.0172e+05	0.31961	0.37463	0.62537	0.74927	0.99885	False
EGFP_g1	EGFP	1296.6	1420	1296.6	1420	0.131	7606.7	1.5036e+05	0.31808	0.62463	0.37537	0.75073	0.99885	True
CTRL0006_g6	CTRL	2117.5	1938.1	2117.5	1938.1	-0.12767	16095	3.3895e+05	0.3084	0.37889	0.62111	0.75778	0.99885	False
KRT20_g1	KRT20	2691.6	2883.7	2691.6	2883.7	0.099463	18467	5.0451e+05	0.27057	0.60661	0.39339	0.78678	0.99885	True
LRIG1_g2	LRIG1	875.11	803.14	875.11	803.14	-0.12366	2589.6	78430	0.25836	0.39806	0.60194	0.79613	0.99885	False
ROSA26_g3	ROSA26	1791.4	1918.2	1791.4	1918.2	0.098624	8040.8	2.5687e+05	0.25021	0.59871	0.40129	0.80259	0.99885	True
AAVS1_g5	AAVS1	1065.8	987.49	1065.8	987.49	-0.10998	3065.4	1.0868e+05	0.23845	0.40577	0.59423	0.81154	0.99885	False
