sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g2	mKate2	2613.6	11023	2613.6	11023	2.076	3.5362e+07	2.6185e+05	16.434	1	5.432e-61	1.0864e-60	8.2566e-59	True
mKate2_g6	mKate2	4047.2	15156	4047.2	15156	1.9047	6.1707e+07	4.9264e+05	15.828	1	1.0023e-56	2.0046e-56	7.6175e-55	True
mKate2_g1	mKate2	2247.9	9121.8	2247.9	9121.8	2.0203	2.3626e+07	2.106e+05	14.979	1	5.0474e-51	1.0095e-50	2.5574e-49	True
mKate2_g3	mKate2	2643.3	10118	2643.3	10118	1.9361	2.7933e+07	2.6615e+05	14.488	1	7.2173e-48	1.4435e-47	2.7426e-46	True
mKate2_g5	mKate2	2403.2	8351.2	2403.2	8351.2	1.7966	1.769e+07	2.3194e+05	12.351	1	2.4172e-35	4.8343e-35	7.3482e-34	True
SOX9_g5	SOX9	3870.4	7103.8	3870.4	7103.8	0.87594	5.2274e+06	4.6184e+05	4.7579	1	9.7829e-07	1.9566e-06	2.4783e-05	True
mKate2_g4	mKate2	3611.9	6468.3	3611.9	6468.3	0.84046	4.0796e+06	4.1792e+05	4.4185	1	4.9696e-06	9.9392e-06	0.00010791	True
SOX9_g4	SOX9	2131.4	3784.4	2131.4	3784.4	0.828	1.3663e+06	1.9502e+05	3.7433	0.99991	9.0817e-05	0.00018163	0.0017255	True
SOX9_g2	SOX9	3282.9	5210.1	3282.9	5210.1	0.66618	1.8571e+06	3.6403e+05	3.1942	0.9993	0.00070117	0.0014023	0.011842	True
SOX9_g3	SOX9	2524.7	3999.9	2524.7	3999.9	0.6636	1.088e+06	2.4908e+05	2.9556	0.99844	0.0015601	0.0031202	0.023714	True
ROSA26_g1	ROSA26	16992	13147	16992	13147	-0.37006	7.3904e+06	3.9259e+06	1.9404	0.026168	0.97383	0.052337	0.3616	False
CTRL0003_g3	CTRL	15679	12316	15679	12316	-0.34827	5.6547e+06	3.4945e+06	1.799	0.036011	0.96399	0.072022	0.37968	False
ROSA26_g2	ROSA26	7269.8	5468.6	7269.8	5468.6	-0.41067	1.6221e+06	1.1492e+06	1.6802	0.04646	0.95354	0.09292	0.37968	False
ROSA26_g6	ROSA26	8475.4	6485	8475.4	6485	-0.38614	1.981e+06	1.4348e+06	1.6617	0.048285	0.95172	0.09657	0.37968	False
CCR5_g6	CCR5	5222.2	3838.3	5222.2	3838.3	-0.44408	9.5755e+05	7.1219e+05	1.6398	0.05052	0.94948	0.10104	0.37968	False
LRIG1_g5	LRIG1	11403	8990.6	11403	8990.6	-0.34285	2.9092e+06	2.2041e+06	1.6247	0.052108	0.94789	0.10422	0.37968	False
