sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g2	EGFP	1463.9	1989.5	1463.9	1989.5	0.4423	1.3811e+05	57179	2.1979	0.98602	0.013977	0.027954	0.93007	True
EGFP_g5	EGFP	1284.3	1743.9	1284.3	1743.9	0.44097	1.0559e+05	50165	2.0517	0.9799	0.020098	0.040196	0.93007	True
SOX9_g5	SOX9	1083.1	689.86	1083.1	689.86	-0.65007	77331	42306	1.912	0.027937	0.97206	0.055874	0.93007	False
EGFP_g3	EGFP	804.83	1136.2	804.83	1136.2	0.497	54918	31436	1.8692	0.9692	0.030796	0.061592	0.93007	True
EGFP_g6	EGFP	1623.8	2069.6	1623.8	2069.6	0.34981	99380	63422	1.7703	0.96166	0.038339	0.076679	0.93007	True
SOX9_g3	SOX9	699.52	421.82	699.52	421.82	-0.72839	38560	27323	1.6802	0.046463	0.95354	0.092926	0.93007	False
SOX9_g2	SOX9	764.4	481.62	764.4	481.62	-0.66532	39981	29857	1.6366	0.05086	0.94914	0.10172	0.93007	False
CCR5_g6	CCR5	1211	888.49	1211	888.49	-0.44634	52007	47300	1.4829	0.06905	0.93095	0.1381	0.93007	False
SOX9_g6	SOX9	1884.2	1528.2	1884.2	1528.2	-0.30198	63382	73595	1.3124	0.094689	0.90531	0.18938	0.93007	False
SOX9_g1	SOX9	970.31	732.58	970.31	732.58	-0.40498	28258	37899	1.2211	0.11101	0.88899	0.22203	0.93007	False
CTRL0002_g2	CTRL	943.04	1161.9	943.04	1161.9	0.30077	23944	36834	1.1402	0.8729	0.1271	0.2542	0.93007	True
CTRL0006_g6	CTRL	2316.7	1976.7	2316.7	1976.7	-0.22889	57808	90488	1.1304	0.12916	0.87084	0.25833	0.93007	False
AAVS1_g8	AAVS1	1694.3	1409.6	1694.3	1409.6	-0.26519	40513	66177	1.1065	0.13425	0.86575	0.2685	0.93007	False
SOX9_g4	SOX9	581.06	432.5	581.06	432.5	-0.42513	11035	22695	0.98631	0.16199	0.83801	0.32398	0.93007	False
ROSA26_g7	ROSA26	1605.9	1363.7	1605.9	1363.7	-0.23569	29328	62724	0.96703	0.16677	0.83323	0.33353	0.93007	False
LRIG1_g5	LRIG1	2205.8	2458.3	2205.8	2458.3	0.15632	31889	86154	0.8604	0.80522	0.19478	0.38957	0.93007	True
