sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g6	mKate2	4167.3	1270.8	4167.3	1270.8	-1.7126	4.1948e+06	4.7826e+08	1.7536	0.039751	0.96025	0.079502	0.52457	False
KRT20_g2	KRT20	3928.6	1280	3928.6	1280	-1.6171	3.5075e+06	4.1518e+08	1.7179	0.042907	0.95709	0.085813	0.52457	False
mKate2_g3	mKate2	2671.6	830.04	2671.6	830.04	-1.6853	1.6957e+06	1.647e+08	1.7102	0.043612	0.95639	0.087224	0.52457	False
mKate2_g5	mKate2	2320.2	734.33	2320.2	734.33	-1.6584	1.2574e+06	1.1744e+08	1.6904	0.045476	0.95452	0.090952	0.52457	False
mKate2_g2	mKate2	3006.7	993.84	3006.7	993.84	-1.5961	2.0258e+06	2.1864e+08	1.69	0.045517	0.95448	0.091034	0.52457	False
mKate2_g1	mKate2	2337.7	761.02	2337.7	761.02	-1.6178	1.2429e+06	1.1958e+08	1.6775	0.046725	0.95327	0.093451	0.52457	False
KRT20_g5	KRT20	4794.7	1841.4	4794.7	1841.4	-1.3802	4.3611e+06	6.6943e+08	1.6552	0.048944	0.95106	0.097888	0.52457	False
KRT20_g1	KRT20	2936.6	1064.7	2936.6	1064.7	-1.4628	1.752e+06	2.0662e+08	1.6434	0.050147	0.94985	0.10029	0.52457	False
KRT20_g6	KRT20	2515.1	900.89	2515.1	900.89	-1.4801	1.3028e+06	1.425e+08	1.6369	0.050826	0.94917	0.10165	0.52457	False
KRT20_g3	KRT20	3322	1303.9	3322	1303.9	-1.3485	2.0363e+06	2.7771e+08	1.6145	0.053212	0.94679	0.10642	0.52457	False
KRT20_g4	KRT20	1515.4	617.47	1515.4	617.47	-1.2939	4.0313e+05	4.2291e+07	1.5312	0.062857	0.93714	0.12571	0.52457	False
mKate2_g4	mKate2	1650.1	954.27	1650.1	954.27	-0.78942	2.4206e+05	5.1869e+07	1.3516	0.088259	0.91174	0.17652	0.52457	False
SOX9_g5	SOX9	982.15	2420.2	982.15	2420.2	1.3002	1.034e+06	1.495e+07	0.37191	0.40862	0.59138	0.81724	0.82414	True
SOX9_g2	SOX9	794.92	1907.6	794.92	1907.6	1.2618	6.1904e+05	9.0035e+06	0.37083	0.41207	0.58793	0.82414	0.82414	True
SOX9_g4	SOX9	614.25	1224.8	614.25	1224.8	0.99448	1.8639e+05	4.8522e+06	0.27718	0.35912	0.64088	0.71824	0.73765	True
SOX9_g1	SOX9	1094.9	2269.3	1094.9	2269.3	1.0507	6.8953e+05	1.9402e+07	0.26661	0.33983	0.66017	0.67966	0.70759	True
SOX9_g3	SOX9	753.31	1382.2	753.31	1382.2	0.87475	1.9773e+05	7.9146e+06	0.22353	0.32036	0.67964	0.64073	0.67632	True
SOX9_g6	SOX9	1911.7	3529	1911.7	3529	0.88404	1.3078e+06	7.3824e+07	0.18823	0.27667	0.72333	0.55333	0.5923	True
EGFP_g3	EGFP	790.54	1203.6	790.54	1203.6	0.60588	85329	8.885e+06	0.13859	0.26414	0.73586	0.52827	0.57355	True
CTRL0007_g7	CTRL	1229.6	1740.1	1229.6	1740.1	0.50066	1.3032e+05	2.5623e+07	0.10086	0.22842	0.77158	0.45684	0.52492	True
