sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g2	EGFP	441.41	2757.2	441.41	2757.2	2.6403	2.6814e+06	16667	17.938	1	3.0011e-72	6.0023e-72	4.5617e-70	True
EGFP_g5	EGFP	435.34	2593.2	435.34	2593.2	2.5718	2.3282e+06	16438	16.831	1	7.281e-64	1.4562e-63	5.5336e-62	True
EGFP_g1	EGFP	417.11	2177.3	417.11	2177.3	2.3812	1.5491e+06	15750	14.026	1	5.439e-45	1.0878e-44	2.7558e-43	True
EGFP_g3	EGFP	298.66	1632	298.66	1632	2.4461	8.8889e+05	11277	12.556	1	1.8575e-36	3.7151e-36	7.0587e-35	True
KRT20_g2	KRT20	628.71	2477.6	628.71	2477.6	1.9768	1.7092e+06	23740	12	1	1.7769e-33	3.5539e-33	5.4019e-32	True
KRT20_g5	KRT20	858.53	2987.4	858.53	2987.4	1.7977	2.266e+06	32417	11.824	1	1.4708e-32	2.9417e-32	3.7261e-31	True
EGFP_g4	EGFP	300.69	1549	300.69	1549	2.3612	7.7916e+05	11354	11.715	1	5.3261e-32	1.0652e-31	1.1565e-30	True
KRT20_g3	KRT20	574.04	2037	574.04	2037	1.8254	1.0702e+06	21675	9.9371	1	1.4358e-23	2.8716e-23	2.728e-22	True
EGFP_g6	EGFP	1085.3	3050.6	1085.3	3050.6	1.4901	1.9312e+06	40980	9.7082	1	1.3909e-22	2.7817e-22	2.349e-21	True
KRT20_g6	KRT20	460.65	1452.2	460.65	1452.2	1.6544	4.9158e+05	17394	7.5183	1	2.7761e-14	5.5523e-14	4.2197e-13	True
KRT20_g1	KRT20	606.43	1693.2	606.43	1693.2	1.4798	5.9057e+05	22899	7.182	1	3.4341e-13	6.8681e-13	4.7453e-12	True
KRT20_g4	KRT20	291.57	984.93	291.57	984.93	1.7527	2.4037e+05	11010	6.6079	1	1.954e-11	3.908e-11	2.475e-10	True
