sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g2	mKate2	749.7	4061.3	749.7	4061.3	2.436	5.4833e+06	15324	26.751	1	5.9513e-158	1.1903e-157	9.046e-156	True
mKate2_g3	mKate2	672.05	3722.4	672.05	3722.4	2.4678	4.6522e+06	13122	26.629	1	1.5835e-156	3.167e-156	1.2035e-154	True
mKate2_g6	mKate2	1150.9	5428.9	1150.9	5428.9	2.237	9.151e+06	28184	25.483	1	1.5352e-143	3.0704e-143	7.7783e-142	True
mKate2_g1	mKate2	703.11	3316.8	703.11	3316.8	2.2364	3.4157e+06	13990	22.097	1	1.6723e-108	3.3446e-108	6.3547e-107	True
mKate2_g5	mKate2	641	2713.9	641	2713.9	2.0802	2.1484e+06	12270	18.713	1	1.9233e-78	3.8465e-78	5.8468e-77	True
SOX9_g5	SOX9	1395	3432.2	1395	3432.2	1.2982	2.075e+06	37068	10.581	1	1.8244e-26	3.6489e-26	4.6219e-25	True
mKate2_g4	mKate2	1075.8	2508.1	1075.8	2508.1	1.2204	1.0258e+06	25605	8.9512	1	1.7585e-19	3.517e-19	3.8184e-18	True
SOX9_g2	SOX9	1270.8	2853	1270.8	2853	1.1661	1.2517e+06	32456	8.7826	1	7.9865e-19	1.5973e-18	1.5174e-17	True
SOX9_g4	SOX9	742.8	1808.9	742.8	1808.9	1.2829	5.6824e+05	15124	8.6684	1	2.1908e-18	4.3815e-18	3.7e-17	True
SOX9_g3	SOX9	1057.7	2157.3	1057.7	2157.3	1.0276	6.0458e+05	24994	6.9555	1	1.757e-12	3.514e-12	2.6706e-11	True
EGFP_g2	EGFP	2874.6	799.18	2874.6	799.18	-1.8455	2.1536e+06	1.0402e+05	6.4349	6.178e-11	1	1.2356e-10	8.5369e-10	False
EGFP_g1	EGFP	2400.1	733.77	2400.1	733.77	-1.7083	1.3883e+06	80385	5.8771	2.0871e-09	1	4.1742e-09	2.6437e-08	False
EGFP_g5	EGFP	2492.4	841.99	2492.4	841.99	-1.5645	1.3619e+06	84837	5.6662	7.2993e-09	1	1.4599e-08	8.5345e-08	False
KRT20_g5	KRT20	3137.7	1257	3137.7	1257	-1.319	1.7684e+06	1.1789e+05	5.4773	2.1598e-08	1	4.3196e-08	2.3449e-07	False
SOX9_g6	SOX9	2639	4257.5	2639	4257.5	0.68979	1.3097e+06	92058	5.3343	1	4.7957e-08	9.5913e-08	4.8596e-07	True
SOX9_g1	SOX9	1958.4	3244.3	1958.4	3244.3	0.72796	8.2679e+05	60127	5.2442	1	7.8473e-08	1.5695e-07	7.4549e-07	True
EGFP_g3	EGFP	1565	481.65	1565	481.65	-1.698	5.8678e+05	43667	5.1841	1.0851e-07	1	2.1702e-07	9.7022e-07	False
EGFP_g4	EGFP	1531.3	541.11	1531.3	541.11	-1.4991	4.9025e+05	42335	4.8125	7.451e-07	1	1.4902e-06	6.2919e-06	False
KRT20_g1	KRT20	1823.8	811.07	1823.8	811.07	-1.168	5.1279e+05	54318	4.3452	6.9576e-06	0.99999	1.3915e-05	5.5661e-05	False
KRT20_g3	KRT20	1974.7	916.91	1974.7	916.91	-1.106	5.5951e+05	60846	4.2885	8.9954e-06	0.99999	1.7991e-05	6.8365e-05	False
KRT20_g2	KRT20	2350.9	1171.4	2350.9	1171.4	-1.0043	6.9559e+05	78043	4.2221	1.2104e-05	0.99999	2.4209e-05	8.7613e-05	False
KRT20_g4	KRT20	966.24	420.99	966.24	420.99	-1.1966	1.4864e+05	21977	3.6779	0.00011756	0.99988	0.00023512	0.00081222	False
KRT20_g6	KRT20	1431.2	751.61	1431.2	751.61	-0.92831	2.3095e+05	38447	3.4661	0.00026403	0.99974	0.00052807	0.0017449	False
EGFP_g6	EGFP	3086.8	2024.1	3086.8	2024.1	-0.60858	5.6464e+05	1.1517e+05	3.1314	0.00086993	0.99913	0.0017399	0.0055096	False
ROSA26_g1	ROSA26	6440.1	5261.2	6440.1	5261.2	-0.29164	6.949e+05	3.2997e+05	2.0523	0.02007	0.97993	0.04014	0.12203	False
ROSA26_g10	ROSA26	2594.2	2008.6	2594.2	2008.6	-0.36889	1.7142e+05	89830	1.9536	0.025373	0.97463	0.050747	0.14834	False
CTRL0003_g3	CTRL	5511	4692.8	5511	4692.8	-0.23183	3.3474e+05	2.6396e+05	1.5926	0.055628	0.94437	0.11126	0.31316	False
ROSA26_g6	ROSA26	3191.2	2669.9	3191.2	2669.9	-0.25723	1.3588e+05	1.2078e+05	1.5	0.066803	0.9332	0.13361	0.36265	False
CCR5_g8	CCR5	1978.2	1628.1	1978.2	1628.1	-0.28086	61290	60998	1.4176	0.078154	0.92185	0.15631	0.40963	False
ROSA26_g2	ROSA26	2595.9	2219.1	2595.9	2219.1	-0.22614	70974	89916	1.2565	0.10448	0.89552	0.20895	0.52934	False
ROSA26_g8	ROSA26	1742.7	1480.6	1742.7	1480.6	-0.23496	34338	50906	1.1615	0.12272	0.87728	0.24544	0.56011	False
CCR5_g7	CCR5	3200.7	2797.1	3200.7	2797.1	-0.19436	81424	1.2129e+05	1.1587	0.12329	0.87671	0.24657	0.56011	False
AAVS1_g2	AAVS1	2018.7	1730.4	2018.7	1730.4	-0.22227	41583	62790	1.1509	0.12489	0.87511	0.24978	0.56011	False
PROM1_g6	PROM1	4734.6	4209.9	4734.6	4209.9	-0.16939	1.3761e+05	2.1238e+05	1.1384	0.12748	0.87252	0.25496	0.56011	False
ROSA26_g4	ROSA26	2381.1	2062.2	2381.1	2062.2	-0.20737	50857	79478	1.1313	0.12897	0.87103	0.25794	0.56011	False
LRIG1_g6	LRIG1	1438.1	1224.9	1438.1	1224.9	-0.23133	22730	38712	1.0837	0.13926	0.86074	0.27852	0.58798	False
