sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g3	mKate2	832.74	3116.2	832.74	3116.2	1.9026	2.607e+06	2.2693e+06	1.5158	0.90873	0.091272	0.18254	0.55305	True
mKate2_g1	mKate2	763.5	2780.2	763.5	2780.2	1.8631	2.0336e+06	1.8787e+06	1.4714	0.90074	0.099259	0.19852	0.55305	True
SOX9_g5	SOX9	2428.1	691.51	2428.1	691.51	-1.8105	1.5078e+06	2.3291e+07	1.4385	0.075151	0.92485	0.1503	0.55305	False
SOX9_g2	SOX9	1913.8	542.08	1913.8	542.08	-1.818	9.4084e+05	1.3876e+07	1.4353	0.075598	0.9244	0.1512	0.55305	False
SOX9_g1	SOX9	2276.7	654.43	2276.7	654.43	-1.797	1.3158e+06	2.0246e+07	1.4317	0.076111	0.92389	0.15222	0.55305	False
SOX9_g3	SOX9	1386.7	435.19	1386.7	435.19	-1.6696	4.5265e+05	6.883e+06	1.37	0.085349	0.91465	0.1707	0.55305	False
mKate2_g6	mKate2	1275	4401	1275	4401	1.7866	4.8862e+06	5.7333e+06	1.3056	0.86361	0.13639	0.27277	0.55305	True
mKate2_g2	mKate2	997.07	3385.6	997.07	3385.6	1.7626	2.8525e+06	3.358e+06	1.3034	0.86388	0.13612	0.27225	0.55305	True
SOX9_g4	SOX9	1228.8	440.65	1228.8	440.65	-1.4775	3.1059e+05	5.2912e+06	1.2897	0.098571	0.90143	0.19714	0.55305	False
mKate2_g5	mKate2	736.73	2415.9	736.73	2415.9	1.712	1.4099e+06	1.7383e+06	1.2736	0.85755	0.14245	0.28489	0.55305	True
KRT20_g2	KRT20	1284.2	4325.8	1284.2	4325.8	1.7513	4.6256e+06	5.824e+06	1.2603	0.85232	0.14768	0.29536	0.55305	True
SOX9_g6	SOX9	3540.5	1578.3	3540.5	1578.3	-1.1651	1.9253e+06	5.2924e+07	1.1895	0.11713	0.88287	0.23426	0.55305	False
KRT20_g1	KRT20	1068.2	3156.5	1068.2	3156.5	1.5623	2.1806e+06	3.9009e+06	1.0574	0.79428	0.20572	0.41144	0.55305	True
KRT20_g5	KRT20	1847.4	5615	1847.4	5615	1.6033	7.0975e+06	1.2849e+07	1.0511	0.78961	0.21039	0.42078	0.55305	True
ROSA26_g7	ROSA26	2378.2	1315.4	2378.2	1315.4	-0.85388	5.6478e+05	2.2263e+07	1.0374	0.14977	0.85023	0.29954	0.55305	False
KRT20_g4	KRT20	619.48	1741.9	619.48	1741.9	1.49	6.2988e+05	1.1922e+06	1.0279	0.78736	0.21264	0.42528	0.55305	True
CCR5_g6	CCR5	1527	872.57	1527	872.57	-0.80665	2.1414e+05	8.4894e+06	1.0001	0.15864	0.84136	0.31728	0.55305	False
AAVS1_g3	AAVS1	1505.8	909.66	1505.8	909.66	-0.72648	1.7767e+05	8.2346e+06	0.96088	0.16831	0.83169	0.33661	0.55305	False
KRT20_g3	KRT20	1308.2	3658.3	1308.2	3658.3	1.4829	2.7614e+06	6.0635e+06	0.95437	0.75804	0.24196	0.48392	0.55305	True
AAVS1_g8	AAVS1	2378.2	1511.7	2378.2	1511.7	-0.65333	3.7539e+05	2.2263e+07	0.94147	0.17323	0.82677	0.34646	0.55305	False
KRT20_g6	KRT20	903.83	2441	903.83	2441	1.4324	1.1815e+06	2.7121e+06	0.93342	0.75255	0.24745	0.49489	0.55305	True
EGFP_g3	EGFP	1207.6	810.4	1207.6	810.4	-0.57481	78871	5.0943e+06	0.87715	0.1902	0.8098	0.3804	0.55305	False
AAVS1_g7	AAVS1	1166.9	796.22	1166.9	796.22	-0.55092	68718	4.7288e+06	0.8636	0.1939	0.8061	0.38781	0.55305	False
