sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g1	mKate2	98.387	4087.2	98.387	4087.2	5.3622	7.9551e+06	51580	17.563	1	3.5445e-69	7.0891e-69	5.3877e-67	True
mKate2_g2	mKate2	159.88	5305.7	159.88	5305.7	5.0438	1.324e+07	1.624e+05	12.769	1	1.8611e-37	3.7222e-37	1.4144e-35	True
mKate2_g3	mKate2	144.74	4701.2	144.74	4701.2	5.0118	1.0381e+07	1.2839e+05	12.717	1	3.6436e-37	7.2872e-37	1.8461e-35	True
mKate2_g6	mKate2	283.81	7041.7	283.81	7041.7	4.6281	2.2835e+07	6.3034e+05	8.5118	1	1.3381e-17	2.6763e-17	5.0849e-16	True
mKate2_g5	mKate2	215.7	3835.8	215.7	3835.8	4.1462	6.5526e+06	3.2952e+05	6.3064	1	2.2093e-10	4.4186e-10	6.7162e-09	True
ROSA26_g1	ROSA26	6597.6	4669.4	6597.6	4669.4	-0.49863	1.8591e+06	1.0708e+09	1.2973	0.097258	0.90274	0.19452	0.33906	False
CTRL0003_g3	CTRL	5578.8	4175.2	5578.8	4175.2	-0.41802	9.8502e+05	7.2022e+08	1.2504	0.10558	0.89442	0.21116	0.33906	False
LRIG1_g5	LRIG1	3837.1	2764.7	3837.1	2764.7	-0.47274	5.7501e+05	2.9731e+08	1.2396	0.10757	0.89243	0.21514	0.33906	False
LRIG1_g4	LRIG1	2783.2	1946	2783.2	1946	-0.51602	3.5047e+05	1.3916e+08	1.2291	0.10951	0.89049	0.21902	0.33906	False
ROSA26_g2	ROSA26	2817.3	1986.3	2817.3	1986.3	-0.504	3.4526e+05	1.4322e+08	1.2253	0.11024	0.88976	0.22047	0.33906	False
SOX9_g2	SOX9	336.79	1525	336.79	1525	2.1756	7.0592e+05	9.4463e+05	1.2225	0.82573	0.17427	0.34854	0.37841	True
ROSA26_g3	ROSA26	3160.7	2287.5	3160.7	2287.5	-0.4663	3.8124e+05	1.8797e+08	1.2199	0.11126	0.88874	0.22251	0.33906	False
ROSA26_g4	ROSA26	2290.3	1595	2290.3	1595	-0.52175	2.4176e+05	8.778e+07	1.2145	0.11228	0.88772	0.22455	0.33906	False
PROM1_g3	PROM1	2041.5	1403	2041.5	1403	-0.54078	2.0384e+05	6.6884e+07	1.2124	0.11268	0.88732	0.22537	0.33906	False
EGFP_g5	EGFP	2756.7	2001.2	2756.7	2001.2	-0.46193	2.8545e+05	1.3605e+08	1.206	0.1139	0.8861	0.22781	0.33906	False
PROM1_g6	PROM1	4530.6	3568.6	4530.6	3568.6	-0.34425	4.627e+05	4.4033e+08	1.2016	0.11476	0.88524	0.22951	0.33906	False
EGFP_g6	EGFP	3127.6	2333.1	3127.6	2333.1	-0.42265	3.1561e+05	1.8335e+08	1.2009	0.11489	0.88511	0.22978	0.33906	False
ROSA26_g6	ROSA26	2735.9	2033	2735.9	2033	-0.42826	2.4707e+05	1.3363e+08	1.1914	0.11676	0.88324	0.23351	0.33906	False
PROM1_g4	PROM1	3314.9	2538.8	3314.9	2538.8	-0.38467	3.0114e+05	2.1038e+08	1.1903	0.11696	0.88304	0.23392	0.33906	False
EGFP_g4	EGFP	1631	1131.6	1631	1131.6	-0.52703	1.2471e+05	3.9336e+07	1.1872	0.11758	0.88242	0.23516	0.33906	False
CTRL0001_g1	CTRL	1785.2	1258.8	1785.2	1258.8	-0.50366	1.3852e+05	4.8702e+07	1.1852	0.11796	0.88204	0.23592	0.33906	False
EGFP_g1	EGFP	2398.2	1773.2	2398.2	1773.2	-0.43542	1.9534e+05	9.7867e+07	1.1827	0.11847	0.88153	0.23695	0.33906	False
EGFP_g2	EGFP	2980	2296	2980	2296	-0.37606	2.3395e+05	1.6355e+08	1.1772	0.11957	0.88043	0.23913	0.33906	False
AAVS1_g8	AAVS1	2384	1784.8	2384	1784.8	-0.41741	1.7951e+05	9.6504e+07	1.1746	0.12008	0.87992	0.24017	0.33906	False
CTRL0008_g8	CTRL	2037.8	1499.5	2037.8	1499.5	-0.4422	1.4484e+05	6.6591e+07	1.1711	0.12079	0.87921	0.24157	0.33906	False
CCR5_g7	CCR5	2942.2	2292.8	2942.2	2292.8	-0.35963	2.1084e+05	1.5868e+08	1.1691	0.12118	0.87882	0.24237	0.33906	False
AAVS1_g1	AAVS1	2353.7	1779.5	2353.7	1779.5	-0.40327	1.6486e+05	9.3632e+07	1.1675	0.12151	0.87849	0.24302	0.33906	False
CTRL0002_g2	CTRL	1740.7	1260.9	1740.7	1260.9	-0.46486	1.1509e+05	4.5882e+07	1.1667	0.12167	0.87833	0.24333	0.33906	False
KRT20_g5	KRT20	3033	2385.1	3033	2385.1	-0.34658	2.099e+05	1.7051e+08	1.1663	0.12174	0.87826	0.24348	0.33906	False
CTRL0010_g10	CTRL	2968.7	2339.5	2968.7	2339.5	-0.3435	1.9794e+05	1.6208e+08	1.1631	0.12239	0.87761	0.24479	0.33906	False
CTRL0007_g7	CTRL	2021.7	1510.1	2021.7	1510.1	-0.42062	1.3083e+05	6.5356e+07	1.1612	0.12277	0.87723	0.24555	0.33906	False
PROM1_g2	PROM1	2934.6	2336.3	2934.6	2336.3	-0.32882	1.7899e+05	1.5772e+08	1.1558	0.12387	0.87613	0.24775	0.33906	False
AAVS1_g2	AAVS1	2160.7	1649.1	2160.7	1649.1	-0.38966	1.309e+05	7.6487e+07	1.154	0.12424	0.87576	0.24849	0.33906	False
PROM1_g5	PROM1	1959.2	1484.7	1959.2	1484.7	-0.39989	1.1259e+05	6.0684e+07	1.1496	0.12515	0.87485	0.2503	0.33906	False
CTRL0006_g6	CTRL	3296.9	2712.8	3296.9	2712.8	-0.28127	1.7063e+05	2.0769e+08	1.1462	0.12585	0.87415	0.25169	0.33906	False
CCR5_g8	CCR5	1863.7	1416.8	1863.7	1416.8	-0.39525	99842	5.3919e+07	1.1432	0.12649	0.87351	0.25297	0.33906	False
CTRL0005_g5	CTRL	1832.5	1391.4	1832.5	1391.4	-0.39703	97282	5.1808e+07	1.1424	0.12664	0.87336	0.25329	0.33906	False
CCR5_g5	CCR5	1503.2	1116.7	1503.2	1116.7	-0.4285	74708	3.2439e+07	1.1382	0.12752	0.87248	0.25503	0.33906	False
CTRL0009_g9	CTRL	1821.1	1391.4	1821.1	1391.4	-0.38807	92339	5.1052e+07	1.138	0.12756	0.87244	0.25512	0.33906	False
KRT20_g4	KRT20	992.39	703.11	992.39	703.11	-0.49656	41841	1.2154e+07	1.1309	0.12905	0.87095	0.25809	0.33906	False
CCR5_g3	CCR5	1223.2	892.94	1223.2	892.94	-0.45362	54543	1.9926e+07	1.1307	0.12908	0.87092	0.25816	0.33906	False
ROSA26_g8	ROSA26	1626.2	1253.5	1626.2	1253.5	-0.3753	69461	3.9067e+07	1.1223	0.13086	0.86914	0.26173	0.33906	False
ROSA26_g10	ROSA26	2422.8	1986.3	2422.8	1986.3	-0.28645	95257	1.0026e+08	1.1202	0.13132	0.86868	0.26264	0.33906	False
CCR5_g2	CCR5	2148.4	1732.9	2148.4	1732.9	-0.30998	86357	7.5461e+07	1.1193	0.1315	0.8685	0.26299	0.33906	False
KRT20_g3	KRT20	1916.7	1531.4	1916.7	1531.4	-0.3236	74230	5.7613e+07	1.1148	0.13246	0.86754	0.26493	0.33906	False
CCR5_g9	CCR5	1136.2	842.03	1136.2	842.03	-0.4318	43262	1.6735e+07	1.1148	0.13248	0.86752	0.26496	0.33906	False
PROM1_g1	PROM1	1878.8	1498.5	1878.8	1498.5	-0.32613	72329	5.496e+07	1.1141	0.13262	0.86738	0.26524	0.33906	False
AAVS1_g4	AAVS1	991.44	726.44	991.44	726.44	-0.44815	35113	1.2126e+07	1.1098	0.13354	0.86646	0.26708	0.33906	False
