sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g6	mKate2	3038.9	5658.6	3038.9	5658.6	0.89666	3.4313e+06	2.1548e+06	1.7846	0.96211	0.037892	0.075784	0.93469	True
mKate2_g1	mKate2	1731.8	3270	1731.8	3270	0.91662	1.183e+06	7.7569e+05	1.7465	0.95862	0.041383	0.082766	0.93469	True
mKate2_g5	mKate2	1605.4	2985.2	1605.4	2985.2	0.8945	9.5195e+05	6.7589e+05	1.6783	0.95214	0.047856	0.095713	0.93469	True
mKate2_g2	mKate2	2020.4	3708.3	2020.4	3708.3	0.87578	1.4245e+06	1.0264e+06	1.6661	0.95102	0.04898	0.097959	0.93469	True
KRT20_g3	KRT20	1871.3	3421.2	1871.3	3421.2	0.87009	1.201e+06	8.9292e+05	1.6401	0.94828	0.05172	0.10344	0.93469	True
KRT20_g6	KRT20	1558.3	2832.8	1558.3	2832.8	0.86187	8.1223e+05	6.4032e+05	1.5928	0.94293	0.057074	0.11415	0.93469	True
mKate2_g3	mKate2	2038.7	3537.2	2038.7	3537.2	0.79463	1.1227e+06	1.0433e+06	1.467	0.92714	0.07286	0.14572	0.93469	True
KRT20_g5	KRT20	3794.1	6283.3	3794.1	6283.3	0.72762	3.0981e+06	3.2253e+06	1.386	0.91567	0.084329	0.16866	0.93469	True
KRT20_g2	KRT20	2687.5	4415.1	2687.5	4415.1	0.71595	1.4922e+06	1.7236e+06	1.3159	0.90394	0.096061	0.19212	0.93469	True
KRT20_g1	KRT20	2269	3437.6	2269	3437.6	0.59915	6.8285e+05	1.2672e+06	1.0381	0.84705	0.15295	0.30591	0.93469	True
EGFP_g3	EGFP	3406.9	4963.6	3406.9	4963.6	0.54278	1.2116e+06	2.6523e+06	0.95583	0.82727	0.17273	0.34545	0.93469	True
KRT20_g4	KRT20	1174.6	1701.8	1174.6	1701.8	0.53452	1.3897e+05	3.8323e+05	0.85164	0.79693	0.20307	0.40615	0.93469	True
EGFP_g2	EGFP	6226.1	8239.4	6226.1	8239.4	0.40415	2.0267e+06	7.935e+06	0.71472	0.75935	0.24065	0.4813	0.93469	True
mKate2_g4	mKate2	2299.5	2984	2299.5	2984	0.3758	2.3429e+05	1.2983e+06	0.60076	0.7199	0.2801	0.56021	0.93469	True
EGFP_g6	EGFP	6676.1	8300.4	6676.1	8300.4	0.31413	1.3192e+06	9.008e+06	0.54119	0.70192	0.29808	0.59616	0.93469	True
EGFP_g1	EGFP	5307	6532.9	5307	6532.9	0.29978	7.5143e+05	5.9356e+06	0.50319	0.688	0.312	0.624	0.93469	True
EGFP_g5	EGFP	6021.2	7361.6	6021.2	7361.6	0.28992	8.983e+05	7.4667e+06	0.49053	0.68376	0.31624	0.63248	0.93469	True
ROSA26_g7	ROSA26	4815.2	3851.3	4815.2	3851.3	-0.32217	4.6455e+05	4.9739e+06	0.46114	0.32235	0.67765	0.6447	0.93469	False
SOX9_g3	SOX9	1743.1	1401.8	1743.1	1401.8	-0.31425	58270	7.8493e+05	0.42991	0.33363	0.66637	0.66726	0.93469	False
ROSA26_g3	ROSA26	5902.6	4882.7	5902.6	4882.7	-0.27362	5.2009e+05	7.2015e+06	0.40482	0.34281	0.65719	0.68561	0.93469	False
LRIG1_g2	LRIG1	2522.7	2072.2	2522.7	2072.2	-0.28371	1.015e+05	1.5364e+06	0.40046	0.34441	0.65559	0.68882	0.93469	False
CCR5_g2	CCR5	4396.6	3661.4	4396.6	3661.4	-0.26393	2.7026e+05	4.2161e+06	0.38623	0.34966	0.65034	0.69933	0.93469	False
ROSA26_g6	ROSA26	5464	4585	5464	4585	-0.25298	3.8629e+05	6.2585e+06	0.37642	0.3533	0.6467	0.7066	0.93469	False
CCR5_g1	CCR5	2683.2	2240.9	2683.2	2240.9	-0.25973	97780	1.7185e+06	0.37237	0.35481	0.64519	0.70962	0.93469	False
CCR5_g4	CCR5	2033.5	1695.9	2033.5	1695.9	-0.26175	56979	1.0385e+06	0.37078	0.3554	0.6446	0.7108	0.93469	False
SOX9_g2	SOX9	3134	2642.9	3134	2642.9	-0.24577	1.2056e+05	2.2789e+06	0.35748	0.36037	0.63963	0.72073	0.93469	False
AAVS1_g5	AAVS1	3415.6	2914.9	3415.6	2914.9	-0.22866	1.2539e+05	2.6646e+06	0.33715	0.368	0.632	0.736	0.93469	False
PROM1_g1	PROM1	3618.8	3091.8	3618.8	3091.8	-0.22699	1.3886e+05	2.9597e+06	0.33584	0.3685	0.6315	0.73699	0.93469	False
CCR5_g6	CCR5	3100	2650	3100	2650	-0.2262	1.0125e+05	2.2341e+06	0.3327	0.36968	0.63032	0.73936	0.93469	False
ROSA26_g5	ROSA26	3617.9	3098.9	3617.9	3098.9	-0.22336	1.3472e+05	2.9584e+06	0.33119	0.37025	0.62975	0.7405	0.93469	False
EGFP_g4	EGFP	3618.8	4187.7	3618.8	4187.7	0.21058	1.6181e+05	2.9597e+06	0.33067	0.62287	0.37713	0.75425	0.93469	True
PROM1_g5	PROM1	3511.6	3008.6	3511.6	3008.6	-0.22294	1.2648e+05	2.8022e+06	0.33023	0.37061	0.62939	0.74122	0.93469	False
CCR5_g8	CCR5	3577	3067.2	3577	3067.2	-0.22174	1.2992e+05	2.8978e+06	0.32894	0.3711	0.6289	0.7422	0.93469	False
LRIG1_g5	LRIG1	7255.1	6257.5	7255.1	6257.5	-0.21337	4.9757e+05	1.0478e+07	0.32891	0.37111	0.62889	0.74222	0.93469	False
AAVS1_g8	AAVS1	5887.8	5085.5	5887.8	5085.5	-0.2113	3.2185e+05	7.1687e+06	0.32263	0.37349	0.62651	0.74698	0.93469	False
CCR5_g5	CCR5	2911.6	2503.5	2911.6	2503.5	-0.21781	83294	1.9936e+06	0.32129	0.374	0.626	0.74799	0.93469	False
ROSA26_g4	ROSA26	4271.1	3688.4	4271.1	3688.4	-0.21155	1.6976e+05	3.9998e+06	0.31818	0.37517	0.62483	0.75035	0.93469	False
AAVS1_g3	AAVS1	3064.2	2641.8	3064.2	2641.8	-0.21394	89233	2.1875e+06	0.31698	0.37563	0.62437	0.75126	0.93469	False
CCR5_g7	CCR5	5750	5008.1	5750	5008.1	-0.19926	2.7519e+05	6.8667e+06	0.30602	0.3798	0.6202	0.75959	0.93469	False
CTRL0006_g6	CTRL	6651.6	5803.9	6651.6	5803.9	-0.19665	3.5932e+05	8.9482e+06	0.30462	0.38033	0.61967	0.76066	0.93469	False
ROSA26_g2	ROSA26	4934.7	4304.9	4934.7	4304.9	-0.19693	1.9831e+05	5.2004e+06	0.30078	0.38179	0.61821	0.76358	0.93469	False
