sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g5	mKate2	700.75	1531.9	700.75	1531.9	1.1272	3.4537e+05	75734	3.02	0.99873	0.0012707	0.0025413	0.079959	True
EGFP_g2	EGFP	4176.9	534.22	4176.9	534.22	-2.9646	6.6346e+06	1.6021e+06	2.9639	0.0015188	0.99848	0.0030375	0.079959	False
EGFP_g5	EGFP	3575.5	429.63	3575.5	429.63	-3.0541	4.9484e+06	1.2279e+06	2.9407	0.0016374	0.99836	0.0032749	0.079959	False
EGFP_g1	EGFP	2928.5	450.54	2928.5	450.54	-2.6977	3.0701e+06	8.7257e+05	2.7332	0.0031359	0.99686	0.0062719	0.079959	False
EGFP_g3	EGFP	2193.6	300.9	2193.6	300.9	-2.8618	1.7912e+06	5.323e+05	2.7042	0.0034237	0.99658	0.0068474	0.079959	False
mKate2_g3	mKate2	981.48	1966.3	981.48	1966.3	1.0017	4.8494e+05	1.3462e+05	2.6841	0.99635	0.0036498	0.0072997	0.079959	True
mKate2_g2	mKate2	990.91	1977.6	990.91	1977.6	0.99618	4.8675e+05	1.3684e+05	2.6672	0.99616	0.0038382	0.0076763	0.079959	True
EGFP_g4	EGFP	1766.4	242.97	1766.4	242.97	-2.8568	1.1604e+06	3.6751e+05	2.6349	0.0042084	0.99579	0.0084167	0.079959	False
EGFP_g6	EGFP	3255.6	736.96	3255.6	736.96	-2.1418	3.1719e+06	1.0459e+06	2.5023	0.00617	0.99383	0.01234	0.1042	False
mKate2_g1	mKate2	859.61	1654.1	859.61	1654.1	0.94352	3.1564e+05	1.0735e+05	2.425	0.99231	0.0076867	0.015373	0.11684	True
SOX9_g6	SOX9	1462.4	2671.1	1462.4	2671.1	0.86861	7.3043e+05	2.6611e+05	2.343	0.99041	0.0095867	0.019173	0.13247	True
KRT20_g2	KRT20	1188.9	415.14	1188.9	415.14	-1.5157	2.9939e+05	1.8681e+05	1.8273	0.033829	0.96617	0.067659	0.4285	False
KRT20_g3	KRT20	1075.8	392.62	1075.8	392.62	-1.4519	2.3336e+05	1.5746e+05	1.7583	0.039348	0.96065	0.078696	0.46007	False
KRT20_g5	KRT20	1725.8	738.57	1725.8	738.57	-1.2233	4.8726e+05	3.5317e+05	1.6789	0.046587	0.95341	0.093175	0.49619	False
mKate2_g4	mKate2	792.15	1298.5	792.15	1298.5	0.71233	1.2821e+05	93364	1.6573	0.95103	0.048966	0.097932	0.49619	True
