sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g5	EGFP	3235.9	189.56	3235.9	189.56	-4.0863	4.6401e+06	2.8502e+08	2.4255	0.0076431	0.99236	0.015286	0.50141	False
EGFP_g1	EGFP	2691.5	158.72	2691.5	158.72	-4.0753	3.2076e+06	1.8289e+08	2.4117	0.0079391	0.99206	0.015878	0.50141	False
EGFP_g2	EGFP	3594.3	277.48	3594.3	277.48	-3.6905	5.5008e+06	3.6709e+08	2.3303	0.0098963	0.9901	0.019793	0.50141	False
EGFP_g3	EGFP	1835	190.7	1835	190.7	-3.2596	1.3518e+06	7.2684e+07	2.1718	0.014934	0.98507	0.029868	0.56749	False
EGFP_g4	EGFP	1373.3	202.12	1373.3	202.12	-2.7584	6.8588e+05	3.6165e+07	2.0101	0.02221	0.97779	0.044419	0.58283	False
SOX9_g2	SOX9	1123.4	179.28	1123.4	179.28	-2.6409	4.4568e+05	2.2292e+07	1.9618	0.024895	0.9751	0.049791	0.58283	False
EGFP_g6	EGFP	2656.8	668.01	2656.8	668.01	-1.9902	1.9777e+06	1.7726e+08	1.8245	0.03404	0.96596	0.06808	0.58283	False
SOX9_g5	SOX9	1376	468.18	1376	468.18	-1.5533	4.1208e+05	3.6335e+07	1.63	0.051547	0.94845	0.10309	0.58283	False
SOX9_g4	SOX9	489.21	181.56	489.21	181.56	-1.425	47323	3.0097e+06	1.5022	0.066524	0.93348	0.13305	0.58283	False
SOX9_g1	SOX9	1164.3	631.47	1164.3	631.47	-0.88165	1.4196e+05	2.4298e+07	1.3734	0.084808	0.91519	0.16962	0.58283	False
SOX9_g6	SOX9	1145.6	677.15	1145.6	677.15	-0.75774	1.0974e+05	2.3369e+07	1.324	0.092753	0.90725	0.18551	0.58283	False
CTRL0004_g4	CTRL	626.19	500.15	626.19	500.15	-0.32364	7942.3	5.4544e+06	1.0849	0.13898	0.86102	0.27796	0.58283	False
CCR5_g7	CCR5	1531.7	1467.3	1531.7	1467.3	-0.061855	2068.8	4.7036e+07	1.0633	0.14382	0.85618	0.28764	0.58283	False
ROSA26_g5	ROSA26	961.52	874.7	961.52	874.7	-0.13638	3768.9	1.5324e+07	1.0464	0.14768	0.85232	0.29536	0.58283	False
CCR5_g8	CCR5	891.25	818.74	891.25	818.74	-0.12227	2628.5	1.2764e+07	1.0319	0.15105	0.84895	0.3021	0.58283	False
ROSA26_g2	ROSA26	1101.2	1049.4	1101.2	1049.4	-0.06939	1339.4	2.1244e+07	1.0309	0.1513	0.8487	0.3026	0.58283	False
AAVS1_g1	AAVS1	898.36	853	898.36	853	-0.074669	1029	1.3011e+07	1.0111	0.15597	0.84403	0.31195	0.58283	False
AAVS1_g5	AAVS1	799.63	790.19	799.63	790.19	-0.017107	44.535	9.8291e+06	0.97177	0.16558	0.83442	0.33117	0.58283	False
PROM1_g5	PROM1	629.74	599.5	629.74	599.5	-0.070896	457.42	5.5293e+06	0.97062	0.16587	0.83413	0.33174	0.58283	False
SOX9_g3	SOX9	332.66	290.04	332.66	290.04	-0.19715	908.18	1.1888e+06	0.96126	0.16821	0.83179	0.33642	0.58283	False
CTRL0009_g9	CTRL	794.3	1569	794.3	1569	0.98117	3.0006e+05	9.6718e+06	0.2491	0.33148	0.66852	0.66296	0.6718	True
AAVS1_g9	AAVS1	252.61	432.78	252.61	432.78	0.77436	16231	6.1262e+05	0.23019	0.34727	0.65273	0.69454	0.69454	True
CCR5_g3	CCR5	578.15	1054	578.15	1054	0.86519	1.132e+05	4.5005e+06	0.22429	0.3229	0.6771	0.6458	0.66325	True
CCR5_g10	CCR5	557.7	1001.4	557.7	1001.4	0.84339	98457	4.1265e+06	0.21845	0.32002	0.67998	0.64004	0.66325	True
AAVS1_g10	AAVS1	401.15	646.32	401.15	646.32	0.68673	30053	1.8661e+06	0.17947	0.30334	0.69666	0.60669	0.64039	True
KRT20_g4	KRT20	395.81	623.48	395.81	623.48	0.65419	25915	1.8069e+06	0.16937	0.29725	0.70275	0.59449	0.63636	True
CTRL0001_g1	CTRL	855.67	1350.9	855.67	1350.9	0.65814	1.2261e+05	1.1571e+07	0.14558	0.26227	0.73773	0.52454	0.58283	True
CCR5_g4	CCR5	322.88	468.18	322.88	468.18	0.53469	10556	1.1063e+06	0.13814	0.28281	0.71719	0.56562	0.6141	True
LRIG1_g4	LRIG1	1159	1781.4	1159	1781.4	0.61969	1.9368e+05	2.403e+07	0.12696	0.24259	0.75741	0.48518	0.58283	True
mKate2_g6	mKate2	1317.3	2015.5	1317.3	2015.5	0.61314	2.4371e+05	3.2712e+07	0.12207	0.23627	0.76373	0.47254	0.58283	True
CTRL0002_g2	CTRL	711.58	1038	711.58	1038	0.54406	53272	7.421e+06	0.11982	0.24994	0.75006	0.49988	0.58283	True
ROSA26_g9	ROSA26	405.6	570.95	405.6	570.95	0.49229	13671	1.9163e+06	0.11945	0.26458	0.73542	0.52915	0.58283	True
AAVS1_g7	AAVS1	490.99	698.84	490.99	698.84	0.50841	21602	3.0361e+06	0.11929	0.25931	0.74069	0.51861	0.58283	True
KRT20_g5	KRT20	1206.1	1808.8	1206.1	1808.8	0.58424	1.8159e+05	2.6452e+07	0.11717	0.2351	0.7649	0.4702	0.58283	True
CCR5_g9	CCR5	499.88	704.55	499.88	704.55	0.49428	20945	3.1703e+06	0.11495	0.25601	0.74399	0.51202	0.58283	True
CCR5_g6	CCR5	578.15	810.75	578.15	810.75	0.48708	27050	4.5005e+06	0.10964	0.24868	0.75132	0.49736	0.58283	True
PROM1_g6	PROM1	1778.9	2665.2	1778.9	2665.2	0.58296	3.9273e+05	6.7452e+07	0.10791	0.21974	0.78026	0.43947	0.58283	True
AAVS1_g8	AAVS1	973.97	1401.1	973.97	1401.1	0.52417	91226	1.5806e+07	0.10744	0.23383	0.76617	0.46767	0.58283	True
PROM1_g2	PROM1	1574.4	2335.2	1574.4	2335.2	0.56847	2.8943e+05	5.0256e+07	0.10732	0.22217	0.77783	0.44434	0.58283	True
PROM1_g4	PROM1	1283.5	1877.3	1283.5	1877.3	0.5482	1.7629e+05	3.0727e+07	0.10712	0.22687	0.77313	0.45374	0.58283	True
mKate2_g3	mKate2	748.04	1054	748.04	1054	0.49409	46797	8.3704e+06	0.10574	0.23939	0.76061	0.47879	0.58283	True
ROSA26_g8	ROSA26	722.25	1003.7	722.25	1003.7	0.47424	39616	7.692e+06	0.10149	0.2375	0.7625	0.475	0.58283	True
CTRL0010_g10	CTRL	1577	2297.5	1577	2297.5	0.54257	2.5954e+05	5.0462e+07	0.10142	0.21815	0.78185	0.4363	0.58283	True
