sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
ROSA26_g1	ROSA26	6273.8	4426.5	6273.8	4426.5	-0.50308	1.7063e+06	4.1301e+11	2.5457	0.005453	0.99455	0.010906	0.040033	False
CTRL0003_g3	CTRL	5368.6	3905.6	5368.6	3905.6	-0.45892	1.0703e+06	2.5644e+11	2.5062	0.0061019	0.9939	0.012204	0.040033	False
PROM1_g6	PROM1	4612.3	3276	4612.3	3276	-0.49339	8.9274e+05	1.6116e+11	2.4864	0.0064519	0.99355	0.012904	0.040033	False
ROSA26_g6	ROSA26	3108.7	2038	3108.7	2038	-0.60896	5.7328e+05	4.8215e+10	2.4411	0.0073222	0.99268	0.014644	0.040033	False
LRIG1_g5	LRIG1	3881.9	2923	3881.9	2923	-0.4092	4.5977e+05	9.5115e+10	2.433	0.0074867	0.99251	0.014973	0.040033	False
CTRL0006_g6	CTRL	3471.8	2547.8	3471.8	2547.8	-0.44631	4.2693e+05	6.7596e+10	2.4211	0.007736	0.99226	0.015472	0.040033	False
PROM1_g4	PROM1	3206.2	2318.2	3206.2	2318.2	-0.46772	3.9433e+05	5.2991e+10	2.4114	0.0079462	0.99205	0.015892	0.040033	False
LRIG1_g4	LRIG1	2792.7	1915.8	2792.7	1915.8	-0.54353	3.8455e+05	3.4736e+10	2.4042	0.0081041	0.9919	0.016208	0.040033	False
CCR5_g7	CCR5	3118	2351.5	3118	2351.5	-0.40689	2.9376e+05	4.8655e+10	2.3906	0.0084106	0.99159	0.016821	0.040033	False
AAVS1_g8	AAVS1	2612.9	1812.1	2612.9	1812.1	-0.52776	3.2066e+05	2.8337e+10	2.3874	0.0084833	0.99152	0.016967	0.040033	False
CTRL0010_g10	CTRL	2928.9	2166.3	2928.9	2166.3	-0.43492	2.9074e+05	4.0181e+10	2.3857	0.0085232	0.99148	0.017046	0.040033	False
PROM1_g2	PROM1	2834.8	2092.3	2834.8	2092.3	-0.43798	2.7564e+05	3.636e+10	2.3802	0.0086517	0.99135	0.017303	0.040033	False
ROSA26_g7	ROSA26	2413.7	1643	2413.7	1643	-0.55467	2.9703e+05	2.2234e+10	2.379	0.0086787	0.99132	0.017357	0.040033	False
ROSA26_g3	ROSA26	3055.8	2382.3	3055.8	2382.3	-0.35903	2.2676e+05	4.5747e+10	2.3745	0.0087866	0.99121	0.017573	0.040033	False
AAVS1_g1	AAVS1	2463.3	1760.2	2463.3	1760.2	-0.4846	2.4715e+05	2.3661e+10	2.365	0.0090147	0.99099	0.018029	0.040033	False
ROSA26_g2	ROSA26	2528.8	1856.5	2528.8	1856.5	-0.44568	2.2602e+05	2.564e+10	2.3601	0.009135	0.99086	0.01827	0.040033	False
CCR5_g2	CCR5	2243.9	1572.6	2243.9	1572.6	-0.51261	2.2535e+05	1.7788e+10	2.3541	0.0092826	0.99072	0.018565	0.040033	False
ROSA26_g4	ROSA26	2319.6	1693.6	2319.6	1693.6	-0.45357	1.9594e+05	1.9687e+10	2.3453	0.0095046	0.9905	0.019009	0.040033	False
KRT20_g5	KRT20	3056.6	2605.8	3056.6	2605.8	-0.23015	1.0164e+05	4.5786e+10	2.3414	0.0096066	0.99039	0.019213	0.040033	False
PROM1_g3	PROM1	2026.3	1394.8	2026.3	1394.8	-0.5384	1.9935e+05	1.3019e+10	2.341	0.0096168	0.99038	0.019234	0.040033	False
EGFP_g6	EGFP	3007	2546.5	3007	2546.5	-0.23973	1.0604e+05	4.3552e+10	2.3407	0.009625	0.99037	0.01925	0.040033	False
LRIG1_g1	LRIG1	2297.7	1707.1	2297.7	1707.1	-0.4284	1.7439e+05	1.9125e+10	2.337	0.0097199	0.99028	0.01944	0.040033	False
