sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g1	mKate2	3358.2	354.98	3358.2	354.98	-3.2382	4.5096e+06	3.7934e+10	2.9815	0.0014343	0.99857	0.0028686	0.035643	False
mKate2_g3	mKate2	3501.2	410.98	3501.2	410.98	-3.0876	4.7747e+06	3.955e+10	2.9429	0.0016258	0.99837	0.0032516	0.035643	False
mKate2_g2	mKate2	4118.2	454.98	4118.2	454.98	-3.1753	6.7097e+06	4.652e+10	2.9369	0.0016576	0.99834	0.0033152	0.035643	False
mKate2_g5	mKate2	2857.1	443.98	2857.1	443.98	-2.6833	2.9117e+06	3.2275e+10	2.8866	0.0019469	0.99805	0.0038938	0.035643	False
mKate2_g6	mKate2	5606.3	689.96	5606.3	689.96	-3.0206	1.2085e+07	6.3329e+10	2.8554	0.0021489	0.99785	0.0042978	0.035643	False
SOX9_g2	SOX9	1596.1	609.97	1596.1	609.97	-1.3863	4.8621e+05	1.803e+10	2.6883	0.0035903	0.99641	0.0071807	0.035643	False
SOX9_g4	SOX9	1226.1	549.97	1226.1	549.97	-1.1552	2.2855e+05	1.385e+10	2.6785	0.0036979	0.9963	0.0073957	0.035643	False
SOX9_g3	SOX9	1163.1	599.97	1163.1	599.97	-0.9538	1.5854e+05	1.3138e+10	2.6402	0.0041427	0.99586	0.0082855	0.035643	False
SOX9_g5	SOX9	2039.1	818.96	2039.1	818.96	-1.315	7.4438e+05	2.3034e+10	2.6308	0.0042595	0.99574	0.008519	0.035643	False
mKate2_g4	mKate2	2635.1	1042.9	2635.1	1042.9	-1.3364	1.2675e+06	2.9767e+10	2.5924	0.0047648	0.99524	0.0095295	0.035643	False
ROSA26_g9	ROSA26	810.04	770.96	810.04	770.96	-0.071252	763.73	9.1503e+09	2.49	0.0063874	0.99361	0.012775	0.035643	False
SOX9_g1	SOX9	1935.1	1196.9	1935.1	1196.9	-0.6926	2.7244e+05	2.1859e+10	2.4897	0.0063924	0.99361	0.012785	0.035643	False
AAVS1_g6	AAVS1	903.05	880.95	903.05	880.95	-0.035695	244.06	1.0201e+10	2.4619	0.00691	0.99309	0.01382	0.035643	False
CCR5_g4	CCR5	1202.1	1036.9	1202.1	1036.9	-0.21298	13632	1.3579e+10	2.4551	0.0070421	0.99296	0.014084	0.035643	False
SOX9_g6	SOX9	3876.2	2084.9	3876.2	2084.9	-0.89435	1.6044e+06	4.3786e+10	2.4166	0.0078333	0.99217	0.015667	0.035643	False
CCR5_g9	CCR5	1333.1	1233.9	1333.1	1233.9	-0.1114	4913.8	1.5058e+10	2.411	0.007954	0.99205	0.015908	0.035643	False
CCR5_g1	CCR5	1537.1	1347.9	1537.1	1347.9	-0.18932	17889	1.7363e+10	2.405	0.0080865	0.99191	0.016173	0.035643	False
CCR5_g3	CCR5	1458.1	1371.9	1458.1	1371.9	-0.087799	3710.7	1.6471e+10	2.3888	0.0084526	0.99155	0.016905	0.035643	False
AAVS1_g7	AAVS1	1494.1	1403.9	1494.1	1403.9	-0.089726	4063.6	1.6877e+10	2.3848	0.0085439	0.99146	0.017088	0.035643	False
AAVS1_g3	AAVS1	1767.1	1626.9	1767.1	1626.9	-0.11917	9824.9	1.9961e+10	2.3617	0.0090968	0.9909	0.018194	0.035643	False
ROSA26_g10	ROSA26	2233.1	1936.9	2233.1	1936.9	-0.20521	43873	2.5225e+10	2.3408	0.009622	0.99038	0.019244	0.035643	False
CCR5_g10	CCR5	1903.1	1814.9	1903.1	1814.9	-0.06842	3889.1	2.1498e+10	2.3349	0.0097749	0.99023	0.01955	0.035643	False
CCR5_g8	CCR5	2300.1	2036.9	2300.1	2036.9	-0.17526	34644	2.5982e+10	2.3275	0.0099686	0.99003	0.019937	0.035643	False
ROSA26_g8	ROSA26	1822.1	1813.9	1822.1	1813.9	-0.0064958	33.539	2.0583e+10	2.3269	0.0099865	0.99001	0.019973	0.035643	False
CTRL0002_g2	CTRL	1971.1	1908.9	1971.1	1908.9	-0.046238	1934.6	2.2266e+10	2.3226	0.0101	0.9899	0.020201	0.035643	False
PROM1_g1	PROM1	2079.1	1985.9	2079.1	1985.9	-0.066142	4344.3	2.3486e+10	2.3179	0.010228	0.98977	0.020457	0.035643	False
CTRL0009_g9	CTRL	2089.1	2019.9	2089.1	2019.9	-0.048584	2395.3	2.3599e+10	2.3124	0.010378	0.98962	0.020756	0.035643	False
ROSA26_g5	ROSA26	2171.1	2067.9	2171.1	2067.9	-0.070241	5327.4	2.4525e+10	2.3109	0.01042	0.98958	0.02084	0.035643	False
CTRL0005_g5	CTRL	2048.1	2028.9	2048.1	2028.9	-0.013591	184.57	2.3136e+10	2.3069	0.010529	0.98947	0.021059	0.035643	False
ROSA26_g7	ROSA26	2130.1	2100.9	2130.1	2100.9	-0.019919	426.94	2.4062e+10	2.3012	0.010689	0.98931	0.021378	0.035643	False
AAVS1_g2	AAVS1	2452.1	2271.9	2452.1	2271.9	-0.1101	16244	2.7699e+10	2.2986	0.010765	0.98924	0.021529	0.035643	False
AAVS1_g8	AAVS1	2700.1	2545.9	2700.1	2545.9	-0.084845	11900	3.0501e+10	2.2738	0.011489	0.98851	0.022978	0.035643	False
ROSA26_g6	ROSA26	3230.2	3049.8	3230.2	3049.8	-0.082849	16259	3.6488e+10	2.2393	0.012569	0.98743	0.025138	0.035643	False
CCR5_g7	CCR5	3709.2	3287.8	3709.2	3287.8	-0.17392	88775	4.1899e+10	2.2373	0.012632	0.98737	0.025265	0.035643	False
PROM1_g2	PROM1	3412.2	3290.8	3412.2	3290.8	-0.052227	7363	3.8544e+10	2.2206	0.013191	0.98681	0.026381	0.035643	False
CTRL0006_g6	CTRL	3586.2	3479.8	3586.2	3479.8	-0.043427	5657.2	4.051e+10	2.2086	0.013601	0.9864	0.027201	0.035643	False
PROM1_g6	PROM1	4965.3	4956.7	4965.3	4956.7	-0.0024768	36.285	5.6088e+10	2.1339	0.016423	0.98358	0.032847	0.039625	False
