sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g5	mKate2	685.1	1163.8	685.1	1163.8	0.76361	1.1459e+05	1.6157e+05	1.191	0.87777	0.12223	0.24446	0.98565	True
mKate2_g2	mKate2	947.05	1518	947.05	1518	0.68011	1.63e+05	2.9249e+05	1.0558	0.8484	0.1516	0.3032	0.98565	True
mKate2_g3	mKate2	931.38	1492.7	931.38	1492.7	0.67992	1.5755e+05	2.8367e+05	1.0539	0.84794	0.15206	0.30412	0.98565	True
mKate2_g6	mKate2	1314.2	2054.8	1314.2	2054.8	0.64435	2.7419e+05	5.3337e+05	1.014	0.83891	0.16109	0.32219	0.98565	True
mKate2_g1	mKate2	801.52	1270.4	801.52	1270.4	0.66385	1.0994e+05	2.1542e+05	1.0103	0.83696	0.16304	0.32607	0.98565	True
KRT20_g1	KRT20	869.81	1361.7	869.81	1361.7	0.64604	1.2098e+05	2.5025e+05	0.9833	0.83031	0.16969	0.33939	0.98565	True
KRT20_g2	KRT20	1159.7	1777.4	1159.7	1777.4	0.61549	1.9072e+05	4.2407e+05	0.9484	0.82186	0.17814	0.35627	0.98565	True
KRT20_g6	KRT20	698.53	1045.4	698.53	1045.4	0.58103	60175	1.6742e+05	0.84784	0.79263	0.20737	0.41473	0.98565	True
KRT20_g5	KRT20	1678.1	2395.4	1678.1	2395.4	0.51323	2.573e+05	8.3502e+05	0.78503	0.77637	0.22363	0.44727	0.98565	True
KRT20_g4	KRT20	442.18	644.26	442.18	644.26	0.54198	20417	72452	0.75074	0.76162	0.23838	0.47675	0.98565	True
EGFP_g2	EGFP	2250.1	3140.9	2250.1	3140.9	0.481	3.9674e+05	1.4302e+06	0.74484	0.76477	0.23523	0.47046	0.98565	True
EGFP_g6	EGFP	2429.2	3204.1	2429.2	3204.1	0.3993	3.0025e+05	1.646e+06	0.604	0.71888	0.28112	0.56224	0.98565	True
SOX9_g3	SOX9	710.85	506.91	710.85	506.91	-0.48699	20795	1.7287e+05	0.58143	0.28048	0.71952	0.56095	0.98565	False
mKate2_g4	mKate2	916.83	1193.6	916.83	1193.6	0.38028	38312	2.756e+05	0.52728	0.68842	0.31158	0.62316	0.98565	True
CCR5_g8	CCR5	1385.9	1085.2	1385.9	1085.2	-0.35254	45201	5.8791e+05	0.45773	0.32357	0.67643	0.64714	0.98565	False
