sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g1	mKate2	913.61	4371.1	913.61	4371.1	2.2571	5.9772e+06	24731	21.986	1	1.9719e-107	3.9438e-107	2.9973e-105	True
mKate2_g3	mKate2	941.79	4352.3	941.79	4352.3	2.2071	5.8156e+06	25836	21.218	1	3.277e-100	6.5539e-100	2.4905e-98	True
mKate2_g2	mKate2	1027.3	4133.6	1027.3	4133.6	2.0075	4.8245e+06	29280	18.153	1	6.051e-74	1.2102e-73	3.0658e-72	True
mKate2_g6	mKate2	1480.1	4999.3	1480.1	4999.3	1.7553	6.1923e+06	49558	15.808	1	1.3627e-56	2.7255e-56	5.1784e-55	True
mKate2_g5	mKate2	858.27	2550.3	858.27	2550.3	1.5701	1.4315e+06	22605	11.254	1	1.1051e-29	2.2101e-29	3.3594e-28	True
mKate2_g4	mKate2	987.07	2274	987.07	2274	1.2032	8.2813e+05	27643	7.7406	1	4.949e-15	9.8981e-15	1.2538e-13	True
SOX9_g5	SOX9	1402.6	2639.8	1402.6	2639.8	0.91181	7.6528e+05	45860	5.777	1	3.8012e-09	7.6025e-09	8.2541e-08	True
SOX9_g2	SOX9	1264.8	2109	1264.8	2109	0.73725	3.5639e+05	39507	4.2476	0.99999	1.0804e-05	2.1607e-05	0.00020527	True
SOX9_g4	SOX9	716.4	1237.4	716.4	1237.4	0.78762	1.3572e+05	17433	3.9459	0.99996	3.9756e-05	7.9511e-05	0.00067143	True
SOX9_g1	SOX9	1636.1	2446	1636.1	2446	0.57989	3.2798e+05	57263	3.3846	0.99964	0.00035646	0.00071293	0.0054182	True
LRIG1_g2	LRIG1	1369.4	806.05	1369.4	806.05	-0.76389	1.5869e+05	44303	2.6766	0.0037192	0.99628	0.0074384	0.051392	False
ROSA26_g7	ROSA26	2508.4	1655.8	2508.4	1655.8	-0.59893	3.6346e+05	1.0614e+05	2.617	0.0044355	0.99556	0.0088709	0.056182	False
LRIG1_g4	LRIG1	2580.9	1730.4	2580.9	1730.4	-0.5765	3.6167e+05	1.106e+05	2.5574	0.005273	0.99473	0.010546	0.061653	False
KRT20_g3	KRT20	1804.1	1182.7	1804.1	1182.7	-0.60873	1.9304e+05	65940	2.4197	0.0077659	0.99223	0.015532	0.079959	False
LRIG1_g5	LRIG1	3501.5	2500.6	3501.5	2500.6	-0.48552	5.0089e+05	1.7192e+05	2.4139	0.0078907	0.99211	0.015781	0.079959	False
CCR5_g6	CCR5	1659.2	1083.3	1659.2	1083.3	-0.61453	1.658e+05	58435	2.3822	0.008605	0.9914	0.01721	0.081747	False
AAVS1_g1	AAVS1	2226.7	1549.5	2226.7	1549.5	-0.52283	2.2931e+05	89356	2.2655	0.011742	0.98826	0.023483	0.10392	False
KRT20_g1	KRT20	1492.2	988.92	1492.2	988.92	-0.59299	1.2663e+05	50142	2.2474	0.012307	0.98769	0.024614	0.10392	False
AAVS1_g8	AAVS1	2411.8	1741.3	2411.8	1741.3	-0.46973	2.248e+05	1.0029e+05	2.1174	0.017114	0.98289	0.034229	0.13691	False
LRIG1_g6	LRIG1	1172.2	783.19	1172.2	783.19	-0.58119	75667	35408	2.0674	0.01935	0.98065	0.0387	0.14162	False
PROM1_g5	PROM1	1443.9	994.89	1443.9	994.89	-0.53689	1.008e+05	47818	2.0532	0.020025	0.97998	0.040049	0.14162	False
PROM1_g3	PROM1	1695.4	1193.7	1695.4	1193.7	-0.50589	1.2588e+05	60285	2.0436	0.020498	0.9795	0.040996	0.14162	False
KRT20_g2	KRT20	2089.8	1519.7	2089.8	1519.7	-0.45939	1.6255e+05	81534	1.9968	0.022921	0.97708	0.045842	0.15148	False
ROSA26_g3	ROSA26	2362.5	1746.3	2362.5	1746.3	-0.43584	1.8988e+05	97337	1.9752	0.02412	0.97588	0.048241	0.15276	False
CTRL0006_g6	CTRL	3082.9	2363.5	3082.9	2363.5	-0.38326	2.5882e+05	1.4301e+05	1.9026	0.028549	0.97145	0.057098	0.17358	False
ROSA26_g4	ROSA26	1914.8	1413.3	1914.8	1413.3	-0.43782	1.2573e+05	71858	1.8707	0.030696	0.9693	0.061393	0.17946	False
ROSA26_g1	ROSA26	5187.9	4196.2	5187.9	4196.2	-0.30599	4.9171e+05	3.0369e+05	1.7995	0.035969	0.96403	0.071939	0.20249	False
PROM1_g6	PROM1	3723.9	2999.6	3723.9	2999.6	-0.31196	2.6232e+05	1.8793e+05	1.6708	0.047379	0.95262	0.094758	0.2572	False
SOX9_g6	SOX9	1842.3	2272	1842.3	2272	0.30231	92327	67966	1.6483	0.95035	0.049647	0.099294	0.26022	True
AAVS1_g7	AAVS1	1262.8	953.14	1262.8	953.14	-0.40545	47932	39416	1.5595	0.059437	0.94056	0.11887	0.30115	False
PROM1_g4	PROM1	2611	2111	2611	2111	-0.30655	1.2501e+05	1.1247e+05	1.491	0.067987	0.93201	0.13597	0.31995	False
LRIG1_g1	LRIG1	2027.5	1613.1	2027.5	1613.1	-0.32967	85853	78043	1.4833	0.068999	0.931	0.138	0.31995	False
ROSA26_g9	ROSA26	664.08	479.06	664.08	479.06	-0.47033	17117	15633	1.4798	0.069462	0.93054	0.13892	0.31995	False
ROSA26_g5	ROSA26	1465	1144	1465	1144	-0.35658	51532	48830	1.4528	0.073139	0.92686	0.14628	0.32294	False
ROSA26_g6	ROSA26	2552.7	2076.2	2552.7	2076.2	-0.29791	1.135e+05	1.0886e+05	1.4441	0.07436	0.92564	0.14872	0.32294	False
KRT20_g6	KRT20	1327.2	1044.6	1327.2	1044.6	-0.34512	39925	42346	1.3732	0.084846	0.91515	0.16969	0.35824	False
KRT20_g5	KRT20	2608	2155.8	2608	2155.8	-0.27465	1.0228e+05	1.1228e+05	1.3497	0.088553	0.91145	0.17711	0.36378	False
CCR5_g5	CCR5	1282.9	1018.7	1282.9	1018.7	-0.33232	34886	40325	1.3154	0.094188	0.90581	0.18838	0.37675	False
AAVS1_g5	AAVS1	1522.4	1227.5	1522.4	1227.5	-0.31041	43483	51611	1.2981	0.097129	0.90287	0.19426	0.37855	False
KRT20_g4	KRT20	856.26	669.88	856.26	669.88	-0.35368	17369	22529	1.2417	0.10717	0.89283	0.21433	0.40723	False
ROSA26_g10	ROSA26	1913.8	1591.2	1913.8	1591.2	-0.26612	52016	71803	1.2037	0.11436	0.88564	0.22871	0.4108	False
CCR5_g8	CCR5	1561.6	1283.1	1561.6	1283.1	-0.28317	38776	53541	1.2035	0.11439	0.88561	0.22877	0.4108	False
CCR5_g4	CCR5	937.76	746.41	937.76	746.41	-0.32886	18308	25678	1.1941	0.11621	0.88379	0.23242	0.4108	False
CCR5_g1	CCR5	1125.9	910.4	1125.9	910.4	-0.30622	23223	33412	1.179	0.11919	0.88081	0.23838	0.41175	False
CCR5_g9	CCR5	1051.5	853.75	1051.5	853.75	-0.30019	19544	30276	1.1363	0.12792	0.87208	0.25585	0.4321	False
ROSA26_g2	ROSA26	2255.9	1936.1	2255.9	1936.1	-0.22042	51124	91053	1.0597	0.14464	0.85536	0.28928	0.4759	False
CCR5_g7	CCR5	2574.8	2236.3	2574.8	2236.3	-0.2033	57314	1.1022e+05	1.0198	0.15392	0.84608	0.30783	0.4759	False
PROM1_g1	PROM1	1663.2	1416.3	1663.2	1416.3	-0.23171	30486	58640	1.0197	0.15394	0.84606	0.30787	0.4759	False
EGFP_g1	EGFP	2098.9	1809.9	2098.9	1809.9	-0.21363	41767	82045	1.009	0.15648	0.84352	0.31296	0.4759	False
LRIG1_g3	LRIG1	1241.6	1045.6	1241.6	1045.6	-0.24772	19219	38469	0.9996	0.15875	0.84125	0.3175	0.4759	False
AAVS1_g6	AAVS1	583.59	470.11	583.59	470.11	-0.31135	6438.4	12986	0.99579	0.15968	0.84032	0.31935	0.4759	False
EGFP_g4	EGFP	1384.5	1193.7	1384.5	1193.7	-0.21381	18211	45009	0.89956	0.18418	0.81582	0.36835	0.53836	False
CTRL0002_g2	CTRL	1442.9	1265.2	1442.9	1265.2	-0.18941	15779	47770	0.81278	0.20817	0.79183	0.41634	0.57905	False
EGFP_g3	EGFP	1177.2	1024.7	1177.2	1024.7	-0.20002	11633	35627	0.80811	0.20951	0.79049	0.41903	0.57905	False
AAVS1_g4	AAVS1	795.89	680.82	795.89	680.82	-0.225	6621.2	20280	0.80807	0.20952	0.79048	0.41905	0.57905	False
AAVS1_g3	AAVS1	1342.2	1182.7	1342.2	1182.7	-0.18239	12723	43042	0.76889	0.22098	0.77902	0.44196	0.5998	False
CCR5_g2	CCR5	2048.6	1842.7	2048.6	1842.7	-0.15275	21201	79220	0.73159	0.23221	0.76779	0.46442	0.61922	False
CTRL0009_g9	CTRL	1425.8	1568.4	1425.8	1568.4	0.13743	10167	46955	0.65807	0.74475	0.25525	0.51049	0.66078	True
AAVS1_g9	AAVS1	595.66	520.8	595.66	520.8	-0.19342	2802.1	13373	0.64735	0.2587	0.7413	0.51741	0.66078	False
CTRL0008_g8	CTRL	1633	1479.9	1633	1479.9	-0.14196	11725	57110	0.64078	0.26083	0.73917	0.52167	0.66078	False
CCR5_g10	CCR5	1382.5	1251.3	1382.5	1251.3	-0.14373	8605	44915	0.61901	0.26796	0.73204	0.53591	0.6625	False
EGFP_g2	EGFP	2512.4	2312.8	2512.4	2312.8	-0.11941	19931	1.0639e+05	0.61212	0.27023	0.72977	0.54046	0.6625	False
EGFP_g6	EGFP	2609	2418.1	2609	2418.1	-0.10958	18221	1.1235e+05	0.56953	0.2845	0.7155	0.569	0.68641	False
CTRL0010_g10	CTRL	2523.5	2346.6	2523.5	2346.6	-0.10483	15652	1.0706e+05	0.54073	0.29435	0.70565	0.58869	0.69907	False
CCR5_g3	CCR5	960.91	1038.6	960.91	1038.6	0.11208	3019.5	26594	0.47653	0.68315	0.31685	0.6337	0.74094	True
CTRL0001_g1	CTRL	1427.8	1334.8	1427.8	1334.8	-0.097079	4322.5	47051	0.42865	0.33409	0.66591	0.66818	0.76942	False
AAVS1_g10	AAVS1	829.1	773.25	829.1	773.25	-0.10048	1559.5	21508	0.38081	0.35167	0.64833	0.70334	0.79782	False
EGFP_g5	EGFP	2139.1	2045.4	2139.1	2045.4	-0.064601	4391.5	84327	0.32273	0.37345	0.62655	0.7469	0.81729	False
CTRL0007_g7	CTRL	1571.7	1644.9	1571.7	1644.9	0.065662	2681.4	54040	0.31502	0.62363	0.37637	0.75274	0.81729	True
PROM1_g2	PROM1	2371.6	2273	2371.6	2273	-0.061203	4855.6	97876	0.31499	0.37638	0.62362	0.75277	0.81729	False
