sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
ROSA26_g1	ROSA26	6215.2	3976.7	6215.2	3976.7	-0.64409	2.5054e+06	5.8899e+10	2.2319	0.01281	0.98719	0.025621	0.088216	False
PROM1_g6	PROM1	4722.3	2878.4	4722.3	2878.4	-0.71403	1.7e+06	2.7002e+10	2.2069	0.01366	0.98634	0.027321	0.088216	False
AAVS1_g8	AAVS1	3174.1	1675.3	3174.1	1675.3	-0.92157	1.1233e+06	8.741e+09	2.1997	0.013915	0.98608	0.027831	0.088216	False
ROSA26_g3	ROSA26	3058.4	1667.5	3058.4	1667.5	-0.87466	9.6722e+05	7.8659e+09	2.1809	0.014595	0.9854	0.029191	0.088216	False
AAVS1_g1	AAVS1	2534.8	1362.9	2534.8	1362.9	-0.89474	6.8673e+05	4.6157e+09	2.1561	0.015537	0.98446	0.031074	0.088216	False
PROM1_g4	PROM1	3442	2098.1	3442	2098.1	-0.71386	9.0295e+05	1.1001e+10	2.1558	0.015549	0.98445	0.031099	0.088216	False
LRIG1_g5	LRIG1	4091.7	2773.6	4091.7	2773.6	-0.56076	8.6865e+05	1.7974e+10	2.1416	0.016111	0.98389	0.032222	0.088216	False
CTRL0006_g6	CTRL	3768.5	2480.9	3768.5	2480.9	-0.60295	8.2902e+05	1.423e+10	2.1399	0.016182	0.98382	0.032364	0.088216	False
CCR5_g6	CCR5	1722.7	859.1	1722.7	859.1	-1.003	3.7292e+05	1.5418e+09	2.1235	0.016857	0.98314	0.033715	0.088216	False
PROM1_g3	PROM1	2011.3	1092	2011.3	1092	-0.88055	4.2254e+05	2.3931e+09	2.1145	0.017237	0.98276	0.034473	0.088216	False
AAVS1_g3	AAVS1	1741.7	940.71	1741.7	940.71	-0.88798	3.2081e+05	1.5905e+09	2.0929	0.018177	0.98182	0.036354	0.088216	False
PROM1_g5	PROM1	1765.9	969.56	1765.9	969.56	-0.86434	3.1709e+05	1.6541e+09	2.0885	0.018375	0.98163	0.03675	0.088216	False
CTRL0003_g3	CTRL	5256.3	4617	5256.3	4617	-0.18704	2.0431e+05	3.6599e+10	2.0783	0.01884	0.98116	0.037681	0.088216	False
LRIG1_g6	LRIG1	1404.8	728.93	1404.8	728.93	-0.94554	2.2839e+05	8.6389e+08	2.0738	0.019049	0.98095	0.038098	0.088216	False
ROSA26_g7	ROSA26	2360.3	1572.5	2360.3	1572.5	-0.58557	3.1028e+05	3.7695e+09	2.0575	0.019821	0.98018	0.039642	0.088216	False
KRT20_g1	KRT20	1610.4	947.75	1610.4	947.75	-0.76422	2.1955e+05	1.2732e+09	2.0446	0.020445	0.97955	0.040891	0.088216	False
KRT20_g2	KRT20	2298.1	1599.3	2298.1	1599.3	-0.52274	2.4417e+05	3.4942e+09	2.0349	0.02093	0.97907	0.04186	0.088216	False
ROSA26_g2	ROSA26	2624.7	1930	2624.7	1930	-0.44336	2.413e+05	5.0955e+09	2.0345	0.020951	0.97905	0.041903	0.088216	False
ROSA26_g5	ROSA26	1859.2	1207.4	1859.2	1207.4	-0.6224	2.1245e+05	1.9144e+09	2.0279	0.021286	0.97871	0.042572	0.088216	False
ROSA26_g6	ROSA26	2645.4	1998.9	2645.4	1998.9	-0.40409	2.0897e+05	5.2106e+09	2.0245	0.021461	0.97854	0.042922	0.088216	False
