sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g5	EGFP	774.93	4041.4	774.93	4041.4	2.3812	5.3348e+06	25482	20.463	1	2.3245e-93	4.6491e-93	3.5333e-91	True
EGFP_g2	EGFP	952.68	4518.5	952.68	4518.5	2.2446	6.3574e+06	32228	19.863	1	4.2931e-88	8.5862e-88	3.2627e-86	True
EGFP_g1	EGFP	615.09	3318.9	615.09	3318.9	2.4299	3.6553e+06	19595	19.316	1	1.9888e-83	3.9776e-83	1.0077e-81	True
EGFP_g3	EGFP	627.87	2584.9	627.87	2584.9	2.0398	1.915e+06	20058	13.818	1	9.8939e-44	1.9788e-43	3.7597e-42	True
EGFP_g4	EGFP	547.95	2130.8	547.95	2130.8	1.9573	1.2527e+06	17181	12.076	1	7.1128e-34	1.4226e-33	2.1623e-32	True
EGFP_g6	EGFP	2045.4	4454.2	2045.4	4454.2	1.1224	2.9013e+06	76867	8.6884	1	1.8386e-18	3.6771e-18	4.6577e-17	True
SOX9_g5	SOX9	1051.1	2302.8	1051.1	2302.8	1.1307	7.8333e+05	36043	6.5929	1	2.1572e-11	4.3143e-11	4.6841e-10	True
mKate2_g6	mKate2	4169.4	2183.5	4169.4	2183.5	-0.93286	1.9718e+06	1.7288e+05	4.7762	8.9317e-07	1	1.7863e-06	1.697e-05	False
SOX9_g6	SOX9	1985.9	3213.4	1985.9	3213.4	0.694	7.5332e+05	74330	4.5022	1	3.3628e-06	6.7257e-06	5.6795e-05	True
CTRL0003_g3	CTRL	9404.7	6977.2	9404.7	6977.2	-0.43067	2.9463e+06	4.3641e+05	3.6745	0.00011915	0.99988	0.00023829	0.001811	False
mKate2_g3	mKate2	2656.6	1518.4	2656.6	1518.4	-0.80666	6.4781e+05	1.0351e+05	3.538	0.00020159	0.9998	0.00040319	0.0027856	False
mKate2_g2	mKate2	2732.1	1587.2	2732.1	1587.2	-0.78314	6.5538e+05	1.0686e+05	3.5024	0.00023057	0.99977	0.00046114	0.0029206	False
SOX9_g1	SOX9	1691.8	2486.3	1691.8	2486.3	0.55516	3.1561e+05	61938	3.1923	0.99929	0.00070563	0.0014113	0.0082505	True
SOX9_g4	SOX9	677.75	1137.6	677.75	1137.6	0.74637	1.0575e+05	21880	3.1091	0.99906	0.00093827	0.0018765	0.010187	True
SOX9_g2	SOX9	1207.8	1768.4	1207.8	1768.4	0.54968	1.5713e+05	42214	2.7285	0.99682	0.0031812	0.0063624	0.032236	True
SOX9_g3	SOX9	637.46	995.44	637.46	995.44	0.64217	64072	20407	2.5059	0.99389	0.0061078	0.012216	0.058024	True
CTRL0010_g10	CTRL	5163	4027.6	5163	4027.6	-0.35821	6.4456e+05	2.205e+05	2.4179	0.0078041	0.9922	0.015608	0.069778	False
mKate2_g1	mKate2	2117	1442.7	2117	1442.7	-0.55293	2.2734e+05	79937	2.385	0.0085407	0.99146	0.017081	0.072121	False
AAVS1_g8	AAVS1	3358	4213.4	3358	4213.4	0.32728	3.6582e+05	1.3513e+05	2.3269	0.99001	0.0099865	0.019973	0.079892	True
CTRL0009_g9	CTRL	3181.6	2378.5	3181.6	2378.5	-0.41954	3.2246e+05	1.2708e+05	2.2528	0.012137	0.98786	0.024275	0.092244	False
PROM1_g2	PROM1	4762.8	3773	4762.8	3773	-0.336	4.8979e+05	2.0115e+05	2.2068	0.013664	0.98634	0.027328	0.0989	False
CTRL0005_g5	CTRL	3217.4	2458.8	3217.4	2458.8	-0.38781	2.8774e+05	1.2871e+05	2.1145	0.017237	0.98276	0.034473	0.11396	False
CCR5_g5	CCR5	2536.4	1873.9	2536.4	1873.9	-0.43656	2.1947e+05	98193	2.1143	0.017244	0.98276	0.034489	0.11396	False
