sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SOX9_g3	SOX9	755.68	458.34	755.68	458.34	-0.72012	44206	4.8375e+06	1.1401	0.12712	0.87288	0.25425	0.65941	False
AAVS1_g6	AAVS1	414.62	335.37	414.62	335.37	-0.30521	3140.2	2.6542e+06	1.1032	0.13498	0.86502	0.26996	0.65941	False
ROSA26_g9	ROSA26	444.05	359.33	444.05	359.33	-0.30465	3588.7	2.8426e+06	1.0856	0.13882	0.86118	0.27765	0.65941	False
CCR5_g9	CCR5	691.48	511.05	691.48	511.05	-0.43551	16279	4.4265e+06	1.0344	0.15048	0.84952	0.30096	0.65941	False
LRIG1_g6	LRIG1	738.3	535.8	738.3	535.8	-0.46177	20503	4.7262e+06	1.0305	0.15139	0.84861	0.30278	0.65941	False
CTRL0004_g4	CTRL	464.11	413.63	464.11	413.63	-0.16576	1274.3	2.971e+06	1.0118	0.15583	0.84417	0.31165	0.65941	False
CCR5_g4	CCR5	608.56	488.69	608.56	488.69	-0.31591	7184.7	3.8957e+06	1.0112	0.15597	0.84403	0.31194	0.65941	False
AAVS1_g9	AAVS1	395.9	378.49	395.9	378.49	-0.064695	151.47	2.5343e+06	1.0074	0.15687	0.84313	0.31373	0.65941	False
CCR5_g3	CCR5	818.55	598.08	818.55	598.08	-0.45207	24302	5.2399e+06	1.0011	0.15838	0.84162	0.31676	0.65941	False
AAVS1_g4	AAVS1	600.54	511.05	600.54	511.05	-0.23238	4004.1	3.8443e+06	0.97571	0.1646	0.8354	0.32921	0.65941	False
EGFP_g2	EGFP	444.05	2068.9	444.05	2068.9	2.2176	1.3201e+06	2.8426e+06	0.96376	0.72248	0.27752	0.55503	0.68036	True
EGFP_g5	EGFP	357.11	1798.2	357.11	1798.2	2.3289	1.0384e+06	2.286e+06	0.95315	0.71306	0.28694	0.57388	0.69229	True
AAVS1_g7	AAVS1	783.77	658.77	783.77	658.77	-0.25031	7812.7	5.0173e+06	0.91584	0.17988	0.82012	0.35975	0.65941	False
CCR5_g1	CCR5	771.73	658.77	771.73	658.77	-0.22801	6380.5	4.9402e+06	0.90894	0.18169	0.81831	0.36338	0.65941	False
AAVS1_g3	AAVS1	985.73	790.52	985.73	790.52	-0.31803	19053	6.3102e+06	0.89123	0.1864	0.8136	0.37281	0.65941	False
SOX9_g4	SOX9	826.57	705.88	826.57	705.88	-0.22741	7283	5.2913e+06	0.89096	0.18648	0.81352	0.37295	0.65941	False
PROM1_g5	PROM1	1108.8	857.6	1108.8	857.6	-0.37022	31547	7.0979e+06	0.88828	0.1872	0.8128	0.37439	0.65941	False
CTRL0001_g1	CTRL	972.36	803.3	972.36	803.3	-0.27524	14290	6.2245e+06	0.87331	0.19125	0.80875	0.38249	0.65941	False
LRIG1_g2	LRIG1	695.5	653.18	695.5	653.18	-0.090428	895.35	4.4522e+06	0.86848	0.19257	0.80743	0.38513	0.65941	False
SOX9_g2	SOX9	1336.2	1001.3	1336.2	1001.3	-0.41581	56054	8.5534e+06	0.86661	0.19308	0.80692	0.38615	0.65941	False
AAVS1_g5	AAVS1	1021.8	841.63	1021.8	841.63	-0.27962	16239	6.5413e+06	0.86301	0.19407	0.80593	0.38813	0.65941	False
CCR5_g5	CCR5	822.56	732.23	822.56	732.23	-0.1676	4079.4	5.2656e+06	0.86245	0.19422	0.80578	0.38844	0.65941	False
CCR5_g2	CCR5	1392.3	1041.3	1392.3	1041.3	-0.41883	61627	8.913e+06	0.85849	0.19531	0.80469	0.39062	0.65941	False
mKate2_g4	mKate2	1079.4	882.35	1079.4	882.35	-0.29045	19406	6.9095e+06	0.85476	0.19634	0.80366	0.39269	0.65941	False
CCR5_g10	CCR5	1040.6	862.39	1040.6	862.39	-0.27068	15874	6.6612e+06	0.85391	0.19658	0.80342	0.39315	0.65941	False
SOX9_g1	SOX9	1849.8	1277.6	1849.8	1277.6	-0.53353	1.6367e+05	1.1841e+07	0.85376	0.19662	0.80338	0.39324	0.65941	False
LRIG1_g1	LRIG1	1305.4	1006.9	1305.4	1006.9	-0.37421	44544	8.3565e+06	0.85092	0.19741	0.80259	0.39481	0.65941	False
LRIG1_g3	LRIG1	799.82	733.03	799.82	733.03	-0.12564	2230.5	5.12e+06	0.84874	0.19801	0.80199	0.39603	0.65941	False
PROM1_g3	PROM1	1067.3	884.75	1067.3	884.75	-0.27038	16666	6.8324e+06	0.84736	0.1984	0.8016	0.39679	0.65941	False
PROM1_g1	PROM1	1126.2	920.68	1126.2	920.68	-0.29037	21113	7.2092e+06	0.84412	0.1993	0.8007	0.3986	0.65941	False
CCR5_g6	CCR5	914.85	809.69	914.85	809.69	-0.17596	5529.1	5.8564e+06	0.83882	0.20079	0.79921	0.40157	0.65941	False
EGFP_g1	EGFP	374.5	1653.7	374.5	1653.7	2.1397	8.1819e+05	2.3973e+06	0.82619	0.65688	0.34312	0.68624	0.76698	True
SOX9_g5	SOX9	2095.9	1450.9	2095.9	1450.9	-0.53029	2.0799e+05	1.3417e+07	0.82559	0.20452	0.79548	0.40904	0.65941	False
ROSA26_g8	ROSA26	877.4	806.49	877.4	806.49	-0.12142	2513.5	5.6166e+06	0.82195	0.20555	0.79445	0.41111	0.65941	False
CTRL0009_g9	CTRL	964.33	859.99	964.33	859.99	-0.16502	5443.3	6.1732e+06	0.81943	0.20627	0.79373	0.41254	0.65941	False
ROSA26_g10	ROSA26	1170.3	986.16	1170.3	986.16	-0.24677	16955	7.4917e+06	0.81196	0.20841	0.79159	0.41681	0.65941	False
CTRL0002_g2	CTRL	791.8	773.76	791.8	773.76	-0.03321	162.74	5.0687e+06	0.80424	0.21063	0.78937	0.42126	0.65941	False
