sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g1	mKate2	2641.7	766.75	2641.7	766.75	-1.7833	1.7576e+06	2.2657e+07	1.4001	0.080747	0.91925	0.16149	0.88031	False
mKate2_g2	mKate2	2842.7	862.17	2842.7	862.17	-1.72	1.9612e+06	2.6526e+07	1.3769	0.084276	0.91572	0.16855	0.88031	False
mKate2_g3	mKate2	2562	790.39	2562	790.39	-1.6954	1.5692e+06	2.1214e+07	1.365	0.086122	0.91388	0.17224	0.88031	False
mKate2_g5	mKate2	2009.1	720.3	2009.1	720.3	-1.4786	8.3053e+05	1.2581e+07	1.2722	0.10164	0.89836	0.20329	0.88031	False
mKate2_g6	mKate2	3190.8	1242.2	3190.8	1242.2	-1.3604	1.8986e+06	3.4002e+07	1.2331	0.10878	0.89122	0.21756	0.88031	False
SOX9_g5	SOX9	2440.6	1177.1	2440.6	1177.1	-1.0513	7.9818e+05	1.9113e+07	1.091	0.13764	0.86236	0.27529	0.88031	False
SOX9_g2	SOX9	2009.1	1061.5	2009.1	1061.5	-0.91988	4.4904e+05	1.2581e+07	1.0248	0.15273	0.84727	0.30546	0.88031	False
mKate2_g4	mKate2	1565.4	828.39	1565.4	828.39	-0.91731	2.7157e+05	7.3582e+06	1.017	0.15457	0.84543	0.30913	0.88031	False
SOX9_g1	SOX9	2497	1373.1	2497	1373.1	-0.86234	6.3163e+05	2.0074e+07	1.0032	0.15788	0.84212	0.31576	0.88031	False
SOX9_g4	SOX9	1113	601.24	1113	601.24	-0.88741	1.3097e+05	3.5357e+06	0.99387	0.16014	0.83986	0.32029	0.88031	False
SOX9_g3	SOX9	1157.2	651.06	1157.2	651.06	-0.82878	1.2808e+05	3.8438e+06	0.96624	0.16696	0.83304	0.33392	0.88031	False
SOX9_g6	SOX9	2511.7	1546.2	2511.7	1546.2	-0.69962	4.6614e+05	2.0329e+07	0.92371	0.17782	0.82218	0.35564	0.88031	False
LRIG1_g2	LRIG1	741.62	1149.3	741.62	1149.3	0.63128	83091	1.4775e+06	0.33537	0.49435	0.50565	0.9887	0.9887	True
LRIG1_g4	LRIG1	1456.3	2166	1456.3	2166	0.57241	2.5184e+05	6.3e+06	0.28275	0.45949	0.54051	0.91898	0.93124	True
LRIG1_g6	LRIG1	708.53	983.77	708.53	983.77	0.47293	37879	1.3395e+06	0.23782	0.44367	0.55633	0.88733	0.91131	True
CCR5_g4	CCR5	587.17	787.01	587.17	787.01	0.42199	19969	8.9456e+05	0.21129	0.43174	0.56826	0.86348	0.89897	True
CCR5_g9	CCR5	670.53	882.44	670.53	882.44	0.39568	22453	1.1898e+06	0.19427	0.42107	0.57893	0.84214	0.88893	True
PROM1_g5	PROM1	916.92	1211.8	916.92	1211.8	0.40187	43468	2.3311e+06	0.19312	0.4167	0.5833	0.83341	0.88893	True
ROSA26_g7	ROSA26	1597.2	2105.2	1597.2	2105.2	0.39814	1.29e+05	7.6839e+06	0.18324	0.40467	0.59533	0.80934	0.88031	True
CTRL0006_g6	CTRL	1966.2	2587.4	1966.2	2587.4	0.39587	1.929e+05	1.2011e+07	0.17922	0.39996	0.60004	0.79993	0.88031	True
ROSA26_g4	ROSA26	1232	1607	1232	1607	0.38311	70316	4.3975e+06	0.17883	0.4054	0.5946	0.81081	0.88031	True
LRIG1_g5	LRIG1	2238.4	2938.6	2238.4	2938.6	0.39255	2.452e+05	1.587e+07	0.17579	0.39651	0.60349	0.79302	0.88031	True
AAVS1_g1	AAVS1	1467.3	1868.7	1467.3	1868.7	0.34868	80571	6.403e+06	0.15864	0.39224	0.60776	0.78449	0.88031	True
ROSA26_g3	ROSA26	1559.2	1982.7	1559.2	1982.7	0.34644	89671	7.2964e+06	0.15678	0.39047	0.60953	0.78095	0.88031	True
ROSA26_g9	ROSA26	453.55	557.33	453.55	557.33	0.29666	5384.4	5.1366e+05	0.14479	0.39933	0.60067	0.79867	0.88031	True
LRIG1_g1	LRIG1	1364.3	1701.5	1364.3	1701.5	0.31842	56851	5.4761e+06	0.14409	0.38517	0.61483	0.77035	0.88031	True
EGFP_g1	EGFP	1413.4	1761.5	1413.4	1761.5	0.31745	60593	5.9078e+06	0.14322	0.38425	0.61575	0.76851	0.88031	True
CTRL0004_g4	CTRL	547.94	672.17	547.94	672.17	0.29432	7716.3	7.7106e+05	0.14147	0.39518	0.60482	0.79037	0.88031	True
CTRL0002_g2	CTRL	979.43	1210.9	979.43	1210.9	0.3058	26793	2.686e+06	0.14124	0.38777	0.61223	0.77553	0.88031	True
CTRL0010_g10	CTRL	1701.4	2117.8	1701.4	2117.8	0.31567	86695	8.8017e+06	0.14036	0.38036	0.61964	0.76071	0.88031	True
PROM1_g3	PROM1	1158.4	1422.9	1158.4	1422.9	0.29644	34972	3.8525e+06	0.13474	0.38211	0.61789	0.76421	0.88031	True
AAVS1_g7	AAVS1	867.88	1059.8	867.88	1059.8	0.28787	18410	2.0714e+06	0.13332	0.38498	0.61502	0.76996	0.88031	True
CCR5_g6	CCR5	1158.4	1392.5	1158.4	1392.5	0.2653	27395	3.8525e+06	0.11925	0.37362	0.62638	0.74724	0.88031	True
AAVS1_g8	AAVS1	1684.3	2024.1	1684.3	2024.1	0.26501	57742	8.612e+06	0.1158	0.36693	0.63307	0.73387	0.88031	True
ROSA26_g5	ROSA26	1030.9	1229.5	1030.9	1229.5	0.25391	19717	2.9987e+06	0.11468	0.37261	0.62739	0.74522	0.88031	True
KRT20_g3	KRT20	1268.7	1514.1	1268.7	1514.1	0.25487	30097	4.6844e+06	0.11336	0.36922	0.63078	0.73844	0.88031	True
ROSA26_g8	ROSA26	972.08	1154.3	972.08	1154.3	0.24769	16610	2.6429e+06	0.11212	0.37196	0.62804	0.74393	0.88031	True
LRIG1_g3	LRIG1	878.92	1042	878.92	1042	0.24535	13304	2.1284e+06	0.11181	0.37309	0.62691	0.74619	0.88031	True
KRT20_g1	KRT20	1060.3	1252.3	1060.3	1252.3	0.23985	18424	3.1856e+06	0.10755	0.36834	0.63166	0.73669	0.88031	True
AAVS1_g5	AAVS1	1082.4	1277.6	1082.4	1277.6	0.23903	19057	3.3297e+06	0.10699	0.36777	0.63223	0.73554	0.88031	True
CTRL0008_g8	CTRL	1160.9	1370.5	1160.9	1370.5	0.23934	21980	3.8701e+06	0.10658	0.36664	0.63336	0.73328	0.88031	True
KRT20_g5	KRT20	1847.3	2188.8	1847.3	2188.8	0.24457	58298	1.0504e+07	0.10536	0.35997	0.64003	0.71993	0.88031	True
EGFP_g4	EGFP	990.47	1161.9	990.47	1161.9	0.23015	14702	2.7515e+06	0.10338	0.36694	0.63306	0.73388	0.88031	True
CTRL0005_g5	CTRL	1071.4	1257.4	1071.4	1257.4	0.23075	17297	3.2572e+06	0.10306	0.36575	0.63425	0.73149	0.88031	True
KRT20_g6	KRT20	952.47	1113.8	952.47	1113.8	0.22555	13016	2.5296e+06	0.10144	0.36639	0.63361	0.73278	0.88031	True
PROM1_g6	PROM1	2651.5	3125.3	2651.5	3125.3	0.23711	1.1224e+05	2.2838e+07	0.099143	0.35184	0.64816	0.70368	0.88031	True
PROM1_g1	PROM1	1206.2	1395.9	1206.2	1395.9	0.2105	17982	4.2024e+06	0.09251	0.35841	0.64159	0.71681	0.88031	True
CTRL0001_g1	CTRL	1038.3	1198.3	1038.3	1198.3	0.20656	12797	3.0448e+06	0.091683	0.35992	0.64008	0.71983	0.88031	True
EGFP_g6	EGFP	1886.5	2189.6	1886.5	2189.6	0.21483	45928	1.0989e+07	0.091427	0.35196	0.64804	0.70393	0.88031	True
CCR5_g5	CCR5	935.3	1076.7	935.3	1076.7	0.20285	9990.2	2.4327e+06	0.090627	0.36071	0.63929	0.72141	0.88031	True
PROM1_g4	PROM1	1895.1	2191.3	1895.1	2191.3	0.2094	43863	1.1097e+07	0.088914	0.35051	0.64949	0.70102	0.88031	True
EGFP_g2	EGFP	1828.9	2108.6	1828.9	2108.6	0.20515	39096	1.028e+07	0.087212	0.35003	0.64997	0.70006	0.88031	True
ROSA26_g10	ROSA26	1398.7	1606.1	1398.7	1606.1	0.19939	21518	5.7765e+06	0.086315	0.35305	0.64695	0.7061	0.88031	True
ROSA26_g1	ROSA26	3755.9	4353.9	3755.9	4353.9	0.21309	1.7879e+05	4.8274e+07	0.086067	0.33999	0.66001	0.67997	0.88031	True
AAVS1_g6	AAVS1	433.94	489.77	433.94	489.77	0.17423	1558.6	4.6713e+05	0.081688	0.36596	0.63404	0.73193	0.88031	True
CCR5_g10	CCR5	1022.3	1160.3	1022.3	1160.3	0.1824	9510.6	2.9453e+06	0.080363	0.35391	0.64609	0.70781	0.88031	True
