sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g2	EGFP	395.6	3595.1	395.6	3595.1	3.1807	5.1184e+06	15576	25.636	1	2.993e-145	5.986e-145	4.5494e-143	True
EGFP_g5	EGFP	390.16	3177.5	390.16	3177.5	3.0225	3.8845e+06	15276	22.551	1	6.5318e-113	1.3064e-112	4.9642e-111	True
EGFP_g1	EGFP	373.83	2678.5	373.83	2678.5	2.8377	2.6558e+06	14389	19.213	1	1.4461e-82	2.8921e-82	7.3268e-81	True
EGFP_g3	EGFP	267.67	2029.2	267.67	2029.2	2.9177	1.5515e+06	9018.8	18.549	1	4.1757e-77	8.3513e-77	1.5868e-75	True
EGFP_g4	EGFP	269.48	1873.3	269.48	1873.3	2.7927	1.2861e+06	9104.4	16.808	1	1.0626e-63	2.1251e-63	3.2302e-62	True
KRT20_g2	KRT20	563.46	2784.3	563.46	2784.3	2.3029	2.4661e+06	25558	13.892	1	3.5533e-44	7.1066e-44	9.0017e-43	True
KRT20_g5	KRT20	769.43	3447	769.43	3447	2.162	3.5846e+06	39549	13.464	1	1.2768e-41	2.5535e-41	2.7724e-40	True
KRT20_g3	KRT20	514.47	2287.6	514.47	2287.6	2.1505	1.572e+06	22500	11.821	1	1.524e-32	3.048e-32	2.8956e-31	True
EGFP_g6	EGFP	972.68	3424.7	972.68	3424.7	1.8149	3.0062e+06	54940	10.461	1	6.5105e-26	1.3021e-25	1.0995e-24	True
KRT20_g6	KRT20	412.84	1633.8	412.84	1633.8	1.982	7.4541e+05	16534	9.4957	1	1.0948e-21	2.1897e-21	1.6641e-20	True
KRT20_g1	KRT20	543.5	1903.4	543.5	1903.4	1.8063	9.246e+05	24298	8.7237	1	1.3462e-18	2.6924e-18	1.8602e-17	True
KRT20_g4	KRT20	261.32	1053.6	261.32	1053.6	2.0073	3.1384e+05	8721.1	8.4837	1	1.0936e-17	2.1872e-17	1.3852e-16	True
ROSA26_g6	ROSA26	2930.7	1983.5	2930.7	1983.5	-0.56295	4.4859e+05	2.5848e+05	1.8631	0.031227	0.96877	0.062453	0.36511	False
ROSA26_g1	ROSA26	6289.7	4761.2	6289.7	4761.2	-0.40161	1.1683e+06	7.5631e+05	1.7577	0.039401	0.9606	0.078803	0.38712	False
CTRL0003_g3	CTRL	5862.4	4454.9	5862.4	4454.9	-0.39602	9.9052e+05	6.8505e+05	1.7005	0.044515	0.95549	0.08903	0.38712	False
CCR5_g7	CCR5	3365.4	2440.2	3365.4	2440.2	-0.46362	4.2799e+05	3.1393e+05	1.6513	0.049341	0.95066	0.098682	0.38712	False
SOX9_g6	SOX9	3516.9	2590.5	3516.9	2590.5	-0.44091	4.2908e+05	3.3397e+05	1.603	0.054469	0.94553	0.10894	0.38712	False
PROM1_g6	PROM1	4505	3418	4505	3418	-0.39826	5.9076e+05	4.7302e+05	1.5804	0.057003	0.943	0.11401	0.38712	False
CCR5_g4	CCR5	1090.6	690.51	1090.6	690.51	-0.65867	80051	64509	1.5755	0.057575	0.94243	0.11515	0.38712	False
AAVS1_g8	AAVS1	2449.8	1763	2449.8	1763	-0.47441	2.3586e+05	2.0094e+05	1.5322	0.062737	0.93726	0.12547	0.38712	False
ROSA26_g5	ROSA26	1969.9	1381	1969.9	1381	-0.51205	1.7337e+05	1.4792e+05	1.531	0.062882	0.93712	0.12576	0.38712	False
AAVS1_g2	AAVS1	2224.8	1591.5	2224.8	1591.5	-0.48304	2.0054e+05	1.755e+05	1.5117	0.065299	0.9347	0.1306	0.38712	False
ROSA26_g2	ROSA26	2630.4	1947.9	2630.4	1947.9	-0.43317	2.3291e+05	2.2205e+05	1.4484	0.073756	0.92624	0.14751	0.38712	False
PROM1_g4	PROM1	3248.3	2462.4	3248.3	2462.4	-0.39946	3.088e+05	2.9869e+05	1.4379	0.075225	0.92477	0.15045	0.38712	False
AAVS1_g7	AAVS1	1355.6	934.41	1355.6	934.41	-0.5363	88691	87529	1.4236	0.077283	0.92272	0.15457	0.38712	False
CCR5_g8	CCR5	2086.9	1525.8	2086.9	1525.8	-0.45154	1.5742e+05	1.6041e+05	1.401	0.080614	0.91939	0.16123	0.38712	False
mKate2_g6	mKate2	5086.6	6135.5	5086.6	6135.5	0.27043	5.5009e+05	5.6109e+05	1.4003	0.91929	0.080713	0.16143	0.38712	True
LRIG1_g5	LRIG1	3710.2	2891.2	3710.2	2891.2	-0.35969	3.3532e+05	3.6005e+05	1.3648	0.086161	0.91384	0.17232	0.38712	False
PROM1_g5	PROM1	1849.2	1353.2	1849.2	1353.2	-0.45025	1.2301e+05	1.3535e+05	1.3482	0.088799	0.9112	0.1776	0.38712	False
AAVS1_g3	AAVS1	1603.3	1158.3	1603.3	1158.3	-0.46871	99019	1.1078e+05	1.337	0.090605	0.9094	0.18121	0.38712	False
AAVS1_g1	AAVS1	2215.7	1658.3	2215.7	1658.3	-0.41784	1.5536e+05	1.745e+05	1.3344	0.091036	0.90896	0.18207	0.38712	False
mKate2_g3	mKate2	3176.6	3890.2	3176.6	3890.2	0.29228	2.5461e+05	2.8947e+05	1.3263	0.90764	0.092363	0.18473	0.38712	True
CTRL0009_g9	CTRL	1895.5	1418.9	1895.5	1418.9	-0.41753	1.1356e+05	1.4014e+05	1.2731	0.1015	0.8985	0.20299	0.38712	False
ROSA26_g3	ROSA26	2982.5	2333.2	2982.5	2333.2	-0.35403	2.1074e+05	2.6491e+05	1.2613	0.10359	0.89641	0.20719	0.38712	False
CTRL0005_g5	CTRL	1858.3	1398.8	1858.3	1398.8	-0.40946	1.0553e+05	1.3629e+05	1.2444	0.10667	0.89333	0.21333	0.38712	False
CCR5_g2	CCR5	2184	1671.7	2184	1671.7	-0.38545	1.3122e+05	1.7099e+05	1.2389	0.10769	0.89231	0.21539	0.38712	False
CTRL0002_g2	CTRL	1788.4	1344.3	1788.4	1344.3	-0.41158	98623	1.2915e+05	1.2358	0.10826	0.89174	0.21652	0.38712	False
CTRL0010_g10	CTRL	2986.1	2361.1	2986.1	2361.1	-0.33867	1.9531e+05	2.6537e+05	1.2133	0.11252	0.88748	0.22503	0.38712	False
PROM1_g2	PROM1	3095.9	2456.9	3095.9	2456.9	-0.3334	2.0416e+05	2.7918e+05	1.2094	0.11326	0.88674	0.22652	0.38712	False
CCR5_g9	CCR5	1209.5	880.95	1209.5	880.95	-0.45682	53970	74585	1.203	0.11448	0.88552	0.22897	0.38712	False
CTRL0001_g1	CTRL	1793.8	1366.5	1793.8	1366.5	-0.39227	91289	1.297e+05	1.1865	0.11772	0.88228	0.23544	0.38712	False
AAVS1_g9	AAVS1	735.86	508.97	735.86	508.97	-0.53098	25739	37151	1.1774	0.11951	0.88049	0.23902	0.38712	False
