sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g1	mKate2	106	4725	106	4725	5.465	1.0668e+07	1.0895e+05	13.994	1	1.3607e-44	2.7214e-44	2.0683e-42	True
mKate2_g3	mKate2	155.94	5364	155.94	5364	5.0953	1.3562e+07	2.8445e+05	9.765	1	1.2942e-22	2.5883e-22	9.8356e-21	True
mKate2_g2	mKate2	172.24	5948	172.24	5948	5.1018	1.668e+07	3.6425e+05	9.5699	1	8.7384e-22	1.7477e-21	4.4274e-20	True
mKate2_g6	mKate2	305.76	8335	305.76	8335	4.7642	3.2234e+07	1.5175e+06	6.518	1	5.9558e-11	1.1912e-10	2.2632e-09	True
mKate2_g5	mKate2	232.38	4444.3	232.38	4444.3	4.2515	8.8701e+06	7.6692e+05	4.8096	1	1.2509e-06	2.5018e-06	3.8027e-05	True
ROSA26_g1	ROSA26	7107.9	4991	7107.9	4991	-0.51001	2.2406e+06	3.7941e+09	1.563	0.059029	0.94097	0.11806	0.22549	False
CTRL0003_g3	CTRL	6010.2	4465.9	6010.2	4465.9	-0.42838	1.1925e+06	2.5e+09	1.5154	0.064836	0.93516	0.12967	0.22549	False
PROM1_g6	PROM1	4880.9	3554.1	4880.9	3554.1	-0.45758	8.803e+05	1.4899e+09	1.5023	0.066511	0.93349	0.13302	0.22549	False
LRIG1_g5	LRIG1	4133.9	2943.6	4133.9	2943.6	-0.48979	7.0841e+05	9.8564e+08	1.4951	0.067448	0.93255	0.1349	0.22549	False
CTRL0006_g6	CTRL	3551.9	2471.5	3551.9	2471.5	-0.52306	5.8369e+05	6.7584e+08	1.4899	0.068121	0.93188	0.13624	0.22549	False
ROSA26_g3	ROSA26	3405.1	2391	3405.1	2391	-0.50994	5.1427e+05	6.0851e+08	1.4804	0.069379	0.93062	0.13876	0.22549	False
PROM1_g4	PROM1	3571.3	2537.2	3571.3	2537.2	-0.49303	5.3463e+05	6.8504e+08	1.4797	0.069477	0.93052	0.13895	0.22549	False
LRIG1_g4	LRIG1	2998.5	2081.8	2998.5	2081.8	-0.52619	4.2016e+05	4.4351e+08	1.472	0.070517	0.92948	0.14103	0.22549	False
EGFP_g3	EGFP	1660.3	1022.7	1660.3	1022.7	-0.69844	2.0322e+05	1.0196e+08	1.4685	0.070986	0.92901	0.14197	0.22549	False
ROSA26_g2	ROSA26	3035.2	2133.8	3035.2	2133.8	-0.50814	4.0622e+05	4.5713e+08	1.4668	0.071221	0.92878	0.14244	0.22549	False
ROSA26_g6	ROSA26	2947.5	2073.9	2947.5	2073.9	-0.50692	3.8157e+05	4.25e+08	1.463	0.071735	0.92827	0.14347	0.22549	False
PROM1_g3	PROM1	2199.4	1496.8	2199.4	1496.8	-0.55493	2.4684e+05	2.052e+08	1.4474	0.073891	0.92611	0.14778	0.22549	False
EGFP_g2	EGFP	3210.5	2398.8	3210.5	2398.8	-0.42031	3.2939e+05	5.2564e+08	1.441	0.074795	0.92521	0.14959	0.22549	False
AAVS1_g8	AAVS1	2568.4	1836.4	2568.4	1836.4	-0.48374	2.6789e+05	3.0177e+08	1.4388	0.075102	0.9249	0.1502	0.22549	False
PROM1_g5	PROM1	2110.8	1456.6	2110.8	1456.6	-0.53488	2.1398e+05	1.8524e+08	1.4354	0.075593	0.92441	0.15119	0.22549	False
EGFP_g5	EGFP	2969.9	2232	2969.9	2232	-0.41196	2.7231e+05	4.3309e+08	1.4289	0.076512	0.92349	0.15302	0.22549	False
AAVS1_g1	AAVS1	2535.8	1846.2	2535.8	1846.2	-0.45763	2.3773e+05	2.9233e+08	1.4277	0.076691	0.92331	0.15338	0.22549	False
PROM1_g2	PROM1	3161.5	2422.4	3161.5	2422.4	-0.38407	2.7319e+05	5.0594e+08	1.4258	0.076961	0.92304	0.15392	0.22549	False
CCR5_g7	CCR5	3169.7	2440	3169.7	2440	-0.3773	2.662e+05	5.0919e+08	1.4236	0.077281	0.92272	0.15456	0.22549	False
ROSA26_g10	ROSA26	2610.2	1937.5	2610.2	1937.5	-0.42975	2.2623e+05	3.1413e+08	1.4207	0.077709	0.92229	0.15542	0.22549	False
KRT20_g5	KRT20	3267.5	2546	3267.5	2546	-0.35982	2.6028e+05	5.4918e+08	1.4206	0.077713	0.92229	0.15543	0.22549	False
CTRL0010_g10	CTRL	3198.2	2488.1	3198.2	2488.1	-0.36208	2.5212e+05	5.2067e+08	1.419	0.077953	0.92205	0.15591	0.22549	False
EGFP_g1	EGFP	2583.7	1920.8	2583.7	1920.8	-0.4275	2.1968e+05	3.0626e+08	1.4186	0.078002	0.922	0.156	0.22549	False
EGFP_g6	EGFP	3369.5	2659.9	3369.5	2659.9	-0.34103	2.5174e+05	5.9278e+08	1.4172	0.078212	0.92179	0.15642	0.22549	False
LRIG1_g1	LRIG1	2236.1	1619.5	2236.1	1619.5	-0.4652	1.9011e+05	2.1382e+08	1.4161	0.078378	0.92162	0.15676	0.22549	False
CTRL0005_g5	CTRL	1974.2	1398.7	1974.2	1398.7	-0.49691	1.6562e+05	1.5685e+08	1.4136	0.078738	0.92126	0.15748	0.22549	False
ROSA26_g4	ROSA26	2467.5	1835.4	2467.5	1835.4	-0.42672	1.9974e+05	2.7314e+08	1.413	0.078822	0.92118	0.15764	0.22549	False
ROSA26_g5	ROSA26	1959.9	1398.7	1959.9	1398.7	-0.48645	1.5751e+05	1.5405e+08	1.4089	0.079437	0.92056	0.15887	0.22549	False
