sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g6	mKate2	3545.6	18009	3545.6	18009	2.3443	1.046e+08	9.001e+05	15.245	1	8.8403e-53	1.7681e-52	1.3437e-50	True
mKate2_g2	mKate2	2496.1	13928	2496.1	13928	2.4797	6.5343e+07	6.3367e+05	14.361	1	4.5521e-47	9.1042e-47	3.4596e-45	True
mKate2_g3	mKate2	2278.9	12675	2278.9	12675	2.4751	5.4042e+07	5.7853e+05	13.668	1	7.861e-43	1.5722e-42	3.9829e-41	True
mKate2_g1	mKate2	2080.9	11323	2080.9	11323	2.4434	4.2709e+07	5.2826e+05	12.716	1	2.4131e-37	4.8261e-37	9.1697e-36	True
mKate2_g5	mKate2	2392.8	9594.9	2392.8	9594.9	2.0031	2.5936e+07	6.0744e+05	9.2408	1	1.2241e-20	2.4482e-20	3.7212e-19	True
mKate2_g4	mKate2	3224.2	7264.5	3224.2	7264.5	1.1717	8.1623e+06	8.185e+05	4.4659	1	3.9869e-06	7.9738e-06	0.000101	True
SOX9_g5	SOX9	3965.7	7694	3965.7	7694	0.95599	6.9502e+06	1.0067e+06	3.7158	0.9999	0.00010127	0.00020254	0.002199	True
SOX9_g4	SOX9	2047.4	3938.1	2047.4	3938.1	0.94337	1.7874e+06	5.1976e+05	2.6225	0.99563	0.0043737	0.0087475	0.083101	True
SOX9_g2	SOX9	3440.4	5695.6	3440.4	5695.6	0.7271	2.5429e+06	8.7339e+05	2.4131	0.99209	0.0079093	0.015819	0.13358	True
ROSA26_g1	ROSA26	18015	13321	18015	13321	-0.43544	1.1016e+07	4.5734e+06	2.1948	0.014087	0.98591	0.028175	0.21413	False
CTRL0003_g3	CTRL	15471	11638	15471	11638	-0.41068	7.3457e+06	3.9276e+06	1.9341	0.026553	0.97345	0.053105	0.36691	False
ROSA26_g2	ROSA26	7875.8	5440	7875.8	5440	-0.53373	2.9665e+06	1.9994e+06	1.7226	0.042478	0.95752	0.084956	0.53805	False
