sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g2	EGFP	296.44	10121	296.44	10121	5.0888	4.8264e+07	77345	35.327	1	1.3164e-273	2.6328e-273	2.0009e-271	True
EGFP_g1	EGFP	262.72	7917.3	262.72	7917.3	4.9081	2.9296e+07	60952	31.005	1	2.7203e-211	5.4407e-211	2.0675e-209	True
EGFP_g5	EGFP	346.42	8868.4	346.42	8868.4	4.6741	3.6312e+07	1.0519e+05	26.275	1	2.1505e-152	4.301e-152	1.0896e-150	True
EGFP_g3	EGFP	241.8	4517.5	241.8	4517.5	4.218	9.141e+06	51748	18.796	1	4.752e-79	9.504e-79	1.8058e-77	True
EGFP_g4	EGFP	309.22	5398.4	309.22	5398.4	4.1214	1.295e+07	84067	17.552	1	3.329e-69	6.658e-69	1.012e-67	True
KRT20_g2	KRT20	981.14	10076	981.14	10076	3.3589	4.1355e+07	8.2202e+05	10.031	1	6.4844e-24	1.2969e-23	1.6427e-22	True
KRT20_g5	KRT20	1221.8	10813	1221.8	10813	3.1446	4.5992e+07	1.268e+06	8.5174	1	9.4794e-18	1.8959e-17	2.0584e-16	True
KRT20_g3	KRT20	817.23	6768.9	817.23	6768.9	3.0485	1.7711e+07	5.7286e+05	7.8634	1	2.173e-15	4.346e-15	4.1287e-14	True
KRT20_g4	KRT20	468.48	3384.9	468.48	3384.9	2.8504	4.2526e+06	1.9089e+05	6.6751	1	1.4394e-11	2.8787e-11	2.4309e-10	True
KRT20_g1	KRT20	1031.1	6846.9	1031.1	6846.9	2.73	1.6912e+07	9.0683e+05	6.1073	1	5.8879e-10	1.1776e-09	8.9496e-09	True
KRT20_g6	KRT20	961.38	5250.1	961.38	5250.1	2.448	9.1967e+06	7.8963e+05	4.8264	1	8.0812e-07	1.6162e-06	1.1167e-05	True
EGFP_g6	EGFP	2205.2	8652.6	2205.2	8652.6	1.9717	2.0784e+07	4.0731e+06	3.1946	0.99919	0.00081155	0.0016231	0.01028	True
SOX9_g3	SOX9	6337.9	3298.9	6337.9	3298.9	-0.94182	4.6178e+06	3.2822e+07	0.88169	0.18897	0.81103	0.37795	0.81653	False
SOX9_g6	SOX9	13208	6927.7	13208	6927.7	-0.9309	1.9723e+07	1.4014e+08	0.87479	0.19084	0.80916	0.38169	0.81653	False
SOX9_g2	SOX9	8941.9	4771.1	8941.9	4771.1	-0.90612	8.6977e+06	6.4812e+07	0.8602	0.19484	0.80516	0.38968	0.81653	False
SOX9_g1	SOX9	10161	5880.1	10161	5880.1	-0.78908	9.1645e+06	8.3446e+07	0.78818	0.21529	0.78471	0.43059	0.81653	False
SOX9_g5	SOX9	10940	6445.1	10940	6445.1	-0.76327	1.0103e+07	9.6563e+07	0.77178	0.22012	0.77988	0.44024	0.81653	False
SOX9_g4	SOX9	5523	3298.9	5523	3298.9	-0.7433	2.4733e+06	2.5004e+07	0.75983	0.22368	0.77632	0.44735	0.81653	False
AAVS1_g3	AAVS1	4210.5	3034.8	4210.5	3034.8	-0.47227	6.9119e+05	1.4625e+07	0.5769	0.282	0.718	0.56401	0.81653	False
AAVS1_g7	AAVS1	3162	2281.1	3162	2281.1	-0.47089	3.8793e+05	8.3032e+06	0.57658	0.28211	0.71789	0.56422	0.81653	False
mKate2_g5	mKate2	10983	8037.5	10983	8037.5	-0.45043	4.3386e+06	9.7315e+07	0.55895	0.2881	0.7119	0.5762	0.81653	False
mKate2_g6	mKate2	20127	15086	20127	15086	-0.4159	1.2706e+07	3.2225e+08	0.53218	0.2973	0.7027	0.5946	0.81653	False
CCR5_g8	CCR5	4515.1	3397.2	4515.1	3397.2	-0.41033	6.2492e+05	1.679e+07	0.53169	0.29747	0.70253	0.59494	0.81653	False
AAVS1_g8	AAVS1	6168.2	4658.8	6168.2	4658.8	-0.40481	1.1391e+06	3.1107e+07	0.52681	0.29916	0.70084	0.59832	0.81653	False
AAVS1_g1	AAVS1	5540.4	4246.4	5540.4	4246.4	-0.38367	8.3721e+05	2.5161e+07	0.51135	0.30455	0.69545	0.60911	0.81653	False
AAVS1_g5	AAVS1	4058.3	3119	4058.3	3119	-0.37966	4.4108e+05	1.3598e+07	0.50919	0.30531	0.69469	0.61062	0.81653	False
CCR5_g5	CCR5	3463.1	2682.1	3463.1	2682.1	-0.36856	3.0495e+05	9.9385e+06	0.50131	0.30808	0.69192	0.61615	0.81653	False
CCR5_g2	CCR5	5232.4	4060.4	5232.4	4060.4	-0.36575	6.8672e+05	2.247e+07	0.49806	0.30922	0.69078	0.61844	0.81653	False
CTRL0003_g3	CTRL	12279	9749.3	12279	9749.3	-0.33284	3.2008e+06	1.2133e+08	0.47065	0.31894	0.68106	0.63789	0.81653	False
mKate2_g2	mKate2	14695	11667	14695	11667	-0.33285	4.584e+06	1.7303e+08	0.47016	0.31912	0.68088	0.63824	0.81653	False
mKate2_g4	mKate2	7613.2	6085.4	7613.2	6085.4	-0.3231	1.167e+06	4.7157e+07	0.4645	0.32115	0.67885	0.64229	0.81653	False
ROSA26_g2	ROSA26	5650.9	4557	5650.9	4557	-0.31032	5.9825e+05	2.6162e+07	0.4555	0.32437	0.67563	0.64875	0.81653	False
