sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g2	mKate2	890.87	1563.3	890.87	1563.3	0.81058	2.2605e+05	5.851e+05	0.87904	0.78393	0.21607	0.43214	0.93154	True
mKate2_g5	mKate2	644.46	1126.3	644.46	1126.3	0.80444	1.1607e+05	3.1087e+05	0.86415	0.77886	0.22114	0.44229	0.93154	True
mKate2_g1	mKate2	753.98	1270	753.98	1270	0.7515	1.3316e+05	4.2237e+05	0.79405	0.75646	0.24354	0.48708	0.93154	True
mKate2_g3	mKate2	876.13	1462.3	876.13	1462.3	0.73841	1.7182e+05	5.6633e+05	0.77897	0.75166	0.24834	0.49668	0.93154	True
EGFP_g3	EGFP	1138.3	1823.2	1138.3	1823.2	0.67905	2.345e+05	9.445e+05	0.70467	0.72647	0.27353	0.54707	0.93154	True
mKate2_g6	mKate2	1236.3	1939.3	1236.3	1939.3	0.64914	2.4714e+05	1.1098e+06	0.66738	0.71324	0.28676	0.57352	0.93154	True
KRT20_g6	KRT20	657.1	1017.7	657.1	1017.7	0.63041	65031	3.2288e+05	0.63468	0.70006	0.29994	0.59988	0.93154	True
KRT20_g2	KRT20	1090.9	1668	1090.9	1668	0.61207	1.6649e+05	8.6921e+05	0.61893	0.69514	0.30486	0.60972	0.93154	True
KRT20_g5	KRT20	1578.5	2354.4	1578.5	2354.4	0.57651	3.0102e+05	1.789e+06	0.5801	0.68114	0.31886	0.63771	0.93154	True
KRT20_g4	KRT20	415.95	618.83	415.95	618.83	0.572	20580	1.3222e+05	0.55794	0.66985	0.33015	0.66031	0.93154	True
KRT20_g1	KRT20	818.21	1199.6	818.21	1199.6	0.55142	72721	4.9551e+05	0.54177	0.66495	0.33505	0.67009	0.93154	True
SOX9_g3	SOX9	668.68	502.68	668.68	502.68	-0.41096	13778	3.3409e+05	0.52303	0.30048	0.69952	0.60096	0.93154	False
EGFP_g2	EGFP	2116.6	3001.8	2116.6	3001.8	0.50388	3.9179e+05	3.1736e+06	0.49689	0.64918	0.35082	0.70163	0.93154	True
AAVS1_g2	AAVS1	1558.5	1203.4	1558.5	1203.4	-0.37278	63052	1.7449e+06	0.48976	0.31215	0.68785	0.62431	0.93154	False
AAVS1_g4	AAVS1	704.48	554.09	704.48	554.09	-0.34589	11309	3.6992e+05	0.47263	0.31824	0.68176	0.63648	0.93154	False
AAVS1_g7	AAVS1	947.74	754.02	947.74	754.02	-0.32949	18762	6.6027e+05	0.45815	0.32342	0.67658	0.64684	0.93154	False
CTRL0002_g2	CTRL	1235.2	988.23	1235.2	988.23	-0.32156	30502	1.1079e+06	0.45048	0.32618	0.67382	0.65237	0.93154	False
CTRL0001_g1	CTRL	1203.6	973.94	1203.6	973.94	-0.30519	26376	1.0532e+06	0.43751	0.33087	0.66913	0.66174	0.93154	False
AAVS1_g8	AAVS1	2196.6	1777.5	2196.6	1777.5	-0.30532	87850	3.4124e+06	0.43452	0.33196	0.66804	0.66391	0.93154	False
LRIG1_g6	LRIG1	936.15	766.4	936.15	766.4	-0.28831	14408	6.446e+05	0.42529	0.33531	0.66469	0.67062	0.93154	False
PROM1_g4	PROM1	2176.6	1779.4	2176.6	1779.4	-0.29058	78906	3.3519e+06	0.42259	0.3363	0.6637	0.67259	0.93154	False
ROSA26_g8	ROSA26	1187.8	977.75	1187.8	977.75	-0.28052	22066	1.0264e+06	0.41765	0.3381	0.6619	0.67621	0.93154	False
CCR5_g4	CCR5	747.66	617.88	747.66	617.88	-0.27465	8421.3	4.1549e+05	0.41555	0.33887	0.66113	0.67774	0.93154	False
LRIG1_g4	LRIG1	1831.2	1512.8	1831.2	1512.8	-0.27543	50699	2.3913e+06	0.41111	0.34049	0.65951	0.68099	0.93154	False
ROSA26_g7	ROSA26	1600.6	1324.3	1600.6	1324.3	-0.27321	38177	1.8383e+06	0.41003	0.34089	0.65911	0.68178	0.93154	False
AAVS1_g3	AAVS1	1126.8	937.77	1126.8	937.77	-0.26461	17858	9.2581e+05	0.40496	0.34275	0.65725	0.68551	0.93154	False
PROM1_g6	PROM1	3010.6	2503.9	3010.6	2503.9	-0.2658	1.284e+05	6.3184e+06	0.40053	0.34438	0.65562	0.68876	0.93154	False
AAVS1_g10	AAVS1	696.06	584.56	696.06	584.56	-0.25147	6216.3	3.6133e+05	0.3971	0.34565	0.65435	0.6913	0.93154	False
LRIG1_g2	LRIG1	875.08	735.93	875.08	735.93	-0.24952	9680.4	5.6501e+05	0.39408	0.34676	0.65324	0.69352	0.93154	False
CCR5_g6	CCR5	1155.2	972.04	1155.2	972.04	-0.2488	16771	9.72e+05	0.39181	0.3476	0.6524	0.6952	0.93154	False
ROSA26_g1	ROSA26	4503.8	3817.7	4503.8	3817.7	-0.23839	2.3539e+05	1.3884e+07	0.37544	0.35367	0.64633	0.70734	0.93154	False
CCR5_g8	CCR5	1303.7	1113.9	1303.7	1113.9	-0.22677	18006	1.231e+06	0.37278	0.35466	0.64534	0.70931	0.93154	False
LRIG1_g5	LRIG1	2529.4	2162.1	2529.4	2162.1	-0.22627	67455	4.4955e+06	0.36842	0.35628	0.64372	0.71256	0.93154	False
AAVS1_g6	AAVS1	530.73	458.89	530.73	458.89	-0.20942	2580.8	2.1277e+05	0.36413	0.35788	0.64212	0.71576	0.93154	False
ROSA26_g2	ROSA26	1870.2	1621.3	1870.2	1621.3	-0.20589	30966	2.4918e+06	0.35298	0.36205	0.63795	0.7241	0.93154	False
ROSA26_g6	ROSA26	2080.8	1804.1	2080.8	1804.1	-0.20573	38275	3.0696e+06	0.35219	0.36235	0.63765	0.72469	0.93154	False
AAVS1_g1	AAVS1	1801.8	1564.2	1801.8	1564.2	-0.20384	28212	2.3167e+06	0.35147	0.36262	0.63738	0.72524	0.93154	False
CTRL0010_g10	CTRL	2067.1	1800.3	2067.1	1800.3	-0.19926	35590	3.0302e+06	0.34672	0.3644	0.6356	0.7288	0.93154	False
CCR5_g3	CCR5	780.3	685.47	780.3	685.47	-0.18667	4496.2	4.5166e+05	0.34236	0.36604	0.63396	0.73208	0.93154	False
EGFP_g6	EGFP	2285.1	2931.4	2285.1	2931.4	0.35917	2.0883e+05	3.6861e+06	0.33661	0.58301	0.41699	0.83397	0.93154	True
CTRL0007_g7	CTRL	1478.5	1307.2	1478.5	1307.2	-0.17754	14673	1.5741e+06	0.33027	0.3706	0.6294	0.7412	0.93154	False
EGFP_g5	EGFP	2110.3	2693.3	2110.3	2693.3	0.35181	1.6997e+05	3.1551e+06	0.32824	0.57924	0.42076	0.84153	0.93154	True
ROSA26_g4	ROSA26	1496.4	1330	1496.4	1330	-0.16991	13838	1.6116e+06	0.32363	0.37311	0.62689	0.74622	0.93154	False
ROSA26_g3	ROSA26	2132.4	1893.6	2132.4	1893.6	-0.17125	28508	3.2201e+06	0.32245	0.37356	0.62644	0.74711	0.93154	False
CCR5_g2	CCR5	1480.6	1317.6	1480.6	1317.6	-0.16809	13275	1.5785e+06	0.32213	0.37368	0.62632	0.74736	0.93154	False
PROM1_g3	PROM1	1331	1192.9	1331	1192.9	-0.15794	9539.4	1.2821e+06	0.31408	0.37673	0.62327	0.75346	0.93154	False
ROSA26_g9	ROSA26	500.19	452.22	500.19	452.22	-0.14515	1150.6	1.8953e+05	0.31013	0.37823	0.62177	0.75646	0.93154	False
CCR5_g7	CCR5	2000.8	1808.9	2000.8	1808.9	-0.14538	18410	2.8431e+06	0.30034	0.38196	0.61804	0.76392	0.93154	False
KRT20_g3	KRT20	882.45	1105.3	882.45	1105.3	0.32456	24838	5.7434e+05	0.29409	0.56219	0.43781	0.87563	0.93154	True
CCR5_g5	CCR5	1006.7	918.73	1006.7	918.73	-0.1318	3870.2	7.4291e+05	0.29332	0.38464	0.61536	0.76928	0.93154	False
CCR5_g9	CCR5	795.04	729.27	795.04	729.27	-0.12442	2163.3	4.6848e+05	0.28863	0.38643	0.61357	0.77287	0.93154	False
CTRL0006_g6	CTRL	2240.9	2046	2240.9	2046	-0.13122	18996	3.5479e+06	0.2871	0.38702	0.61298	0.77404	0.93154	False
CTRL0008_g8	CTRL	1362.6	1249.1	1362.6	1249.1	-0.12543	6446.4	1.3422e+06	0.28552	0.38762	0.61238	0.77525	0.93154	False
mKate2_g4	mKate2	862.44	1072	862.44	1072	0.31349	21959	5.4918e+05	0.28279	0.5572	0.4428	0.88561	0.93154	True
CTRL0003_g3	CTRL	3573	3291.2	3573	3291.2	-0.11846	39687	8.83e+06	0.27249	0.39262	0.60738	0.78525	0.93154	False
LRIG1_g1	LRIG1	1401.6	1299.5	1401.6	1299.5	-0.10898	5207.1	1.4182e+06	0.27076	0.39329	0.60671	0.78657	0.93154	False
EGFP_g4	EGFP	1274.2	1561.4	1274.2	1561.4	0.29303	41236	1.1772e+06	0.26468	0.55036	0.44964	0.89928	0.93154	True
ROSA26_g5	ROSA26	1194.1	1113.9	1194.1	1113.9	-0.10028	3220.1	1.0371e+06	0.26423	0.3958	0.6042	0.7916	0.93154	False
PROM1_g5	PROM1	1215.2	1135.8	1215.2	1135.8	-0.09742	3153.3	1.0731e+06	0.26155	0.39684	0.60316	0.79367	0.93154	False
AAVS1_g9	AAVS1	534.94	504.59	534.94	504.59	-0.084128	460.83	2.1608e+05	0.25625	0.39888	0.60112	0.79776	0.93154	False
SOX9_g1	SOX9	1543.8	1463.3	1543.8	1463.3	-0.07717	3236.8	1.7128e+06	0.2415	0.40458	0.59542	0.80917	0.93154	False
CCR5_g1	CCR5	870.86	830.19	870.86	830.19	-0.068932	827.35	5.5971e+05	0.23864	0.40569	0.59431	0.81139	0.93154	False
SOX9_g2	SOX9	1115.2	1062.5	1115.2	1062.5	-0.069755	1387.8	9.0731e+05	0.23737	0.40618	0.59382	0.81237	0.93154	False
AAVS1_g5	AAVS1	1144.7	1093	1144.7	1093	-0.066623	1336.6	9.5477e+05	0.23433	0.40736	0.59264	0.81473	0.93154	False
EGFP_g1	EGFP	2012.4	2398.2	2012.4	2398.2	0.25295	74440	2.8753e+06	0.22755	0.53533	0.46467	0.92935	0.93154	True
PROM1_g2	PROM1	1896.5	1844.1	1896.5	1844.1	-0.040406	1373.3	2.5608e+06	0.20622	0.41831	0.58169	0.83662	0.93154	False
SOX9_g4	SOX9	776.09	763.54	776.09	763.54	-0.023485	78.723	4.4691e+05	0.1982	0.42144	0.57856	0.84289	0.93154	False
PROM1_g1	PROM1	1275.2	1253.8	1275.2	1253.8	-0.024378	228.63	1.1791e+06	0.19471	0.42281	0.57719	0.84562	0.93154	False
ROSA26_g10	ROSA26	1573.2	1545.2	1573.2	1545.2	-0.025954	393.89	1.7773e+06	0.19438	0.42294	0.57706	0.84588	0.93154	False
CTRL0004_g4	CTRL	597.07	590.27	597.07	590.27	-0.016506	23.145	2.6779e+05	0.19411	0.42304	0.57696	0.84609	0.93154	False
LRIG1_g3	LRIG1	919.3	907.3	919.3	907.3	-0.018938	72.023	6.2213e+05	0.19251	0.42367	0.57633	0.84734	0.93154	False
SOX9_g6	SOX9	1973.4	1960.3	1973.4	1960.3	-0.0096258	86.192	2.7676e+06	0.17717	0.42969	0.57031	0.85937	0.93154	False
CTRL0009_g9	CTRL	1124.6	1197.7	1124.6	1197.7	0.090689	2666.7	9.2243e+05	0.076039	0.46577	0.53423	0.93154	0.93154	True
SOX9_g5	SOX9	1532.2	1603.2	1532.2	1603.2	0.065378	2525.9	1.6878e+06	0.054709	0.45715	0.54285	0.91429	0.93154	True
CTRL0005_g5	CTRL	1149.9	1190.1	1149.9	1190.1	0.049459	805.64	9.6336e+05	0.040897	0.44993	0.55007	0.89985	0.93154	True
CCR5_g10	CCR5	1108.9	1119.6	1108.9	1119.6	0.013917	57.864	8.9729e+05	0.011357	0.4364	0.5636	0.8728	0.93154	True
