id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
mKate2	6	1.0	1.0	0.999995	10	0	0.47066	0.03883	0.038527	0.385273	1	1	0.47066
EGFP	6	0.99979	0.99983	0.999995	9	0	0.14855	0.30665	0.30693	0.994706	2	0	0.14855
KRT20	6	0.62634	0.78268	0.999995	6	1	0.12883	0.36283	0.36269	0.994706	3	0	0.12883
LRIG1	6	0.27293	0.501	0.999995	4	3	-0.036386	0.71922	0.71755	0.994706	4	0	-0.036386
CTRL	10	0.77391	0.91537	0.999995	7	2	0.046158	0.9135	0.9138	0.994706	5	0	0.046158
ROSA26	10	0.82218	0.93583	0.999995	8	3	-0.026111	0.92698	0.92732	0.994706	6	0	-0.026111
PROM1	6	0.43114	0.65245	0.999995	5	3	-0.055061	0.94754	0.94743	0.994706	7	0	-0.055061
CCR5	10	0.03143	0.12884	0.429464	3	7	-0.11884	0.97959	0.98018	0.994706	8	0	-0.11884
AAVS1	10	0.020184	0.093076	0.429464	2	7	-0.073891	0.98322	0.98378	0.994706	9	0	-0.073891
SOX9	6	4.1512e-06	1.4997e-05	0.00015	1	6	-0.38447	0.99493	0.99471	0.994706	10	0	-0.38447
