sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g3	mKate2	722.81	4284.1	722.81	4284.1	2.5656	6.3413e+06	2.2323e+06	2.3836	0.9875	0.012502	0.025003	0.55836	True
mKate2_g2	mKate2	806.31	4631	806.31	4631	2.5204	7.3143e+06	2.8456e+06	2.2673	0.98291	0.017091	0.034183	0.55836	True
mKate2_g1	mKate2	756.21	3698.5	756.21	3698.5	2.2886	4.3287e+06	2.4678e+06	1.873	0.95542	0.044584	0.089168	0.55836	True
mKate2_g6	mKate2	1237.8	6283.5	1237.8	6283.5	2.3429	1.273e+07	7.3696e+06	1.8587	0.95333	0.046667	0.093333	0.55836	True
mKate2_g5	mKate2	689.4	3321.2	689.4	3321.2	2.2666	3.4632e+06	2.0097e+06	1.8565	0.95384	0.046158	0.092315	0.55836	True
ROSA26_g1	ROSA26	6926.5	5631.8	6926.5	5631.8	-0.29847	8.3806e+05	3.3734e+08	0.90128	0.18372	0.81628	0.36744	0.55836	False
LRIG1_g5	LRIG1	4285.8	3424.2	4285.8	3424.2	-0.32371	3.7116e+05	1.1618e+08	0.88737	0.18744	0.81256	0.37488	0.55836	False
AAVS1_g8	AAVS1	2884.7	2260.8	2884.7	2260.8	-0.35149	1.9467e+05	4.8236e+07	0.87977	0.18949	0.81051	0.37898	0.55836	False
CTRL0006_g6	CTRL	3833	3127.1	3833	3127.1	-0.29356	2.4914e+05	9.0669e+07	0.86616	0.1932	0.8068	0.3864	0.55836	False
LRIG1_g1	LRIG1	2536.8	2008.1	2536.8	2008.1	-0.337	1.3974e+05	3.6259e+07	0.86556	0.19337	0.80663	0.38673	0.55836	False
ROSA26_g2	ROSA26	2791.9	2232.6	2791.9	2232.6	-0.32243	1.5645e+05	4.4859e+07	0.86338	0.19396	0.80604	0.38793	0.55836	False
CTRL0003_g3	CTRL	5927.2	5035.5	5927.2	5035.5	-0.23517	3.9757e+05	2.3868e+08	0.86108	0.1946	0.8054	0.3892	0.55836	False
PROM1_g6	PROM1	5092.1	4283	5092.1	4283	-0.2496	3.2735e+05	1.7036e+08	0.8598	0.19495	0.80505	0.3899	0.55836	False
AAVS1_g5	AAVS1	1950.4	1531	1950.4	1531	-0.34904	87922	2.0227e+07	0.85754	0.19557	0.80443	0.39115	0.55836	False
ROSA26_g6	ROSA26	3432.2	2812.7	3432.2	2812.7	-0.28709	1.9189e+05	7.0948e+07	0.8568	0.19578	0.80422	0.39156	0.55836	False
AAVS1_g1	AAVS1	2719.6	2190.3	2719.6	2190.3	-0.31213	1.4007e+05	4.2317e+07	0.85674	0.19579	0.80421	0.39159	0.55836	False
AAVS1_g4	AAVS1	1112.5	840.33	1112.5	840.33	-0.40437	37040	5.8152e+06	0.85622	0.19594	0.80406	0.39187	0.55836	False
AAVS1_g10	AAVS1	1184.9	902.14	1184.9	902.14	-0.39294	39972	6.6886e+06	0.85365	0.19665	0.80335	0.3933	0.55836	False
