sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g3	EGFP	2043.9	295.02	2043.9	295.02	-2.7883	1.5293e+06	2.3088e+10	2.9611	0.0015326	0.99847	0.0030651	0.034693	False
EGFP_g4	EGFP	2011.9	297.02	2011.9	297.02	-2.7558	1.4704e+06	2.2727e+10	2.9566	0.0015553	0.99844	0.0031106	0.034693	False
EGFP_g2	EGFP	3853.8	436.02	3853.8	436.02	-3.1409	5.8406e+06	4.3533e+10	2.9396	0.0016429	0.99836	0.0032859	0.034693	False
EGFP_g5	EGFP	3400.8	430.02	3400.8	430.02	-2.9805	4.4128e+06	3.8416e+10	2.9243	0.0017264	0.99827	0.0034528	0.034693	False
EGFP_g1	EGFP	3030.8	412.02	3030.8	412.02	-2.8759	3.4291e+06	3.4237e+10	2.9194	0.0017536	0.99825	0.0035072	0.034693	False
KRT20_g4	KRT20	1151.9	288.02	1151.9	288.02	-1.9961	3.7318e+05	1.3012e+10	2.8784	0.0019984	0.998	0.0039967	0.034693	False
KRT20_g6	KRT20	1602.9	455.02	1602.9	455.02	-1.8144	6.5883e+05	1.8107e+10	2.7855	0.0026725	0.99733	0.0053451	0.034693	False
KRT20_g3	KRT20	2382.9	567.03	2382.9	567.03	-2.0693	1.6486e+06	2.6917e+10	2.7791	0.0027258	0.99727	0.0054516	0.034693	False
KRT20_g2	KRT20	2827.9	621.03	2827.9	621.03	-2.1852	2.435e+06	3.1944e+10	2.7777	0.0027376	0.99726	0.0054752	0.034693	False
KRT20_g1	KRT20	2099.9	599.03	2099.9	599.03	-1.8079	1.1263e+06	2.3721e+10	2.7402	0.0030697	0.99693	0.0061394	0.034693	False
KRT20_g5	KRT20	3788.8	848.04	3788.8	848.04	-2.1582	4.324e+06	4.2799e+10	2.7242	0.0032232	0.99678	0.0064464	0.034693	False
EGFP_g6	EGFP	3794.8	1072.1	3794.8	1072.1	-1.8227	3.7067e+06	4.2866e+10	2.6461	0.0040714	0.99593	0.0081427	0.034693	False
AAVS1_g9	AAVS1	840.96	811.04	840.96	811.04	-0.05219	447.41	9.4995e+09	2.4787	0.006594	0.99341	0.013188	0.034693	False
CTRL0004_g4	CTRL	1039.9	1022.1	1039.9	1022.1	-0.025013	160.07	1.1747e+10	2.434	0.0074666	0.99253	0.014933	0.034693	False
AAVS1_g4	AAVS1	1067.9	1065.1	1067.9	1065.1	-0.0039037	4.1716	1.2064e+10	2.4239	0.0076773	0.99232	0.015355	0.034693	False
AAVS1_g10	AAVS1	1147.9	1133.1	1147.9	1133.1	-0.018807	110.72	1.2967e+10	2.4146	0.0078756	0.99212	0.015751	0.034693	False
LRIG1_g2	LRIG1	1473.9	1341.1	1473.9	1341.1	-0.13618	8824.9	1.665e+10	2.3991	0.0082175	0.99178	0.016435	0.034693	False
LRIG1_g3	LRIG1	1742.9	1509.1	1742.9	1509.1	-0.2077	27338	1.9688e+10	2.3868	0.0084968	0.9915	0.016994	0.034693	False
LRIG1_g6	LRIG1	1597.9	1502.1	1597.9	1502.1	-0.089174	4592.5	1.805e+10	2.3724	0.0088365	0.99116	0.017673	0.034693	False
CCR5_g6	CCR5	1643.9	1604.1	1643.9	1604.1	-0.035364	793.22	1.857e+10	2.3534	0.0093023	0.9907	0.018605	0.034693	False
CCR5_g5	CCR5	1721.9	1720.1	1721.9	1720.1	-0.0015248	1.6562	1.9451e+10	2.336	0.0097444	0.99026	0.019489	0.034693	False
AAVS1_g5	AAVS1	1882.9	1861.1	1882.9	1861.1	-0.016795	237.71	2.1269e+10	2.3234	0.010078	0.98992	0.020156	0.034693	False
PROM1_g3	PROM1	2307.9	2109.1	2307.9	2109.1	-0.12987	19755	2.607e+10	2.3151	0.010305	0.9897	0.020609	0.034693	False
PROM1_g5	PROM1	2147.9	2038.1	2147.9	2038.1	-0.075653	6025.9	2.4263e+10	2.3143	0.010326	0.98967	0.020652	0.034693	False
CTRL0001_g1	CTRL	1994.9	1977.1	1994.9	1977.1	-0.012918	158.28	2.2535e+10	2.3117	0.010398	0.9896	0.020796	0.034693	False
LRIG1_g1	LRIG1	2474.9	2243.1	2474.9	2243.1	-0.14179	26855	2.7956e+10	2.3052	0.010579	0.98942	0.021158	0.034693	False
