sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g1	EGFP	241.55	7752.5	241.55	7752.5	4.9985	2.8207e+07	3.2646e+05	13.146	1	1.358e-39	2.7159e-39	2.0641e-37	True
EGFP_g5	EGFP	380.2	9050.8	380.2	9050.8	4.5696	3.759e+07	9.3215e+05	8.9807	1	2.0606e-19	4.1212e-19	1.5661e-17	True
EGFP_g2	EGFP	419.2	9974.8	419.2	9974.8	4.5693	4.5655e+07	1.1683e+06	8.8404	1	7.323e-19	1.4646e-18	3.7103e-17	True
EGFP_g4	EGFP	243.72	5164.3	243.72	5164.3	4.3997	1.2106e+07	3.3327e+05	8.5235	1	1.166e-17	2.332e-17	4.4309e-16	True
EGFP_g3	EGFP	420.28	5707.6	420.28	5707.6	3.7603	1.3978e+07	1.1753e+06	4.877	1	8.2739e-07	1.6548e-06	2.5153e-05	True
KRT20_g3	KRT20	837.31	6661.3	837.31	6661.3	2.9905	1.696e+07	5.7898e+06	2.4204	0.98781	0.012186	0.024372	0.30871	True
mKate2_g1	mKate2	12675	2043.1	12675	2043.1	-2.6325	5.6514e+07	3.1105e+09	1.9732	0.024238	0.97576	0.048477	0.40133	False
mKate2_g2	mKate2	14359	2375.5	14359	2375.5	-2.5951	7.1801e+07	4.1515e+09	1.9688	0.024489	0.97551	0.048977	0.40133	False
mKate2_g6	mKate2	20104	3678.5	20104	3678.5	-2.45	1.349e+08	9.0446e+09	1.944	0.025951	0.97405	0.051901	0.40133	False
mKate2_g3	mKate2	13569	2402.5	13569	2402.5	-2.4973	6.2348e+07	3.6423e+09	1.9365	0.026403	0.9736	0.052806	0.40133	False
KRT20_g1	KRT20	876.31	5645.4	876.31	5645.4	2.6862	1.1372e+07	6.4328e+06	1.8803	0.95272	0.047283	0.094566	0.42773	True
KRT20_g5	KRT20	1489.4	10258	1489.4	10258	2.7831	3.8445e+07	2.1945e+07	1.8718	0.951	0.049004	0.098008	0.42773	True
mKate2_g5	mKate2	10428	2184.2	10428	2184.2	-2.2547	3.398e+07	1.9806e+09	1.8478	0.032317	0.96768	0.064634	0.42773	False
KRT20_g4	KRT20	539.43	3200.2	539.43	3200.2	2.5664	3.5398e+06	2.0937e+06	1.8389	0.94891	0.051086	0.10217	0.42773	True
SOX9_g5	SOX9	11335	3517.8	11335	3517.8	-1.6877	3.0551e+07	2.4019e+09	1.6697	0.04749	0.95251	0.09498	0.42773	False
SOX9_g2	SOX9	8637.4	2983.8	8637.4	2983.8	-1.5331	1.5982e+07	1.2809e+09	1.6005	0.054749	0.94525	0.1095	0.42773	False
SOX9_g4	SOX9	5674.9	1937.2	5674.9	1937.2	-1.5501	6.9851e+06	4.8465e+08	1.5804	0.057007	0.94299	0.11401	0.42773	False
KRT20_g2	KRT20	1426.6	8408.2	1426.6	8408.2	2.5584	2.4371e+07	1.9862e+07	1.5665	0.9063	0.093696	0.18739	0.42773	True
SOX9_g3	SOX9	6367.1	2294.7	6367.1	2294.7	-1.4719	8.2918e+06	6.325e+08	1.5601	0.059363	0.94064	0.11873	0.42773	False
mKate2_g4	mKate2	8505.3	3282.8	8505.3	3282.8	-1.3731	1.3637e+07	1.236e+09	1.5436	0.061346	0.93865	0.12269	0.42773	False
KRT20_g6	KRT20	865.48	4598.8	865.48	4598.8	2.4083	6.9687e+06	6.2503e+06	1.4933	0.89348	0.10652	0.21304	0.42773	True
SOX9_g6	SOX9	13120	6287.1	13120	6287.1	-1.0612	2.3342e+07	3.3692e+09	1.4596	0.072204	0.9278	0.14441	0.42773	False
SOX9_g1	SOX9	9796.5	4799.4	9796.5	4799.4	-1.0293	1.2486e+07	1.714e+09	1.428	0.076644	0.92336	0.15329	0.42773	False
ROSA26_g7	ROSA26	6496	6102.3	6496	6102.3	-0.090177	77486	6.6253e+08	1.0112	0.15597	0.84403	0.31194	0.42773	False
PROM1_g2	PROM1	7462.2	7430.3	7462.2	7430.3	-0.0061765	508.26	9.1314e+08	0.9842	0.16251	0.83749	0.32502	0.42773	False
CCR5_g10	CCR5	4893.9	4635	4893.9	4635	-0.078402	33517	3.4407e+08	0.98208	0.16303	0.83697	0.32606	0.42773	False
AAVS1_g3	AAVS1	4176.8	3928.3	4176.8	3928.3	-0.088489	30888	2.3848e+08	0.97351	0.16515	0.83485	0.3303	0.42773	False
ROSA26_g10	ROSA26	5034.7	4911.7	5034.7	4911.7	-0.035671	7562.4	3.6741e+08	0.96454	0.16739	0.83261	0.33478	0.42773	False
CCR5_g3	CCR5	3433.7	3275.4	3433.7	3275.4	-0.068084	12534	1.5157e+08	0.94745	0.1717	0.8283	0.34341	0.42773	False
CCR5_g1	CCR5	3679.6	3640.4	3679.6	3640.4	-0.015466	770.18	1.7787e+08	0.92828	0.17663	0.82337	0.35326	0.42773	False
CCR5_g9	CCR5	3007	2950.4	3007	2950.4	-0.027396	1600.7	1.1149e+08	0.91675	0.17964	0.82036	0.35927	0.42773	False
EGFP_g6	EGFP	2587.8	9292.3	2587.8	9292.3	1.8439	2.2475e+07	7.8777e+07	0.75538	0.63395	0.36605	0.73211	0.73211	True
ROSA26_g2	ROSA26	5472.3	6607.5	5472.3	6607.5	0.2719	6.4429e+05	4.4556e+08	0.053778	0.20542	0.79458	0.41085	0.42773	True
