sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g2	EGFP	4518.5	952.68	4518.5	952.68	-2.2446	6.3574e+06	1.8944e+05	8.1925	1.2797e-16	1	2.5595e-16	1.9452e-14	False
EGFP_g5	EGFP	4041.4	774.93	4041.4	774.93	-2.3812	5.3348e+06	1.6685e+05	7.9968	6.3856e-16	1	1.2771e-15	4.8531e-14	False
EGFP_g1	EGFP	3318.9	615.09	3318.9	615.09	-2.4299	3.6553e+06	1.3334e+05	7.4044	6.5861e-14	1	1.3172e-13	3.337e-12	False
mKate2_g6	mKate2	2183.5	4169.4	2183.5	4169.4	0.93286	1.9718e+06	82802	6.9013	1	2.5764e-12	5.1529e-12	9.7905e-11	True
EGFP_g3	EGFP	2584.9	627.87	2584.9	627.87	-2.0398	1.915e+06	1.0033e+05	6.1785	3.2358e-10	1	6.4716e-10	9.8369e-09	False
EGFP_g6	EGFP	4454.2	2045.4	4454.2	2045.4	-1.1224	2.9013e+06	1.8638e+05	5.5797	1.2049e-08	1	2.4099e-08	2.6458e-07	False
EGFP_g4	EGFP	2130.8	547.95	2130.8	547.95	-1.9573	1.2527e+06	80530	5.5777	1.2185e-08	1	2.4369e-08	2.6458e-07	False
mKate2_g3	mKate2	1518.4	2656.6	1518.4	2656.6	0.80666	6.4781e+05	54767	4.8638	1	5.7574e-07	1.1515e-06	1.0939e-05	True
mKate2_g2	mKate2	1587.2	2732.1	1587.2	2732.1	0.78314	6.5538e+05	57600	4.7704	1	9.1941e-07	1.8388e-06	1.5528e-05	True
CTRL0003_g3	CTRL	6977.2	9404.7	6977.2	9404.7	0.43067	2.9463e+06	3.1065e+05	4.3552	0.99999	6.6463e-06	1.3293e-05	0.00010102	True
SOX9_g5	SOX9	2302.8	1051.1	2302.8	1051.1	-1.1307	7.8333e+05	87968	4.2201	1.2209e-05	0.99999	2.4417e-05	0.0001687	False
SOX9_g6	SOX9	3213.4	1985.9	3213.4	1985.9	-0.694	7.5332e+05	1.2853e+05	3.4238	0.00030878	0.99969	0.00061755	0.0039112	False
mKate2_g1	mKate2	1442.7	2117	1442.7	2117	0.55293	2.2734e+05	51672	2.9664	0.99849	0.0015067	0.0030134	0.017617	True
CTRL0010_g10	CTRL	4027.6	5163	4027.6	5163	0.35821	6.4456e+05	1.662e+05	2.785	0.99732	0.0026761	0.0053522	0.029055	True
CTRL0009_g9	CTRL	2378.5	3181.6	2378.5	3181.6	0.41954	3.2246e+05	91265	2.6583	0.99607	0.003927	0.0078541	0.039794	True
SOX9_g1	SOX9	2486.3	1691.8	2486.3	1691.8	-0.55516	3.1561e+05	95987	2.5644	0.005168	0.99483	0.010336	0.049096	False
PROM1_g2	PROM1	3773	4762.8	3773	4762.8	0.336	4.8979e+05	1.543e+05	2.5197	0.99413	0.0058735	0.011747	0.050727	True
CCR5_g5	CCR5	1873.9	2536.4	1873.9	2536.4	0.43656	2.1947e+05	69578	2.5117	0.99399	0.0060072	0.012014	0.050727	True
CTRL0005_g5	CTRL	2458.8	3217.4	2458.8	3217.4	0.38781	2.8774e+05	94779	2.4641	0.99313	0.006868	0.013736	0.054944	True
LRIG1_g4	LRIG1	3353.3	4218.6	3353.3	4218.6	0.33111	3.7442e+05	1.3492e+05	2.3559	0.99076	0.0092381	0.018476	0.07021	True
SOX9_g4	SOX9	1137.6	677.75	1137.6	677.75	-0.74637	1.0575e+05	39436	2.3159	0.010283	0.98972	0.020565	0.074427	False
SOX9_g2	SOX9	1768.4	1207.8	1768.4	1207.8	-0.54968	1.5713e+05	65138	2.1965	0.014028	0.98597	0.028056	0.09692	False
AAVS1_g8	AAVS1	4213.4	3358	4213.4	3358	-0.32728	3.6582e+05	1.7495e+05	2.045	0.020429	0.97957	0.040857	0.13501	False
CTRL0001_g1	CTRL	2259.2	2844.6	2259.2	2844.6	0.33227	1.7134e+05	86076	1.9953	0.97699	0.023007	0.046014	0.14443	True
CCR5_g7	CCR5	3566.6	4317.1	3566.6	4317.1	0.27545	2.8163e+05	1.4473e+05	1.9728	0.97574	0.024259	0.048517	0.14443	True
CTRL0004_g4	CTRL	1160.6	1553.7	1160.6	1553.7	0.42055	77272	40342	1.9573	0.97484	0.025158	0.050316	0.14443	True
SOX9_g3	SOX9	995.44	637.46	995.44	637.46	-0.64217	64072	33879	1.9449	0.025896	0.9741	0.051793	0.14443	False
CTRL0008_g8	CTRL	2633.1	3251.9	2633.1	3251.9	0.30442	1.9146e+05	1.0246e+05	1.9332	0.97339	0.026606	0.053212	0.14443	True
ROSA26_g10	ROSA26	2309.7	2877.2	2309.7	2877.2	0.31686	1.6105e+05	88267	1.9103	0.97195	0.02805	0.0561	0.14702	True
ROSA26_g2	ROSA26	3484	4192.4	3484	4192.4	0.26696	2.5092e+05	1.4092e+05	1.8871	0.97043	0.029573	0.059146	0.14984	True
mKate2_g5	mKate2	1178.9	1540.3	1178.9	1540.3	0.38542	65285	41068	1.7831	0.96271	0.037286	0.074573	0.18282	True
ROSA26_g6	ROSA26	3511.5	4149	3511.5	4149	0.24058	2.0314e+05	1.4219e+05	1.6904	0.95452	0.045477	0.090955	0.20972	True
mKate2_g4	mKate2	1594.1	2000.6	1594.1	2000.6	0.32755	82643	57884	1.6898	0.95447	0.045532	0.091064	0.20972	True
CCR5_g8	CCR5	2128.5	2583.1	2128.5	2583.1	0.27916	1.0334e+05	80431	1.603	0.94553	0.054468	0.10894	0.2435	True
AAVS1_g2	AAVS1	2766.1	3262.8	2766.1	3262.8	0.23815	1.2333e+05	1.0837e+05	1.5087	0.93431	0.065694	0.13139	0.28323	True
LRIG1_g1	LRIG1	2715.7	3199.5	2715.7	3199.5	0.23645	1.1704e+05	1.0613e+05	1.4851	0.93124	0.068755	0.13751	0.28323	True
CTRL0007_g7	CTRL	2933.6	3438.6	2933.6	3438.6	0.2291	1.2753e+05	1.1587e+05	1.4837	0.93106	0.068945	0.13789	0.28323	True
CTRL0002_g2	CTRL	2227.1	2590.1	2227.1	2590.1	0.21776	65892	84685	1.2475	0.89389	0.10611	0.21223	0.41486	True
