sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EGFP_g1	EGFP	7752.5	241.55	7752.5	241.55	-4.9985	2.8207e+07	9.9746e+08	2.5783	0.0049643	0.99504	0.0099285	0.30034	False
EGFP_g2	EGFP	9974.8	419.2	9974.8	419.2	-4.5693	4.5655e+07	1.7871e+09	2.4842	0.0064925	0.99351	0.012985	0.30034	False
EGFP_g5	EGFP	9050.8	380.2	9050.8	380.2	-4.5696	3.759e+07	1.4272e+09	2.48	0.0065685	0.99343	0.013137	0.30034	False
EGFP_g4	EGFP	5164.3	243.72	5164.3	243.72	-4.3997	1.2106e+07	3.8967e+08	2.4133	0.0079036	0.9921	0.015807	0.30034	False
EGFP_g3	EGFP	5707.6	420.28	5707.6	420.28	-3.7603	1.3978e+07	4.9113e+08	2.2509	0.012194	0.98781	0.024389	0.37071	False
KRT20_g3	KRT20	6661.3	837.31	6661.3	837.31	-2.9905	1.696e+07	7.0221e+08	2.0443	0.02046	0.97954	0.040919	0.42483	False
KRT20_g5	KRT20	10258	1489.4	10258	1489.4	-2.7831	3.8445e+07	1.9067e+09	2.0063	0.022413	0.97759	0.044825	0.42483	False
KRT20_g1	KRT20	5645.4	876.31	5645.4	876.31	-2.6862	1.1372e+07	4.7884e+08	1.9464	0.025805	0.9742	0.05161	0.42483	False
KRT20_g2	KRT20	8408.2	1426.6	8408.2	1426.6	-2.5584	2.4371e+07	1.2036e+09	1.929	0.026865	0.97313	0.053731	0.42483	False
KRT20_g4	KRT20	3200.2	539.43	3200.2	539.43	-2.5664	3.5398e+06	1.2878e+08	1.8806	0.030016	0.96998	0.060031	0.42483	False
KRT20_g6	KRT20	4598.8	865.48	4598.8	865.48	-2.4083	6.9687e+06	2.9796e+08	1.8507	0.032108	0.96789	0.064216	0.42483	False
EGFP_g6	EGFP	9292.3	2587.8	9292.3	2587.8	-1.8439	2.2475e+07	1.5168e+09	1.7096	0.043665	0.95633	0.087331	0.42483	False
mKate2_g1	mKate2	2043.1	12675	2043.1	12675	2.6325	5.6514e+07	4.5596e+07	1.5745	0.90678	0.093217	0.18643	0.42483	True
mKate2_g2	mKate2	2375.5	14359	2375.5	14359	2.5951	7.1801e+07	6.4627e+07	1.4906	0.8896	0.1104	0.2208	0.42483	True
mKate2_g3	mKate2	2402.5	13569	2402.5	13569	2.4973	6.2348e+07	6.6335e+07	1.3711	0.86172	0.13828	0.27656	0.42483	True
mKate2_g6	mKate2	3678.5	20104	3678.5	20104	2.45	1.349e+08	1.7774e+08	1.2321	0.82099	0.17901	0.35802	0.42483	True
mKate2_g5	mKate2	2184.2	10428	2184.2	10428	2.2547	3.398e+07	5.3217e+07	1.13	0.79079	0.20921	0.41842	0.46087	True
CTRL0003_g3	CTRL	14250	12389	14250	12389	-0.20198	1.7333e+06	4.0793e+09	1.125	0.1303	0.8697	0.26059	0.42483	False
ROSA26_g1	ROSA26	15444	13617	15444	13617	-0.18161	1.6687e+06	4.9136e+09	1.1227	0.13078	0.86922	0.26156	0.42483	False
LRIG1_g4	LRIG1	7100.6	5888.3	7100.6	5888.3	-0.27005	7.3487e+05	8.1401e+08	1.0988	0.13593	0.86407	0.27186	0.42483	False
ROSA26_g2	ROSA26	6607.5	5472.3	6607.5	5472.3	-0.2719	6.4429e+05	6.8914e+08	1.0939	0.13701	0.86299	0.27402	0.42483	False
PROM1_g6	PROM1	11881	10916	11881	10916	-0.12218	4.6552e+05	2.6786e+09	1.0755	0.14108	0.85892	0.28217	0.42483	False
AAVS1_g2	AAVS1	5240.5	4382.6	5240.5	4382.6	-0.25785	3.6796e+05	4.0309e+08	1.0692	0.1425	0.8575	0.28499	0.42483	False
ROSA26_g4	ROSA26	6078.1	5191.8	6078.1	5191.8	-0.22736	3.9282e+05	5.6807e+08	1.0675	0.14287	0.85713	0.28573	0.42483	False
ROSA26_g6	ROSA26	7703.3	6828.5	7703.3	6828.5	-0.17389	3.8265e+05	9.8287e+08	1.0629	0.1439	0.8561	0.28781	0.42483	False
ROSA26_g3	ROSA26	8181.6	7362.5	8181.6	7362.5	-0.15216	3.3543e+05	1.1298e+09	1.0582	0.14499	0.85501	0.28997	0.42483	False
AAVS1_g1	AAVS1	6093	5301.2	6093	5301.2	-0.2008	3.1349e+05	5.7129e+08	1.0559	0.14551	0.85449	0.29102	0.42483	False
PROM1_g3	PROM1	5153.2	4397.8	5153.2	4397.8	-0.22864	2.8531e+05	3.8773e+08	1.0548	0.14576	0.85424	0.29152	0.42483	False
CTRL0010_g10	CTRL	7786	7095	7786	7095	-0.13406	2.3874e+05	1.0074e+09	1.046	0.14777	0.85223	0.29555	0.42483	False
CTRL0008_g8	CTRL	5153.2	4461.7	5153.2	4461.7	-0.20783	2.3908e+05	3.8773e+08	1.0455	0.1479	0.8521	0.29581	0.42483	False
LRIG1_g5	LRIG1	10364	9853.9	10364	9853.9	-0.072804	1.3009e+05	1.9526e+09	1.0422	0.14866	0.85134	0.29732	0.42483	False
CCR5_g2	CCR5	6041	5364	6041	5364	-0.17144	2.2916e+05	5.6007e+08	1.042	0.1487	0.8513	0.2974	0.42483	False
PROM1_g4	PROM1	8502.9	7904.1	8502.9	7904.1	-0.10534	1.7927e+05	1.2352e+09	1.0404	0.14908	0.85092	0.29816	0.42483	False
AAVS1_g5	AAVS1	4619.2	3986.2	4619.2	3986.2	-0.21259	2.0036e+05	3.0103e+08	1.0388	0.14946	0.85054	0.29892	0.42483	False
CTRL0006_g6	CTRL	8796.4	8365.6	8796.4	8365.6	-0.072436	92795	1.336e+09	1.0284	0.15189	0.84811	0.30378	0.42483	False
LRIG1_g1	LRIG1	6414.3	5869.9	6414.3	5869.9	-0.12795	1.4822e+05	6.4342e+08	1.0273	0.15214	0.84786	0.30427	0.42483	False
CCR5_g5	CCR5	4156.7	3648.2	4156.7	3648.2	-0.18821	1.2929e+05	2.3583e+08	1.0191	0.15407	0.84593	0.30814	0.42483	False
PROM1_g5	PROM1	4836.5	4357.7	4836.5	4357.7	-0.15036	1.1462e+05	3.3481e+08	1.0143	0.15523	0.84477	0.31046	0.42483	False
ROSA26_g8	ROSA26	4394.5	3917.9	4394.5	3917.9	-0.16555	1.1354e+05	2.6822e+08	1.0133	0.15545	0.84455	0.3109	0.42483	False
CCR5_g7	CCR5	8178.8	7885.7	8178.8	7885.7	-0.052643	42952	1.129e+09	1.0133	0.15546	0.84454	0.31092	0.42483	False
CCR5_g6	CCR5	4746.4	4305.7	4746.4	4305.7	-0.14056	97112	3.2056e+08	1.0082	0.15668	0.84332	0.31335	0.42483	False
ROSA26_g5	ROSA26	4998.1	4576.5	4998.1	4576.5	-0.1271	88864	3.6126e+08	1.0063	0.15713	0.84287	0.31426	0.42483	False
PROM1_g1	PROM1	5027.8	4693.5	5027.8	4693.5	-0.099245	55881	3.6625e+08	0.99399	0.16011	0.83989	0.32023	0.42483	False
CTRL0001_g1	CTRL	4246.8	3886.5	4246.8	3886.5	-0.12787	64902	2.4783e+08	0.99318	0.16031	0.83969	0.32062	0.42483	False
AAVS1_g7	AAVS1	3352.5	3010.2	3352.5	3010.2	-0.15532	58579	1.434e+08	0.98638	0.16197	0.83803	0.32395	0.42483	False
CCR5_g8	CCR5	5155	4887.4	5155	4887.4	-0.076902	35817	3.8805e+08	0.98574	0.16213	0.83787	0.32426	0.42483	False
CTRL0009_g9	CTRL	4769.6	4501.8	4769.6	4501.8	-0.083369	35876	3.242e+08	0.98223	0.16299	0.83701	0.32598	0.42483	False
AAVS1_g8	AAVS1	6455.2	6426.6	6455.2	6426.6	-0.0063947	407.65	6.5294e+08	0.97197	0.16553	0.83447	0.33107	0.42483	False
LRIG1_g3	LRIG1	3734.2	3485.7	3734.2	3485.7	-0.099299	30861	1.8403e+08	0.9692	0.16622	0.83378	0.33245	0.42483	False
CTRL0007_g7	CTRL	5331.5	5260	5331.5	5260	-0.019467	2554	4.1947e+08	0.9618	0.16807	0.83193	0.33615	0.42483	False
LRIG1_g6	LRIG1	3564.2	3363.3	3564.2	3363.3	-0.083674	20180	1.6523e+08	0.95796	0.16904	0.83096	0.33808	0.42483	False
CTRL0002_g2	CTRL	4284.9	4141.1	4284.9	4141.1	-0.049238	10340	2.53e+08	0.95726	0.16922	0.83078	0.33844	0.42483	False
AAVS1_g10	AAVS1	2734	2518.4	2734	2518.4	-0.11844	23233	8.9461e+07	0.9522	0.1705	0.8295	0.34099	0.42483	False
LRIG1_g2	LRIG1	3411	3229	3411	3229	-0.079076	16559	1.4926e+08	0.9521	0.17052	0.82948	0.34105	0.42483	False
CCR5_g4	CCR5	2720.1	2516.3	2720.1	2516.3	-0.11231	20767	8.841e+07	0.94887	0.17134	0.82866	0.34268	0.42483	False
CTRL0005_g5	CTRL	4843.9	4812.7	4843.9	4812.7	-0.0093447	489.24	3.36e+08	0.94886	0.17135	0.82865	0.34269	0.42483	False
AAVS1_g6	AAVS1	2094.1	1891.3	2094.1	1891.3	-0.14694	20581	4.8277e+07	0.9436	0.17269	0.82731	0.34537	0.42483	False
AAVS1_g4	AAVS1	2591	2548.8	2591	2548.8	-0.023692	891.15	7.9004e+07	0.90223	0.18347	0.81653	0.36694	0.42483	False
AAVS1_g9	AAVS1	2005	1932.4	2005	1932.4	-0.053158	2633	4.3654e+07	0.89471	0.18547	0.81453	0.37094	0.42483	False
ROSA26_g9	ROSA26	1962.3	1899.9	1962.3	1899.9	-0.046557	1943.5	4.1532e+07	0.88965	0.18683	0.81317	0.37365	0.42483	False
CTRL0004_g4	CTRL	2117.4	2071.1	2117.4	2071.1	-0.031873	1071.3	4.9524e+07	0.88895	0.18702	0.81298	0.37403	0.42483	False
SOX9_g5	SOX9	3517.8	11335	3517.8	11335	1.6877	3.0551e+07	1.6029e+08	0.61741	0.55946	0.44054	0.88108	0.93003	True
SOX9_g4	SOX9	1937.2	5674.9	1937.2	5674.9	1.5501	6.9851e+06	4.0315e+07	0.58867	0.55144	0.44856	0.89712	0.93398	True
SOX9_g2	SOX9	2983.8	8637.4	2983.8	8637.4	1.5331	1.5982e+07	1.0952e+08	0.54023	0.51894	0.48106	0.96212	0.96954	True
SOX9_g3	SOX9	2294.7	6367.1	2294.7	6367.1	1.4719	8.2918e+06	5.9655e+07	0.52725	0.51523	0.48477	0.96954	0.96954	True
mKate2_g4	mKate2	3282.8	8505.3	3282.8	8505.3	1.3731	1.3637e+07	1.366e+08	0.44683	0.46365	0.53635	0.92729	0.95235	True
SOX9_g6	SOX9	6287.1	13120	6287.1	13120	1.0612	2.3342e+07	6.1428e+08	0.27568	0.34781	0.65219	0.69561	0.7542	True
SOX9_g1	SOX9	4799.4	9796.5	4799.4	9796.5	1.0293	1.2486e+07	3.2889e+08	0.27554	0.35229	0.64771	0.70458	0.7542	True
AAVS1_g3	AAVS1	3928.3	4176.8	3928.3	4176.8	0.088489	30888	2.0692e+08	0.017279	0.18844	0.81156	0.37689	0.42483	True
ROSA26_g7	ROSA26	6102.3	6496	6102.3	6496	0.090177	77486	5.7331e+08	0.016441	0.1784	0.8216	0.35679	0.42483	True
CCR5_g10	CCR5	4635	4893.9	4635	4893.9	0.078402	33517	3.0341e+08	0.014864	0.18324	0.81676	0.36648	0.42483	True
CCR5_g3	CCR5	3275.4	3433.7	3275.4	3433.7	0.068084	12534	1.3589e+08	0.013582	0.19006	0.80994	0.38011	0.42483	True
ROSA26_g10	ROSA26	4911.7	5034.7	4911.7	5034.7	0.035671	7562.4	3.4698e+08	0.0066022	0.17653	0.82347	0.35306	0.42483	True
CCR5_g9	CCR5	2950.4	3007	2950.4	3007	0.027396	1600.7	1.067e+08	0.0054776	0.18713	0.81287	0.37426	0.42483	True
CCR5_g1	CCR5	3640.4	3679.6	3640.4	3679.6	0.015466	770.18	1.7351e+08	0.0029795	0.18075	0.81925	0.36151	0.42483	True
PROM1_g2	PROM1	7430.3	7462.2	7430.3	7462.2	0.0061765	508.26	9.0414e+08	0.0010603	0.16401	0.83599	0.32802	0.42483	True
