id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
EGFP	6	0.99949	0.99953	0.999755	8	0	1.1007	0.03883	0.038527	0.385273	1	1	1.1007
SOX9	6	0.99913	0.9991	0.999755	7	0	0.90982	0.24639	0.24702	0.994276	2	0	0.90982
mKate2	6	0.99971	0.99976	0.999755	10	0	1.0965	0.36283	0.36269	0.994276	3	0	1.0965
KRT20	6	0.99961	0.99965	0.999755	9	0	0.79326	0.5512	0.55044	0.994276	4	0	0.79326
LRIG1	6	0.01259	0.055084	0.183613	3	5	-0.53573	0.94754	0.94743	0.994276	5	0	-0.53573
PROM1	6	0.16324	0.38065	0.951622	4	4	-0.46932	0.96484	0.9649	0.994276	6	0	-0.46932
ROSA26	10	0.0077176	0.044656	0.183613	2	9	-0.47005	0.97959	0.98018	0.994276	7	0	-0.47005
AAVS1	10	0.36087	0.69087	0.999755	6	6	-0.48568	0.98322	0.98378	0.994276	8	0	-0.48568
CCR5	10	0.19123	0.48792	0.975835	5	5	-0.43963	0.98626	0.98676	0.994276	9	0	-0.43963
CTRL	10	0.0037897	0.02365	0.183613	1	9	-0.4511	0.99408	0.99428	0.994276	10	0	-0.4511
