sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
mKate2_g2	mKate2	95.464	5558.2	95.464	5558.2	5.8488	1.4921e+07	43256	26.266	1	3.4981e-152	6.9962e-152	5.3171e-150	True
mKate2_g3	mKate2	92.736	4925	92.736	4925	5.7157	1.1675e+07	40422	24.035	1	8.8733e-128	1.7747e-127	6.7437e-126	True
mKate2_g1	mKate2	83.644	4281.7	83.644	4281.7	5.661	8.8119e+06	31758	23.557	1	7.7683e-123	1.5537e-122	3.9359e-121	True
mKate2_g6	mKate2	245.48	7376.9	245.48	7376.9	4.9037	2.5429e+07	3.9413e+05	11.359	1	5.1035e-30	1.0207e-29	1.9393e-28	True
mKate2_g5	mKate2	251.84	4018.4	251.84	4018.4	3.9907	7.0935e+06	4.1846e+05	5.8226	1	4.4458e-09	8.8916e-09	1.3515e-07	True
LRIG1_g5	LRIG1	4179.5	2896.3	4179.5	2896.3	-0.52895	8.2326e+05	3.0032e+08	1.2239	0.1105	0.8895	0.22099	0.36257	False
ROSA26_g1	ROSA26	6527	4891.6	6527	4891.6	-0.41602	1.3372e+06	8.5271e+08	1.2142	0.11234	0.88766	0.22468	0.36257	False
LRIG1_g4	LRIG1	2941.2	2038.6	2941.2	2038.6	-0.52857	4.0729e+05	1.3193e+08	1.1951	0.11602	0.88398	0.23205	0.36257	False
ROSA26_g6	ROSA26	3047.6	2129.7	3047.6	2129.7	-0.51677	4.212e+05	1.4337e+08	1.1931	0.11642	0.88358	0.23284	0.36257	False
CTRL0003_g3	CTRL	5665.1	4373.9	5665.1	4373.9	-0.37309	8.3355e+05	6.1208e+08	1.1845	0.11811	0.88189	0.23621	0.36257	False
ROSA26_g3	ROSA26	3247.6	2396.4	3247.6	2396.4	-0.43835	3.6227e+05	1.6637e+08	1.1654	0.12193	0.87807	0.24387	0.36257	False
LRIG1_g2	LRIG1	1443.8	957.66	1443.8	957.66	-0.59175	1.1815e+05	2.4939e+07	1.1642	0.12216	0.87784	0.24433	0.36257	False
PROM1_g6	PROM1	4767.7	3738.4	4767.7	3738.4	-0.35078	5.2971e+05	4.0876e+08	1.1606	0.12291	0.87709	0.24582	0.36257	False
AAVS1_g8	AAVS1	2579.3	1869.8	2579.3	1869.8	-0.46392	2.5174e+05	9.7017e+07	1.1571	0.12361	0.87639	0.24723	0.36257	False
ROSA26_g4	ROSA26	2320.2	1670.9	2320.2	1670.9	-0.47339	2.108e+05	7.572e+07	1.1524	0.12458	0.87542	0.24916	0.36257	False
PROM1_g3	PROM1	2065.7	1469.8	2065.7	1469.8	-0.49067	1.7751e+05	5.7683e+07	1.1502	0.12503	0.87497	0.25006	0.36257	False
PROM1_g4	PROM1	3452.2	2659.7	3452.2	2659.7	-0.37612	3.14e+05	1.9195e+08	1.144	0.1263	0.8737	0.25261	0.36257	False
