id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
EGFP	6	0.99999	1.0	0.999995	10	0	1.3801	6.9543e-06	2.4995e-05	0.000175	1	6	1.3801
KRT20	6	0.99999	1.0	0.999995	9	0	1.0113	1.2003e-05	3.4993e-05	0.000175	2	6	1.0113
PROM1	6	0.98773	0.98771	0.999995	8	0	0.14448	0.65978	0.6587	0.999995	3	1	0.14448
LRIG1	6	0.9597	0.95967	0.999995	7	0	0.14525	0.74552	0.743	0.999995	4	0	0.14525
ROSA26	10	0.9135	0.9138	0.999995	6	0	0.12345	0.85853	0.8583	0.999995	5	0	0.12345
CTRL	10	0.8796	0.88022	0.999995	4	0	0.14747	0.8796	0.88022	0.999995	6	0	0.14747
CCR5	10	0.89781	0.8985	0.999995	5	0	0.052435	0.9135	0.9138	0.999995	7	0	0.052435
AAVS1	10	0.83419	0.83493	0.999995	3	0	0.064525	0.94844	0.94928	0.999995	8	0	0.064525
SOX9	6	1.2003e-05	3.4993e-05	0.000175	2	6	-0.91576	0.99999	1.0	0.999995	9	0	-0.91576
mKate2	6	3.9138e-07	4.999e-06	5e-05	1	6	-2.1076	1.0	1.0	0.999995	10	0	-2.1076
